#2023/06/08 16:20:24
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
5.95700,3.06250,-4.63750,0.00000,0.03123,0.97649,-0.17861,2023,6,8,16,20,42,267
5.95710,3.01000,-4.58500,0.00000,0.03184,0.97722,-0.17946,2023,6,8,16,20,44,8
5.95720,3.02750,-4.72500,0.00000,0.03343,0.97795,-0.17861,2023,6,8,16,20,50,9
5.95730,3.06250,-4.55000,0.00000,0.03221,0.97563,-0.17934,2023,6,8,16,20,53,0
5.95740,2.88750,-4.41000,0.00000,0.03184,0.97685,-0.17897,2023,6,8,16,20,54,1
5.95750,3.11500,-4.65500,0.00000,0.03209,0.97624,-0.17775,2023,6,8,16,20,58,2
5.95760,3.13250,-4.42750,0.00000,0.03160,0.97746,-0.17873,2023,6,8,16,20,59,3
5.95770,2.92250,-4.62000,0.00000,0.03172,0.97759,-0.17788,2023,6,8,16,20,59,14
5.95780,3.01000,-4.76000,0.00000,0.03074,0.97551,-0.17971,2023,6,8,16,21,0,5
5.95790,3.09750,-4.74250,0.00000,0.03123,0.97868,-0.17836,2023,6,8,16,21,1,6
5.95800,3.04500,-4.58500,0.00000,0.03111,0.97771,-0.17861,2023,6,8,16,21,1,18
5.95810,3.22000,-4.70750,0.00000,0.03440,0.97624,-0.17849,2023,6,8,16,21,2,9
5.95820,3.09750,-4.51500,0.00000,0.03294,0.97820,-0.18032,2023,6,8,16,21,2,20
5.95830,3.18500,-4.60250,0.00000,0.03294,0.97661,-0.17824,2023,6,8,16,21,5,1
5.95840,3.11500,-4.67250,0.00000,0.03172,0.97746,-0.17702,2023,6,8,16,21,5,12
5.95850,2.88750,-4.62000,0.00000,0.03294,0.97844,-0.17897,2023,6,8,16,21,5,23
5.95860,3.08000,-4.72500,0.00000,0.03099,0.97807,-0.18215,2023,6,8,16,21,5,34
5.95870,2.88750,-4.53250,0.00000,0.03355,0.97612,-0.17714,2023,6,8,16,21,5,45
