#2023/06/08 10:29:01
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
509.61700,0.04760,-0.04025,0.00000,0.01464,0.97307,-0.20984,0.0,2023,6,8,10,29,2,603
509.61710,-0.02240,-0.18025,0.00000,0.01318,0.97112,-0.20862,0.0,2023,6,8,10,29,2,614
509.61720,-0.17990,0.16975,0.00000,0.01318,0.97039,-0.21106,0.0,2023,6,8,10,29,2,625
509.61730,-0.02240,0.06475,0.00000,0.01671,0.97185,-0.21423,0.0,2023,6,8,10,29,2,636
509.61740,0.03010,-0.02275,0.00000,0.01464,0.97210,-0.21313,0.0,2023,6,8,10,29,2,647
509.61750,-0.03990,0.08225,0.00000,0.01696,0.97149,-0.20996,0.0,2023,6,8,10,29,2,658
509.61760,-0.00490,0.09975,0.00000,0.01574,0.96880,-0.20874,0.0,2023,6,8,10,29,2,669
509.61770,-0.03990,0.15225,0.00000,0.01342,0.97112,-0.21496,0.0,2023,6,8,10,29,2,680
509.61780,0.04760,-0.05775,0.00000,0.01501,0.97100,-0.21411,0.0,2023,6,8,10,29,2,691
509.61790,-0.14490,0.02975,0.00000,0.01330,0.97112,-0.20935,0.0,2023,6,8,10,29,2,703
509.61800,0.04760,0.01225,0.00000,0.01696,0.97075,-0.21496,0.0,2023,6,8,10,29,2,714
509.61810,0.20510,-0.04025,0.00000,0.01391,0.97258,-0.21265,0.0,2023,6,8,10,29,2,725
509.61820,-0.00490,-0.14525,0.00000,0.01623,0.97100,-0.21362,0.0,2023,6,8,10,29,2,736
509.61830,0.18760,0.15225,0.00000,0.01452,0.97185,-0.21350,0.0,2023,6,8,10,29,2,747
509.61840,-0.00490,-0.07525,0.00000,0.01525,0.97258,-0.21252,0.0,2023,6,8,10,29,2,758
509.61850,0.06510,0.01225,0.00000,0.01379,0.97185,-0.21338,0.0,2023,6,8,10,29,2,769
509.61860,-0.05740,-0.02275,0.00000,0.01586,0.96917,-0.21362,0.0,2023,6,8,10,29,2,780
509.61870,0.15260,0.20475,0.00000,0.01610,0.97222,-0.21435,0.0,2023,6,8,10,29,2,791
509.61880,0.08260,-0.12775,0.00000,0.01305,0.97051,-0.21387,0.0,2023,6,8,10,29,2,803
509.61890,0.25760,-0.11025,0.00000,0.01305,0.97051,-0.20984,0.0,2023,6,8,10,29,2,814
509.61900,0.04760,-0.18025,0.00000,0.01366,0.97014,-0.21155,0.0,2023,6,8,10,29,2,825
509.61910,0.06510,-0.00525,0.00000,0.01391,0.97246,-0.21069,0.0,2023,6,8,10,29,2,836
509.61920,-0.17990,0.11725,0.00000,0.01391,0.97185,-0.20923,0.0,2023,6,8,10,29,2,847
509.61930,-0.00490,0.18725,0.00000,0.01415,0.97112,-0.21106,0.0,2023,6,8,10,29,2,858
509.61940,-0.05740,-0.04025,0.00000,0.01342,0.97185,-0.21094,0.0,2023,6,8,10,29,2,869
509.61950,-0.00490,-0.07525,0.00000,0.01305,0.96941,-0.21094,0.0,2023,6,8,10,29,2,880
509.61960,0.03010,0.04725,0.00000,0.01354,0.97234,-0.21472,0.0,2023,6,8,10,29,2,891
509.61970,-0.03990,-0.00525,0.00000,0.01635,0.97417,-0.21167,0.0,2023,6,8,10,29,2,903
509.61980,0.15260,-0.11025,0.00000,0.01440,0.96978,-0.20850,0.0,2023,6,8,10,29,2,914
509.61990,-0.23240,-0.04025,0.00000,0.01330,0.97149,-0.21008,0.0,2023,6,8,10,29,2,925
509.62000,-0.07490,0.15225,0.00000,0.01391,0.97149,-0.21350,0.0,2023,6,8,10,29,2,936
509.62010,-0.03990,-0.00525,0.00000,0.01513,0.96807,-0.20923,0.0,2023,6,8,10,29,2,947
509.62020,0.10010,-0.11025,0.00000,0.01342,0.97051,-0.20984,0.0,2023,6,8,10,29,2,958
509.62030,-0.05740,0.09975,0.00000,0.01281,0.97161,-0.21374,0.0,2023,6,8,10,29,2,969
509.62040,-0.00490,0.18725,0.00000,0.01440,0.97063,-0.20813,0.0,2023,6,8,10,29,2,980
89筆
509.62050,-0.16240,-0.16275,0.00000,0.01159,0.96953,-0.20813,0.0,2023,6,8,10,29,3,1
509.62060,-0.12740,0.09975,0.00000,0.01464,0.97149,-0.21021,0.0,2023,6,8,10,29,3,13
509.62070,0.03010,-0.14525,0.00000,0.01305,0.96917,-0.21216,0.0,2023,6,8,10,29,3,24
509.62080,-0.14490,0.06475,0.00000,0.01537,0.97100,-0.21033,0.0,2023,6,8,10,29,3,35
