#2023/06/08 14:17:42
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
2.29280,-0.44152,-0.16678,0.00000,0.02623,0.97661,-0.17422,0.0,2023,6,8,14,17,43,196
2.29290,0.20598,-0.11428,0.00000,0.02342,0.97649,-0.17507,0.0,2023,6,8,14,17,43,207
2.29300,0.67848,0.04322,0.00000,0.02806,0.97734,-0.17641,0.0,2023,6,8,14,17,43,218
2.29310,0.29348,-0.06177,0.00000,0.02416,0.97795,-0.17995,0.0,2023,6,8,14,17,43,229
2.29320,-0.33652,-0.06177,0.00000,0.02525,0.97881,-0.17763,0.0,2023,6,8,14,17,43,240
2.29330,-0.73902,0.07822,0.00000,0.02208,0.97783,-0.17702,0.0,2023,6,8,14,17,43,251
2.29340,-0.23152,0.11322,0.00000,0.02196,0.97795,-0.17544,0.0,2023,6,8,14,17,43,262
2.29350,0.34598,0.18322,0.00000,0.02342,0.97807,-0.17531,0.0,2023,6,8,14,17,43,273
2.29360,0.64348,-0.13178,0.00000,0.02501,0.97844,-0.17995,0.0,2023,6,8,14,17,43,284
2.29370,0.15348,-0.07927,0.00000,0.02538,0.97649,-0.17836,0.0,2023,6,8,14,17,43,296
2.29380,-0.51152,0.00822,0.00000,0.02379,0.97759,-0.17727,0.0,2023,6,8,14,17,43,307
2.29390,-0.28402,-0.18428,0.00000,0.02428,0.97856,-0.17605,0.0,2023,6,8,14,17,43,318
2.29400,0.01348,0.06072,0.00000,0.02184,0.97685,-0.17348,0.0,2023,6,8,14,17,43,329
2.29410,0.59098,0.02572,0.00000,0.02562,0.97515,-0.17641,0.0,2023,6,8,14,17,43,340
2.29420,0.36348,-0.00928,0.00000,0.02245,0.97710,-0.18105,0.0,2023,6,8,14,17,43,351
2.29430,0.17098,-0.20178,0.00000,0.02281,0.97551,-0.17958,0.0,2023,6,8,14,17,43,362
2.29440,-0.52902,0.13072,0.00000,0.02550,0.97795,-0.17702,0.0,2023,6,8,14,17,43,373
2.29450,-0.38902,-0.00928,0.00000,0.02355,0.98003,-0.17592,0.0,2023,6,8,14,17,43,384
2.29460,-0.03902,-0.07927,0.00000,0.02367,0.97881,-0.17507,0.0,2023,6,8,14,17,43,396
2.29470,0.53848,-0.06177,0.00000,0.02379,0.97905,-0.17690,0.0,2023,6,8,14,17,43,407
2.29480,0.59098,-0.04428,0.00000,0.02403,0.97734,-0.17592,0.0,2023,6,8,14,17,43,418
2.29490,-0.09152,0.02572,0.00000,0.02440,0.97832,-0.17812,0.0,2023,6,8,14,17,43,429
2.29500,-0.40652,-0.14928,0.00000,0.02525,0.97563,-0.17617,0.0,2023,6,8,14,17,43,440
2.29510,-0.52902,-0.02678,0.00000,0.02525,0.97722,-0.17458,0.0,2023,6,8,14,17,43,451
2.29520,-0.02152,-0.02678,0.00000,0.02562,0.97539,-0.17605,0.0,2023,6,8,14,17,43,462
2.29530,0.53848,-0.18428,0.00000,0.02489,0.98015,-0.17568,0.0,2023,6,8,14,17,43,473
2.29540,0.34598,0.04322,0.00000,0.02367,0.97917,-0.17775,0.0,2023,6,8,14,17,43,484
2.29550,-0.12652,0.13072,0.00000,0.02416,0.97539,-0.17702,0.0,2023,6,8,14,17,43,496
2.29560,-0.37152,0.04322,0.00000,0.02672,0.97795,-0.17580,0.0,2023,6,8,14,17,43,507
2.29570,-0.12652,-0.09678,0.00000,0.02391,0.97905,-0.17849,0.0,2023,6,8,14,17,43,518
2.29580,0.22348,-0.06177,0.00000,0.02391,0.97710,-0.17629,0.0,2023,6,8,14,17,43,529
2.29590,0.24098,0.21822,0.00000,0.02355,0.97685,-0.17653,0.0,2023,6,8,14,17,43,540
2.29600,0.11848,-0.09678,0.00000,0.02513,0.97685,-0.17580,0.0,2023,6,8,14,17,43,551
2.29610,-0.19652,-0.02678,0.00000,0.02538,0.97746,-0.17775,0.0,2023,6,8,14,17,43,562
2.29620,-0.42402,-0.00928,0.00000,0.02611,0.97527,-0.17531,0.0,2023,6,8,14,17,43,573
2.29630,-0.09152,-0.11428,0.00000,0.02391,0.97807,-0.17446,0.0,2023,6,8,14,17,43,584
2.29640,0.25848,-0.23678,0.00000,0.02464,0.97673,-0.17678,0.0,2023,6,8,14,17,43,596
2.29650,0.27598,0.00822,0.00000,0.02501,0.97881,-0.17714,0.0,2023,6,8,14,17,43,607
2.29660,-0.00402,-0.11428,0.00000,0.02416,0.97807,-0.17702,0.0,2023,6,8,14,17,43,618
2.29670,-0.66902,0.07822,0.00000,0.02184,0.97698,-0.17507,0.0,2023,6,8,14,17,43,629
2.29680,-0.28402,0.02572,0.00000,0.02403,0.97856,-0.17629,0.0,2023,6,8,14,17,43,640
2.29690,0.03098,-0.04428,0.00000,0.02440,0.97881,-0.17629,0.0,2023,6,8,14,17,43,651
2.29700,0.43348,-0.23678,0.00000,0.02306,0.97783,-0.17666,0.0,2023,6,8,14,17,43,662
2.29710,0.36348,-0.04428,0.00000,0.02611,0.97868,-0.17910,0.0,2023,6,8,14,17,43,673
2.29720,0.11848,-0.20178,0.00000,0.02428,0.97942,-0.17568,0.0,2023,6,8,14,17,43,684
2.29730,-0.09152,0.04322,0.00000,0.02403,0.97820,-0.17666,0.0,2023,6,8,14,17,43,696
2.29740,-0.14402,0.04322,0.00000,0.02477,0.97539,-0.17495,0.0,2023,6,8,14,17,43,707
2.29750,0.03098,-0.04428,0.00000,0.02440,0.97661,-0.17727,0.0,2023,6,8,14,17,43,718
2.29760,0.27598,-0.11428,0.00000,0.02440,0.97698,-0.17397,0.0,2023,6,8,14,17,43,729
2.29770,0.18848,0.09572,0.00000,0.02513,0.97673,-0.17800,0.0,2023,6,8,14,17,43,740
2.29780,-0.14402,0.00822,0.00000,0.02477,0.97807,-0.17641,0.0,2023,6,8,14,17,43,751
2.29790,-0.45902,0.14823,0.00000,0.02367,0.97795,-0.17605,0.0,2023,6,8,14,17,43,762
2.29800,-0.16152,-0.02678,0.00000,0.02391,0.97612,-0.17397,0.0,2023,6,8,14,17,43,773
2.29810,0.04848,0.06072,0.00000,0.02208,0.97820,-0.17519,0.0,2023,6,8,14,17,43,784
2.29820,0.17098,0.16572,0.00000,0.02306,0.97807,-0.17568,0.0,2023,6,8,14,17,43,796
2.29830,-0.02152,0.06072,0.00000,0.02306,0.97942,-0.17434,0.0,2023,6,8,14,17,43,807
2.29840,0.13598,0.00822,0.00000,0.02660,0.97637,-0.17580,0.0,2023,6,8,14,17,43,818
2.29850,-0.19652,0.04322,0.00000,0.02452,0.98003,-0.17653,0.0,2023,6,8,14,17,43,829
2.29860,-0.33652,-0.16678,0.00000,0.02623,0.97795,-0.17836,0.0,2023,6,8,14,17,43,840
2.29870,0.01348,-0.27178,0.00000,0.02196,0.97673,-0.17495,0.0,2023,6,8,14,17,43,851
2.29880,0.18848,-0.14928,0.00000,0.02440,0.97832,-0.17666,0.0,2023,6,8,14,17,43,862
2.29890,0.10098,0.02572,0.00000,0.02574,0.97746,-0.17629,0.0,2023,6,8,14,17,43,873
2.29900,0.27598,0.13072,0.00000,0.02355,0.97673,-0.17592,0.0,2023,6,8,14,17,43,884
2.29910,-0.12652,-0.18428,0.00000,0.02525,0.97868,-0.17922,0.0,2023,6,8,14,17,43,896
2.29920,-0.09152,-0.04428,0.00000,0.02379,0.98064,-0.17727,0.0,2023,6,8,14,17,43,907
2.29930,-0.21402,-0.06177,0.00000,0.02525,0.97710,-0.17605,0.0,2023,6,8,14,17,43,918
2.29940,0.11848,0.06072,0.00000,0.02464,0.97600,-0.17519,0.0,2023,6,8,14,17,43,929
2.29950,0.36348,0.02572,0.00000,0.02355,0.97942,-0.17483,0.0,2023,6,8,14,17,43,940
2.29960,0.20598,-0.02678,0.00000,0.02294,0.97820,-0.17739,0.0,2023,6,8,14,17,43,951
2.29970,0.03098,0.16572,0.00000,0.02452,0.97722,-0.17653,0.0,2023,6,8,14,17,43,962
2.29980,-0.44152,-0.04428,0.00000,0.02269,0.97795,-0.17849,0.0,2023,6,8,14,17,43,973
2.29990,-0.40652,-0.07927,0.00000,0.02172,0.97942,-0.17531,0.0,2023,6,8,14,17,43,984
2.30000,0.10098,0.23572,0.00000,0.02330,0.97807,-0.17653,0.0,2023,6,8,14,17,44,6
2.30010,0.66098,-0.09678,0.00000,0.02196,0.97466,-0.17727,0.0,2023,6,8,14,17,44,17
2.30020,0.34598,0.16572,0.00000,0.02355,0.97905,-0.17824,0.0,2023,6,8,14,17,44,28
2.30030,-0.26652,0.09572,0.00000,0.02342,0.97929,-0.17641,0.0,2023,6,8,14,17,44,39
2.30040,-0.21402,-0.16678,0.00000,0.02184,0.97722,-0.17422,0.0,2023,6,8,14,17,44,50
2.30050,0.03098,-0.07927,0.00000,0.02269,0.97746,-0.17397,0.0,2023,6,8,14,17,44,61
2.30060,0.08348,-0.02678,0.00000,0.02525,0.97734,-0.17446,0.0,2023,6,8,14,17,44,72
2.30070,0.13598,-0.21928,0.00000,0.02623,0.97868,-0.17446,0.0,2023,6,8,14,17,44,83
2.30080,-0.07402,-0.06177,0.00000,0.02355,0.97685,-0.17629,0.0,2023,6,8,14,17,44,94
2.30090,0.06598,-0.00928,0.00000,0.02294,0.97954,-0.17519,0.0,2023,6,8,14,17,44,106
2.30100,0.06598,-0.14928,0.00000,0.02416,0.97783,-0.17483,0.0,2023,6,8,14,17,44,117
2.30110,0.17098,0.25322,0.00000,0.02416,0.97539,-0.17653,0.0,2023,6,8,14,17,44,128
2.30120,0.11848,0.02572,0.00000,0.02416,0.97795,-0.17739,0.0,2023,6,8,14,17,44,139
2.30130,-0.03902,-0.02678,0.00000,0.02428,0.97637,-0.17666,0.0,2023,6,8,14,17,44,150
2.30140,-0.12652,-0.14928,0.00000,0.02318,0.97539,-0.17763,0.0,2023,6,8,14,17,44,161
2.30150,-0.26652,0.09572,0.00000,0.02342,0.97710,-0.17678,0.0,2023,6,8,14,17,44,172
2.30160,0.10098,-0.14928,0.00000,0.02477,0.97563,-0.17666,0.0,2023,6,8,14,17,44,183
