#2023/06/09 09:22:12
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
467.34890,2.88750,-4.74250,0.00000,0.02330,0.97210,-0.20179,2023,6,9,9,22,12,751
467.34900,2.81750,-4.81250,0.00000,0.02208,0.97234,-0.20362,2023,6,9,9,22,12,762
467.34910,2.99250,-4.86500,0.00000,0.01915,0.97271,-0.20411,2023,6,9,9,22,12,773
467.34920,2.80000,-4.76000,0.00000,0.02074,0.97161,-0.20313,2023,6,9,9,22,12,784
467.34930,2.99250,-4.62000,0.00000,0.02184,0.97258,-0.20057,2023,6,9,9,22,12,795
467.34940,2.97500,-4.65500,0.00000,0.02086,0.97185,-0.20350,2023,6,9,9,22,12,806
467.34950,2.69500,-4.69000,0.00000,0.02135,0.97344,-0.20386,2023,6,9,9,22,12,817
467.34960,3.06250,-4.60250,0.00000,0.02245,0.97246,-0.20228,2023,6,9,9,22,12,828
467.34970,2.90500,-4.41000,0.00000,0.02123,0.97185,-0.20276,2023,6,9,9,22,12,839
467.34980,2.92250,-4.60250,0.00000,0.02074,0.97185,-0.20301,2023,6,9,9,22,12,850
467.34990,2.76500,-4.46250,0.00000,0.02306,0.97234,-0.20215,2023,6,9,9,22,12,862
467.35000,2.95750,-4.74250,0.00000,0.02196,0.97283,-0.20337,2023,6,9,9,22,12,873
467.35010,2.87000,-4.63750,0.00000,0.02147,0.97075,-0.20435,2023,6,9,9,22,12,884
467.35020,2.85250,-4.58500,0.00000,0.02220,0.97161,-0.20325,2023,6,9,9,22,12,895
467.35030,3.04500,-4.63750,0.00000,0.02172,0.97271,-0.20276,2023,6,9,9,22,12,906
467.35040,2.99250,-4.90000,0.00000,0.02318,0.97161,-0.20630,2023,6,9,9,22,12,917
467.35050,2.95750,-4.56750,0.00000,0.02172,0.97295,-0.20484,2023,6,9,9,22,12,928
467.35060,2.90500,-4.69000,0.00000,0.02281,0.97088,-0.20472,2023,6,9,9,22,12,939
467.35070,2.88750,-4.69000,0.00000,0.02123,0.97405,-0.20374,2023,6,9,9,22,12,950
467.35080,2.94000,-4.58500,0.00000,0.02318,0.97295,-0.20313,2023,6,9,9,22,12,962
467.35090,2.71250,-4.51500,0.00000,0.02135,0.97124,-0.20203,2023,6,9,9,22,12,973
467.35100,2.78250,-4.74250,0.00000,0.02184,0.97161,-0.20325,2023,6,9,9,22,12,984
467.35110,2.78250,-4.51500,0.00000,0.02355,0.97039,-0.20203,2023,6,9,9,22,12,995
467.35120,2.83500,-4.42750,0.00000,0.02111,0.97258,-0.20350,2023,6,9,9,22,12,6
467.35130,2.71250,-4.74250,0.00000,0.02245,0.97246,-0.20215,2023,6,9,9,22,12,17
467.35140,2.80000,-4.49750,0.00000,0.02196,0.97234,-0.20411,2023,6,9,9,22,12,28
467.35150,2.90500,-4.65500,0.00000,0.02111,0.97100,-0.20264,2023,6,9,9,22,12,39
467.35160,2.85250,-4.62000,0.00000,0.02111,0.97234,-0.19996,2023,6,9,9,22,12,50
467.35170,2.88750,-4.79500,0.00000,0.02403,0.97136,-0.20215,2023,6,9,9,22,12,62
467.35180,2.92250,-4.76000,0.00000,0.02062,0.97063,-0.20167,2023,6,9,9,22,12,73
467.35190,2.95750,-4.58500,0.00000,0.02025,0.97271,-0.20045,2023,6,9,9,22,12,84
467.35200,2.83500,-4.65500,0.00000,0.02233,0.97136,-0.20191,2023,6,9,9,22,12,95
467.35210,2.69500,-4.53250,0.00000,0.02318,0.97222,-0.20130,2023,6,9,9,22,12,106
