#2023/06/09 18:19:16
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,2.71250,-4.46250,0.00000,0.01122,0.96990,-0.22887,2023,6,9,18,19,16,689
0.00010,3.02750,-4.56750,0.00000,0.01183,0.96807,-0.22472,2023,6,9,18,19,16,700
0.00020,3.15000,-4.42750,0.00000,0.00976,0.96661,-0.22802,2023,6,9,18,19,16,711
0.00030,3.16750,-4.46250,0.00000,0.01281,0.96978,-0.22509,2023,6,9,18,19,16,722
0.00040,3.29000,-4.55000,0.00000,0.01257,0.96844,-0.22704,2023,6,9,18,19,16,733
0.00050,2.80000,-4.51500,0.00000,0.01183,0.96587,-0.22582,2023,6,9,18,19,16,744
0.00060,2.94000,-4.65500,0.00000,0.01220,0.96917,-0.22655,2023,6,9,18,19,16,755
0.00070,3.08000,-4.48000,0.00000,0.01037,0.96673,-0.22497,2023,6,9,18,19,16,766
0.00080,3.15000,-4.41000,0.00000,0.01049,0.96892,-0.22582,2023,6,9,18,19,16,777
0.00090,3.41250,-4.69000,0.00000,0.01196,0.96673,-0.22899,2023,6,9,18,19,16,788
0.00100,3.34250,-4.72500,0.00000,0.01257,0.96905,-0.22399,2023,6,9,18,19,16,800
0.00110,3.39500,-4.35750,0.00000,0.01244,0.96722,-0.22716,2023,6,9,18,19,16,811
0.00120,3.09750,-4.44500,0.00000,0.01159,0.96746,-0.22790,2023,6,9,18,19,16,822
0.00130,2.95750,-4.56750,0.00000,0.00976,0.96807,-0.22619,2023,6,9,18,19,16,833
0.00140,2.88750,-4.46250,0.00000,0.01183,0.96600,-0.22899,2023,6,9,18,19,16,844
0.00150,3.13250,-4.46250,0.00000,0.01183,0.96795,-0.22716,2023,6,9,18,19,16,855
0.00160,3.43000,-4.51500,0.00000,0.01232,0.96783,-0.22472,2023,6,9,18,19,16,866
0.00170,3.29000,-4.56750,0.00000,0.01147,0.96600,-0.22753,2023,6,9,18,19,16,877
0.00180,3.44750,-4.72500,0.00000,0.00939,0.96831,-0.22387,2023,6,9,18,19,16,888
0.00190,2.83500,-4.58500,0.00000,0.01110,0.96746,-0.22729,2023,6,9,18,19,16,900
0.00200,2.39750,-4.69000,0.00000,0.00854,0.96892,-0.22802,2023,6,9,18,19,16,911
0.00210,2.60750,-4.53250,0.00000,0.01391,0.96892,-0.22692,2023,6,9,18,19,16,922
0.00220,3.18500,-4.67250,0.00000,0.01135,0.96941,-0.22655,2023,6,9,18,19,16,933
0.00230,3.90250,-4.51500,0.00000,0.01318,0.96709,-0.22399,2023,6,9,18,19,16,944
0.00240,3.58750,-4.53250,0.00000,0.01183,0.96697,-0.22777,2023,6,9,18,19,16,955
0.00250,3.11500,-4.53250,0.00000,0.01342,0.96880,-0.22692,2023,6,9,18,19,16,966
0.00260,2.59000,-4.51500,0.00000,0.01305,0.96648,-0.22607,2023,6,9,18,19,16,977
0.00270,2.34500,-4.55000,0.00000,0.01257,0.96636,-0.22716,2023,6,9,18,19,16,988
0.00280,2.60750,-4.58500,0.00000,0.01025,0.96978,-0.22582,2023,6,9,18,19,16,0
0.00290,3.18500,-4.55000,0.00000,0.01110,0.96709,-0.22594,2023,6,9,18,19,16,11
0.00300,3.50000,-4.55000,0.00000,0.01415,0.96685,-0.22692,2023,6,9,18,19,16,22
0.00310,3.15000,-4.25250,0.00000,0.01061,0.97051,-0.22607,2023,6,9,18,19,16,33
0.00320,2.97500,-4.67250,0.00000,0.01025,0.96685,-0.22777,2023,6,9,18,19,16,44
0.00330,2.87000,-4.49750,0.00000,0.01244,0.96953,-0.22655,2023,6,9,18,19,16,55
0.00340,3.20250,-4.55000,0.00000,0.01098,0.96624,-0.22680,2023,6,9,18,19,16,66
0.00350,3.04500,-4.65500,0.00000,0.01049,0.96697,-0.22680,2023,6,9,18,19,16,77
0.00360,2.80000,-4.46250,0.00000,0.01281,0.96600,-0.22692,2023,6,9,18,19,16,88
0.00370,3.15000,-4.42750,0.00000,0.01074,0.96905,-0.22570,2023,6,9,18,19,16,100
0.00380,3.30750,-4.60250,0.00000,0.01086,0.96697,-0.22594,2023,6,9,18,19,16,111
0.00390,3.37750,-4.60250,0.00000,0.01074,0.96770,-0.22765,2023,6,9,18,19,16,122
0.00400,3.11500,-4.46250,0.00000,0.01086,0.96831,-0.22668,2023,6,9,18,19,16,133
0.00410,2.97500,-4.63750,0.00000,0.01098,0.96514,-0.22509,2023,6,9,18,19,16,144
0.00420,3.02750,-4.51500,0.00000,0.01244,0.96697,-0.22521,2023,6,9,18,19,16,155
0.00430,3.08000,-4.62000,0.00000,0.01354,0.96831,-0.22643,2023,6,9,18,19,16,166
0.00440,3.18500,-4.49750,0.00000,0.01330,0.96746,-0.22619,2023,6,9,18,19,16,177
0.00450,3.15000,-4.44500,0.00000,0.01135,0.96612,-0.22729,2023,6,9,18,19,16,188
0.00460,2.92250,-4.46250,0.00000,0.01122,0.96905,-0.22485,2023,6,9,18,19,16,200
0.00470,2.67750,-4.32250,0.00000,0.01232,0.96856,-0.22631,2023,6,9,18,19,16,211
0.00480,2.87000,-4.25250,0.00000,0.01330,0.96502,-0.23046,2023,6,9,18,19,16,222
0.00490,3.27250,-4.63750,0.00000,0.01110,0.96819,-0.22936,2023,6,9,18,19,16,233
0.00500,3.16750,-4.70750,0.00000,0.00854,0.96636,-0.22509,2023,6,9,18,19,16,244
0.00510,3.46500,-4.62000,0.00000,0.00964,0.97039,-0.22753,2023,6,9,18,19,16,255
0.00520,3.25500,-4.55000,0.00000,0.01257,0.96844,-0.22777,2023,6,9,18,19,16,266
0.00530,3.36000,-4.70750,0.00000,0.01183,0.96831,-0.22899,2023,6,9,18,19,16,277
0.00540,3.29000,-4.55000,0.00000,0.01318,0.96929,-0.22802,2023,6,9,18,19,16,288
0.00550,3.29000,-4.65500,0.00000,0.01281,0.96941,-0.22631,2023,6,9,18,19,16,300
0.00560,2.99250,-4.46250,0.00000,0.01025,0.96758,-0.22692,2023,6,9,18,19,16,311
0.00570,3.04500,-4.63750,0.00000,0.00988,0.96880,-0.22838,2023,6,9,18,19,16,322
0.00580,3.15000,-4.58500,0.00000,0.01086,0.96624,-0.22753,2023,6,9,18,19,17,3
0.00590,2.81750,-4.51500,0.00000,0.01061,0.96697,-0.22814,2023,6,9,18,19,17,14
0.00600,3.11500,-4.51500,0.00000,0.01110,0.96722,-0.22802,2023,6,9,18,19,17,25
0.00610,2.99250,-4.60250,0.00000,0.01220,0.97014,-0.22655,2023,6,9,18,19,17,36
0.00620,2.99250,-4.48000,0.00000,0.01232,0.96966,-0.22643,2023,6,9,18,19,17,47
