#2023/06/05 17:27:10
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
20.21740,0.07000,0.01942,0.00000,0.03123,0.99308,-0.07174,0.0
20.21750,-0.07000,0.01942,0.00000,0.02843,0.99308,-0.07283,0.0
20.21760,-0.14000,-0.13808,0.00000,0.02855,0.99454,-0.07393,0.0
20.21770,-0.24500,-0.10308,0.00000,0.03172,0.99418,-0.07418,0.0
20.21780,-0.12250,-0.05058,0.00000,0.03001,0.99381,-0.07393,0.0
20.21790,0.17500,-0.08558,0.00000,0.02928,0.99540,-0.07259,0.0
20.21800,0.26250,-0.26058,0.00000,0.03318,0.99467,-0.07540,0.0
20.21810,-0.05250,0.14192,0.00000,0.02794,0.99479,-0.07296,0.0
20.21820,-0.08750,-0.03308,0.00000,0.03160,0.99223,-0.07369,0.0
20.21830,0.01750,0.15942,0.00000,0.02928,0.99381,-0.07222,0.0
20.21840,0.14000,0.01942,0.00000,0.03355,0.99515,-0.07186,0.0
20.21850,-0.07000,-0.10308,0.00000,0.03355,0.99259,-0.07308,0.0
20.21860,-0.17500,0.15942,0.00000,0.03221,0.99454,-0.07149,0.0
20.21870,-0.01750,0.22942,0.00000,0.02904,0.99393,-0.07174,0.0
20.21880,0.28000,0.12442,0.00000,0.03221,0.99369,-0.07369,0.0
20.21890,0.15750,0.07192,0.00000,0.03001,0.99686,-0.07198,0.0
20.21900,0.05250,0.07192,0.00000,0.02989,0.99479,-0.07393,0.0
20.21910,-0.01750,-0.05058,0.00000,0.02965,0.99442,-0.07149,0.0
20.21920,-0.19250,-0.03308,0.00000,0.03306,0.99186,-0.07247,0.0
20.21930,0.03500,-0.10308,0.00000,0.03172,0.99772,-0.07210,0.0
20.21940,0.08750,-0.06808,0.00000,0.02818,0.99674,-0.07430,0.0
20.21950,-0.05250,0.24692,0.00000,0.03196,0.99345,-0.07271,0.0
20.21960,-0.03500,-0.01558,0.00000,0.02989,0.99564,-0.07332,0.0
20.21970,-0.01750,-0.01558,0.00000,0.03062,0.99589,-0.07027,0.0
20.21980,0.03500,-0.05058,0.00000,0.02989,0.99418,-0.07137,0.0
20.21990,0.05250,0.00192,0.00000,0.03050,0.99296,-0.07186,0.0
20.22000,0.17500,-0.03308,0.00000,0.03026,0.99406,-0.07320,0.0
20.22010,-0.05250,-0.05058,0.00000,0.02867,0.99662,-0.07283,0.0
20.22020,0.00000,0.05442,0.00000,0.03148,0.99515,-0.07198,0.0
20.22030,-0.03500,-0.12058,0.00000,0.02965,0.99345,-0.07015,0.0
20.22040,-0.01750,-0.05058,0.00000,0.03135,0.99442,-0.07052,0.0
20.22050,0.14000,-0.13808,0.00000,0.02782,0.99515,-0.07393,0.0
20.22060,0.14000,0.12442,0.00000,0.03050,0.99271,-0.07161,0.0
20.22070,0.12250,0.03692,0.00000,0.03196,0.99515,-0.07381,0.0
20.22080,0.15750,-0.20808,0.00000,0.02952,0.99503,-0.07235,0.0
20.22090,-0.07000,0.15942,0.00000,0.02940,0.99430,-0.07259,0.0
20.22100,-0.10500,0.03692,0.00000,0.02855,0.99320,-0.07137,0.0
20.22110,-0.01750,0.05442,0.00000,0.03001,0.99540,-0.07003,0.0
20.22120,0.12250,0.17692,0.00000,0.02891,0.99418,-0.07137,0.0
20.22130,-0.08750,0.08942,0.00000,0.03074,0.99235,-0.07235,0.0
20.22140,0.01750,-0.08558,0.00000,0.03099,0.99503,-0.07357,0.0
20.22150,0.08750,0.12442,0.00000,0.03160,0.99235,-0.07564,0.0
