#2023/06/12 13:46:03
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.22000,-4.60250,0.00000,-0.00866,0.01122,-0.98881,2023,6,12,13,46,3,574
0.00010,3.02750,-4.53250,0.00000,-0.01269,0.01147,-0.98649,2023,6,12,13,46,3,585
0.00020,3.09750,-4.58500,0.00000,-0.01025,0.01122,-0.98686,2023,6,12,13,46,3,596
0.00030,3.06250,-4.44500,0.00000,-0.01122,0.01293,-0.98515,2023,6,12,13,46,3,607
0.00040,2.97500,-4.70750,0.00000,-0.01013,0.01220,-0.98820,2023,6,12,13,46,3,618
0.00050,2.76500,-4.37500,0.00000,-0.01013,0.01513,-0.99015,2023,6,12,13,46,3,629
0.00060,3.09750,-4.63750,0.00000,-0.01049,0.00915,-0.98771,2023,6,12,13,46,3,640
0.00070,2.88750,-4.60250,0.00000,-0.00964,0.01037,-0.98698,2023,6,12,13,46,3,651
0.00080,2.97500,-4.67250,0.00000,-0.01037,0.01269,-0.98808,2023,6,12,13,46,3,662
0.00090,2.90500,-4.72500,0.00000,-0.01037,0.01232,-0.99076,2023,6,12,13,46,3,673
0.00100,3.06250,-4.67250,0.00000,-0.01086,0.01208,-0.98674,2023,6,12,13,46,3,685
0.00110,2.85250,-4.53250,0.00000,-0.00964,0.01061,-0.98478,2023,6,12,13,46,3,696
0.00120,2.80000,-4.65500,0.00000,-0.01257,0.01220,-0.98552,2023,6,12,13,46,3,707
0.00130,3.04500,-4.67250,0.00000,-0.01135,0.01183,-0.98820,2023,6,12,13,46,3,718
0.00140,3.04500,-4.55000,0.00000,-0.01196,0.01122,-0.98649,2023,6,12,13,46,3,729
0.00150,2.76500,-4.42750,0.00000,-0.01342,0.01342,-0.98649,2023,6,12,13,46,3,740
0.00160,2.83500,-4.69000,0.00000,-0.01135,0.01208,-0.98808,2023,6,12,13,46,3,751
0.00170,2.99250,-4.67250,0.00000,-0.01183,0.01293,-0.98979,2023,6,12,13,46,3,762
0.00180,3.01000,-4.60250,0.00000,-0.01049,0.01305,-0.98735,2023,6,12,13,46,3,773
0.00190,2.94000,-4.55000,0.00000,-0.01244,0.01147,-0.98552,2023,6,12,13,46,3,785
0.00200,2.87000,-4.44500,0.00000,-0.01086,0.01074,-0.98527,2023,6,12,13,46,3,796
0.00210,3.15000,-4.62000,0.00000,-0.01074,0.01305,-0.98674,2023,6,12,13,46,3,807
0.00220,2.90500,-4.49750,0.00000,-0.00939,0.01281,-0.98515,2023,6,12,13,46,3,818
0.00230,2.94000,-4.65500,0.00000,-0.01147,0.01122,-0.98454,2023,6,12,13,46,3,829
0.00240,3.11500,-4.72500,0.00000,-0.01098,0.00878,-0.98918,2023,6,12,13,46,3,840
0.00250,2.85250,-4.62000,0.00000,-0.01147,0.01366,-0.98686,2023,6,12,13,46,3,851
0.00260,2.81750,-4.69000,0.00000,-0.01025,0.01244,-0.98820,2023,6,12,13,46,3,862
0.00270,2.95750,-4.62000,0.00000,-0.00964,0.01013,-0.98832,2023,6,12,13,46,3,873
0.00280,2.90500,-4.60250,0.00000,-0.01061,0.01074,-0.98576,2023,6,12,13,46,3,885
0.00290,3.04500,-4.48000,0.00000,-0.00952,0.01342,-0.98844,2023,6,12,13,46,3,896
0.00300,2.99250,-4.32250,0.00000,-0.01037,0.01391,-0.98466,2023,6,12,13,46,3,907
0.00310,2.92250,-4.39250,0.00000,-0.01037,0.01196,-0.98710,2023,6,12,13,46,3,918
0.00320,2.83500,-4.58500,0.00000,-0.01025,0.00952,-0.98625,2023,6,12,13,46,3,929
0.00330,3.01000,-4.63750,0.00000,-0.01098,0.01196,-0.98820,2023,6,12,13,46,3,940
0.00340,2.94000,-4.58500,0.00000,-0.00952,0.01183,-0.98674,2023,6,12,13,46,3,951
0.00350,2.99250,-4.56750,0.00000,-0.01135,0.01183,-0.98930,2023,6,12,13,46,3,962
0.00360,3.13250,-4.77750,0.00000,-0.01257,0.01366,-0.98759,2023,6,12,13,46,3,973
0.00370,3.13250,-4.69000,0.00000,-0.00891,0.01159,-0.98844,2023,6,12,13,46,3,985
0.00380,2.95750,-4.70750,0.00000,-0.01049,0.01318,-0.98832,2023,6,12,13,46,3,996
0.00390,2.90500,-4.58500,0.00000,-0.01013,0.01354,-0.98600,2023,6,12,13,46,3,7
0.00400,2.90500,-4.60250,0.00000,-0.01135,0.01061,-0.98674,2023,6,12,13,46,3,18
0.00410,3.13250,-4.74250,0.00000,-0.01269,0.01318,-0.98674,2023,6,12,13,46,3,29
