#2023/06/12 10:19:59
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.16750,-4.55000,0.00000,0.01708,0.97051,-0.20703,2023,6,12,10,19,59,828
0.00010,3.06250,-4.48000,0.00000,0.01586,0.97197,-0.20911,2023,6,12,10,19,59,839
0.00020,2.92250,-4.48000,0.00000,0.01635,0.96892,-0.21008,2023,6,12,10,19,59,850
0.00030,3.08000,-4.51500,0.00000,0.01501,0.97356,-0.20777,2023,6,12,10,19,59,861
0.00040,2.94000,-4.74250,0.00000,0.01586,0.97039,-0.20899,2023,6,12,10,19,59,872
0.00050,3.16750,-4.48000,0.00000,0.01513,0.97149,-0.21106,2023,6,12,10,19,59,883
0.00060,3.13250,-4.55000,0.00000,0.01476,0.97075,-0.20862,2023,6,12,10,19,59,894
0.00070,3.04500,-4.46250,0.00000,0.01659,0.97088,-0.20947,2023,6,12,10,19,59,905
0.00080,3.23750,-4.39250,0.00000,0.01757,0.97039,-0.21106,2023,6,12,10,19,59,916
0.00090,3.06250,-4.55000,0.00000,0.01635,0.97173,-0.20874,2023,6,12,10,19,59,927
0.00100,3.11500,-4.44500,0.00000,0.01440,0.97149,-0.20850,2023,6,12,10,19,59,939
0.00110,3.08000,-4.44500,0.00000,0.01549,0.97051,-0.20960,2023,6,12,10,19,59,950
0.00120,3.15000,-4.37500,0.00000,0.01684,0.96990,-0.20764,2023,6,12,10,19,59,961
0.00130,3.02750,-4.58500,0.00000,0.01781,0.97149,-0.21021,2023,6,12,10,19,59,972
0.00140,3.06250,-4.28750,0.00000,0.01732,0.97258,-0.20825,2023,6,12,10,19,59,983
0.00150,3.20250,-4.76000,0.00000,0.01659,0.96953,-0.20911,2023,6,12,10,19,59,994
0.00160,3.04500,-4.60250,0.00000,0.01501,0.97112,-0.20960,2023,6,12,10,19,59,5
0.00170,3.08000,-4.76000,0.00000,0.01549,0.97100,-0.20984,2023,6,12,10,19,59,16
0.00180,3.02750,-4.28750,0.00000,0.01501,0.97149,-0.21216,2023,6,12,10,19,59,27
0.00190,3.08000,-4.56750,0.00000,0.01513,0.97185,-0.20874,2023,6,12,10,19,59,39
0.00200,2.92250,-4.56750,0.00000,0.01488,0.97051,-0.21191,2023,6,12,10,19,59,50
0.00210,3.08000,-4.39250,0.00000,0.01720,0.97002,-0.20923,2023,6,12,10,19,59,61
0.00220,3.13250,-4.70750,0.00000,0.01696,0.97173,-0.20935,2023,6,12,10,19,59,72
0.00230,3.13250,-4.65500,0.00000,0.01635,0.97258,-0.20850,2023,6,12,10,19,59,83
0.00240,3.06250,-4.27000,0.00000,0.01598,0.97319,-0.21094,2023,6,12,10,19,59,94
0.00250,2.85250,-4.35750,0.00000,0.01598,0.97283,-0.20935,2023,6,12,10,19,59,105
0.00260,3.15000,-4.44500,0.00000,0.01623,0.97222,-0.20508,2023,6,12,10,19,59,116
0.00270,3.20250,-4.77750,0.00000,0.01537,0.97197,-0.21106,2023,6,12,10,19,59,127
0.00280,3.06250,-4.32250,0.00000,0.01708,0.97027,-0.21045,2023,6,12,10,19,59,139
0.00290,3.11500,-4.60250,0.00000,0.01720,0.97100,-0.20899,2023,6,12,10,19,59,150
0.00300,3.06250,-4.42750,0.00000,0.01537,0.97136,-0.21021,2023,6,12,10,19,59,161
0.00310,3.01000,-4.56750,0.00000,0.01610,0.97210,-0.21057,2023,6,12,10,19,59,172
0.00320,3.08000,-4.53250,0.00000,0.01452,0.97063,-0.20972,2023,6,12,10,19,59,183
0.00330,3.15000,-4.63750,0.00000,0.01293,0.97112,-0.20679,2023,6,12,10,19,59,194
0.00340,3.13250,-4.55000,0.00000,0.01488,0.97173,-0.20740,2023,6,12,10,19,59,205
0.00350,3.01000,-4.62000,0.00000,0.01623,0.97210,-0.20874,2023,6,12,10,19,59,216
0.00360,2.95750,-4.39250,0.00000,0.01854,0.97210,-0.20825,2023,6,12,10,19,59,227
0.00370,3.18500,-4.63750,0.00000,0.01635,0.96868,-0.20984,2023,6,12,10,19,59,239
0.00380,3.18500,-4.46250,0.00000,0.01708,0.97173,-0.20984,2023,6,12,10,19,59,250
0.00390,2.97500,-4.49750,0.00000,0.01501,0.97161,-0.20923,2023,6,12,10,19,59,261
0.00400,3.18500,-4.56750,0.00000,0.01598,0.97124,-0.21057,2023,6,12,10,19,59,272
