#2023/06/12 10:44:17
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,2.99250,-4.39250,0.00000,0.02013,0.07625,-0.98259,2023,6,12,10,44,17,268
0.00010,3.09750,-4.72500,0.00000,0.02257,0.07540,-0.98722,2023,6,12,10,44,17,279
0.00020,2.94000,-4.55000,0.00000,0.01952,0.07515,-0.98710,2023,6,12,10,44,17,290
0.00030,3.02750,-4.44500,0.00000,0.01891,0.07527,-0.98661,2023,6,12,10,44,17,301
0.00040,3.25500,-4.63750,0.00000,0.01891,0.07515,-0.98649,2023,6,12,10,44,17,312
0.00050,2.80000,-4.58500,0.00000,0.02086,0.07576,-0.98539,2023,6,12,10,44,17,323
0.00060,3.22000,-4.69000,0.00000,0.02123,0.07552,-0.98588,2023,6,12,10,44,17,334
0.00070,3.06250,-4.46250,0.00000,0.01940,0.07625,-0.98759,2023,6,12,10,44,17,345
0.00080,3.13250,-4.44500,0.00000,0.02245,0.07405,-0.98613,2023,6,12,10,44,17,356
0.00090,2.99250,-4.67250,0.00000,0.02172,0.07637,-0.98564,2023,6,12,10,44,17,367
0.00100,3.16750,-4.49750,0.00000,0.02086,0.07552,-0.98722,2023,6,12,10,44,17,379
0.00110,3.11500,-4.65500,0.00000,0.02050,0.07662,-0.98661,2023,6,12,10,44,17,390
0.00120,3.04500,-4.58500,0.00000,0.02135,0.07674,-0.98332,2023,6,12,10,44,17,401
0.00130,3.04500,-4.42750,0.00000,0.01818,0.07515,-0.98588,2023,6,12,10,44,17,412
0.00140,2.97500,-4.51500,0.00000,0.01879,0.07527,-0.98637,2023,6,12,10,44,17,423
0.00150,2.88750,-4.48000,0.00000,0.02037,0.07466,-0.98649,2023,6,12,10,44,17,434
0.00160,2.94000,-4.41000,0.00000,0.01952,0.07723,-0.98710,2023,6,12,10,44,17,445
0.00170,3.15000,-4.49750,0.00000,0.02062,0.07625,-0.98808,2023,6,12,10,44,17,456
0.00180,3.04500,-4.51500,0.00000,0.01891,0.07430,-0.98869,2023,6,12,10,44,17,467
0.00190,3.27250,-4.65500,0.00000,0.02172,0.07686,-0.98552,2023,6,12,10,44,17,479
0.00200,2.97500,-4.55000,0.00000,0.02050,0.07442,-0.98564,2023,6,12,10,44,17,490
0.00210,3.04500,-4.49750,0.00000,0.02111,0.07698,-0.98844,2023,6,12,10,44,17,501
0.00220,2.92250,-4.53250,0.00000,0.02001,0.07540,-0.98979,2023,6,12,10,44,17,512
0.00230,3.09750,-4.48000,0.00000,0.02196,0.07649,-0.98649,2023,6,12,10,44,17,523
0.00240,3.15000,-4.55000,0.00000,0.01940,0.07491,-0.98600,2023,6,12,10,44,17,534
0.00250,2.87000,-4.28750,0.00000,0.02172,0.07576,-0.98539,2023,6,12,10,44,17,545
0.00260,3.11500,-4.58500,0.00000,0.02037,0.07637,-0.98588,2023,6,12,10,44,17,556
0.00270,2.95750,-4.41000,0.00000,0.01976,0.07698,-0.98893,2023,6,12,10,44,17,567
0.00280,3.09750,-4.74250,0.00000,0.02025,0.07466,-0.98722,2023,6,12,10,44,17,579
0.00290,3.08000,-4.32250,0.00000,0.02037,0.07613,-0.98661,2023,6,12,10,44,17,590
0.00300,3.13250,-4.51500,0.00000,0.02062,0.07430,-0.98466,2023,6,12,10,44,17,601
0.00310,3.16750,-4.44500,0.00000,0.02025,0.07405,-0.98466,2023,6,12,10,44,17,612
0.00320,3.18500,-4.35750,0.00000,0.02062,0.07332,-0.98686,2023,6,12,10,44,17,623
0.00330,2.88750,-4.28750,0.00000,0.02184,0.07674,-0.98698,2023,6,12,10,44,17,634
0.00340,3.08000,-4.60250,0.00000,0.01879,0.07649,-0.98759,2023,6,12,10,44,17,645
0.00350,3.01000,-4.58500,0.00000,0.02062,0.07527,-0.98759,2023,6,12,10,44,17,656
0.00360,2.95750,-4.28750,0.00000,0.02123,0.07454,-0.98722,2023,6,12,10,44,17,667
0.00370,3.04500,-4.53250,0.00000,0.01989,0.07710,-0.98552,2023,6,12,10,44,17,679
0.00380,2.97500,-4.58500,0.00000,0.02001,0.07588,-0.98747,2023,6,12,10,44,17,690
0.00390,2.94000,-4.60250,0.00000,0.02062,0.07393,-0.98661,2023,6,12,10,44,17,701
0.00400,3.13250,-4.53250,0.00000,0.02098,0.07418,-0.98649,2023,6,12,10,44,17,712
0.00410,3.02750,-4.65500,0.00000,0.02001,0.07344,-0.98979,2023,6,12,10,44,17,723
0.00420,3.22000,-4.67250,0.00000,0.02269,0.07698,-0.98759,2023,6,12,10,44,17,734
0.00430,3.15000,-4.51500,0.00000,0.02135,0.07674,-0.98405,2023,6,12,10,44,17,745
0.00440,3.08000,-4.56750,0.00000,0.02074,0.07674,-0.98747,2023,6,12,10,44,17,756
0.00450,3.01000,-4.60250,0.00000,0.01915,0.07503,-0.98661,2023,6,12,10,44,17,767
0.00460,3.04500,-4.42750,0.00000,0.02220,0.07418,-0.98771,2023,6,12,10,44,17,779
0.00470,3.09750,-4.62000,0.00000,0.02050,0.07320,-0.98503,2023,6,12,10,44,17,790
0.00480,3.13250,-4.69000,0.00000,0.02135,0.07527,-0.98796,2023,6,12,10,44,17,801
0.00490,2.99250,-4.67250,0.00000,0.01952,0.07625,-0.98600,2023,6,12,10,44,17,812
0.00500,2.83500,-4.41000,0.00000,0.02111,0.07637,-0.98613,2023,6,12,10,44,17,823
0.00510,3.11500,-4.46250,0.00000,0.02037,0.07344,-0.98478,2023,6,12,10,44,17,834
0.00520,3.04500,-4.58500,0.00000,0.01964,0.07540,-0.98857,2023,6,12,10,44,17,845
0.00530,2.94000,-4.46250,0.00000,0.01976,0.07503,-0.98832,2023,6,12,10,44,17,856
0.00540,3.02750,-4.49750,0.00000,0.02001,0.07503,-0.98661,2023,6,12,10,44,17,867
0.00550,3.09750,-4.56750,0.00000,0.02037,0.07564,-0.98783,2023,6,12,10,44,17,879
0.00560,3.11500,-4.46250,0.00000,0.01928,0.07540,-0.98491,2023,6,12,10,44,17,890
0.00570,3.25500,-4.62000,0.00000,0.02086,0.07405,-0.98283,2023,6,12,10,44,17,901
0.00580,3.08000,-4.65500,0.00000,0.02269,0.07405,-0.99015,2023,6,12,10,44,17,912
0.00590,3.15000,-4.67250,0.00000,0.02098,0.07723,-0.98783,2023,6,12,10,44,17,923
0.00600,3.20250,-4.62000,0.00000,0.02111,0.07527,-0.98552,2023,6,12,10,44,17,934
0.00610,3.08000,-4.70750,0.00000,0.02184,0.07613,-0.98649,2023,6,12,10,44,17,945
0.00620,3.06250,-4.49750,0.00000,0.02208,0.07296,-0.98466,2023,6,12,10,44,17,956
0.00630,3.23750,-4.56750,0.00000,0.02245,0.07564,-0.98527,2023,6,12,10,44,17,967
0.00640,3.01000,-4.39250,0.00000,0.01928,0.07198,-0.98698,2023,6,12,10,44,17,979
0.00650,3.04500,-4.55000,0.00000,0.02318,0.07527,-0.98442,2023,6,12,10,44,17,990
0.00660,3.06250,-4.41000,0.00000,0.02050,0.07308,-0.98478,2023,6,12,10,44,17,1
0.00670,2.76500,-4.49750,0.00000,0.02098,0.07479,-0.98698,2023,6,12,10,44,17,12
0.00680,3.06250,-4.56750,0.00000,0.02330,0.07552,-0.98564,2023,6,12,10,44,17,23
0.00690,3.08000,-4.55000,0.00000,0.02062,0.07771,-0.98893,2023,6,12,10,44,17,34
0.00700,2.95750,-4.44500,0.00000,0.02233,0.07479,-0.98600,2023,6,12,10,44,17,45
0.00710,3.25500,-4.63750,0.00000,0.02098,0.07418,-0.98417,2023,6,12,10,44,17,56
0.00720,3.09750,-4.58500,0.00000,0.02342,0.07540,-0.98759,2023,6,12,10,44,17,67
0.00730,3.06250,-4.55000,0.00000,0.02025,0.07674,-0.98783,2023,6,12,10,44,17,79
0.00740,2.99250,-4.65500,0.00000,0.02123,0.07576,-0.98710,2023,6,12,10,44,17,90
0.00750,3.01000,-4.49750,0.00000,0.02111,0.07662,-0.98613,2023,6,12,10,44,17,101
0.00760,3.11500,-4.63750,0.00000,0.02037,0.07564,-0.98905,2023,6,12,10,44,17,112
0.00770,3.20250,-4.84750,0.00000,0.01989,0.07649,-0.98661,2023,6,12,10,44,17,123
0.00780,3.06250,-4.49750,0.00000,0.02062,0.07491,-0.98625,2023,6,12,10,44,17,134
0.00790,3.08000,-4.46250,0.00000,0.02257,0.07625,-0.98710,2023,6,12,10,44,17,145
0.00800,3.22000,-4.67250,0.00000,0.02111,0.07625,-0.98478,2023,6,12,10,44,17,156
0.00810,2.92250,-4.34000,0.00000,0.01976,0.07381,-0.98588,2023,6,12,10,44,17,167
0.00820,3.02750,-4.49750,0.00000,0.02135,0.07540,-0.98600,2023,6,12,10,44,17,179
0.00830,3.08000,-4.42750,0.00000,0.02013,0.07552,-0.98735,2023,6,12,10,44,17,190
0.00840,2.99250,-4.55000,0.00000,0.02037,0.07527,-0.98832,2023,6,12,10,44,17,201
0.00850,2.97500,-4.62000,0.00000,0.01989,0.07588,-0.98600,2023,6,12,10,44,17,212
0.00860,3.06250,-4.62000,0.00000,0.02086,0.07393,-0.98893,2023,6,12,10,44,17,223
0.00870,2.99250,-4.63750,0.00000,0.02196,0.07601,-0.98600,2023,6,12,10,44,17,234
0.00880,2.99250,-4.60250,0.00000,0.02172,0.07515,-0.98832,2023,6,12,10,44,17,245
0.00890,3.18500,-4.60250,0.00000,0.01952,0.07393,-0.98735,2023,6,12,10,44,17,256
0.00900,3.01000,-4.55000,0.00000,0.02098,0.07710,-0.98808,2023,6,12,10,44,17,267
0.00910,2.81750,-4.48000,0.00000,0.01976,0.07393,-0.98503,2023,6,12,10,44,17,279
0.00920,3.16750,-4.35750,0.00000,0.02342,0.07369,-0.98454,2023,6,12,10,44,17,290
0.00930,3.04500,-4.63750,0.00000,0.02318,0.07332,-0.98283,2023,6,12,10,44,18,1
0.00940,3.08000,-4.58500,0.00000,0.01879,0.07235,-0.98369,2023,6,12,10,44,18,12
0.00950,3.27250,-4.49750,0.00000,0.02135,0.07527,-0.98625,2023,6,12,10,44,18,23
0.00960,3.04500,-4.41000,0.00000,0.02208,0.07442,-0.98539,2023,6,12,10,44,18,34
0.00970,2.97500,-4.42750,0.00000,0.01952,0.07222,-0.98515,2023,6,12,10,44,18,45
0.00980,3.18500,-4.46250,0.00000,0.01940,0.07320,-0.98466,2023,6,12,10,44,18,56
0.00990,3.06250,-4.67250,0.00000,0.02025,0.07418,-0.98564,2023,6,12,10,44,18,67
0.01000,3.04500,-4.55000,0.00000,0.01989,0.07076,-0.98283,2023,6,12,10,44,18,79
0.01010,3.13250,-4.63750,0.00000,0.02196,0.07381,-0.98320,2023,6,12,10,44,18,90
0.01020,2.95750,-4.42750,0.00000,0.02147,0.07259,-0.98405,2023,6,12,10,44,18,101
0.01030,3.06250,-4.55000,0.00000,0.02025,0.07125,-0.98600,2023,6,12,10,44,18,112
0.01040,3.09750,-4.49750,0.00000,0.01952,0.07332,-0.98356,2023,6,12,10,44,18,123
0.01050,3.01000,-4.41000,0.00000,0.01952,0.07418,-0.98381,2023,6,12,10,44,18,134
0.01060,2.87000,-4.51500,0.00000,0.02086,0.07540,-0.98722,2023,6,12,10,44,18,145
0.01070,3.23750,-4.48000,0.00000,0.02184,0.07430,-0.98552,2023,6,12,10,44,18,156
0.01080,3.13250,-4.51500,0.00000,0.02098,0.07418,-0.98295,2023,6,12,10,44,18,167
