#2023/06/12 15:24:57
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,2.97500,-4.65500,0.00000,-0.00988,0.01257,-0.98930,2023,6,12,15,24,57,473
0.00010,2.87000,-4.41000,0.00000,-0.00964,0.01196,-0.98796,2023,6,12,15,24,57,484
0.00020,2.99250,-4.83000,0.00000,-0.01013,0.01110,-0.99137,2023,6,12,15,24,57,495
0.00030,2.95750,-4.65500,0.00000,-0.00927,0.01196,-0.98905,2023,6,12,15,24,57,506
0.00040,2.80000,-4.60250,0.00000,-0.01013,0.01110,-0.98796,2023,6,12,15,24,57,517
0.00050,2.94000,-4.69000,0.00000,-0.00976,0.00976,-0.98661,2023,6,12,15,24,57,528
0.00060,2.94000,-4.60250,0.00000,-0.00988,0.01086,-0.98686,2023,6,12,15,24,57,539
0.00070,2.92250,-4.48000,0.00000,-0.00939,0.01122,-0.98686,2023,6,12,15,24,57,550
0.00080,2.76500,-4.30500,0.00000,-0.00952,0.01232,-0.98832,2023,6,12,15,24,57,561
0.00090,2.83500,-4.58500,0.00000,-0.01159,0.01147,-0.98576,2023,6,12,15,24,57,572
0.00100,2.81750,-4.63750,0.00000,-0.01159,0.01330,-0.98747,2023,6,12,15,24,57,584
0.00110,3.08000,-4.69000,0.00000,-0.00817,0.01061,-0.98881,2023,6,12,15,24,57,595
0.00120,2.87000,-4.41000,0.00000,-0.01074,0.01098,-0.99040,2023,6,12,15,24,57,606
0.00130,2.99250,-4.63750,0.00000,-0.01171,0.01135,-0.98747,2023,6,12,15,24,57,617
0.00140,2.85250,-4.63750,0.00000,-0.01061,0.01269,-0.98783,2023,6,12,15,24,57,628
0.00150,2.80000,-4.39250,0.00000,-0.01037,0.01208,-0.98832,2023,6,12,15,24,57,639
0.00160,3.02750,-4.44500,0.00000,-0.00830,0.01159,-0.98966,2023,6,12,15,24,57,650
0.00170,3.02750,-4.53250,0.00000,-0.00988,0.01305,-0.98698,2023,6,12,15,24,57,661
0.00180,2.76500,-4.39250,0.00000,-0.01000,0.01159,-0.98735,2023,6,12,15,24,57,672
0.00190,2.97500,-4.81250,0.00000,-0.01098,0.01305,-0.99052,2023,6,12,15,24,57,684
0.00200,3.04500,-4.41000,0.00000,-0.00878,0.00976,-0.98966,2023,6,12,15,24,57,695
0.00210,2.88750,-4.55000,0.00000,-0.01037,0.01330,-0.98966,2023,6,12,15,24,57,706
0.00220,2.85250,-4.49750,0.00000,-0.01000,0.01318,-0.98771,2023,6,12,15,24,57,717
