#2023/06/12 12:11:11
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.04500,-4.60250,0.00000,-0.00451,0.02721,-0.98674,2023,6,12,12,11,11,620
0.00010,2.90500,-4.46250,0.00000,-0.00610,0.02708,-0.98710,2023,6,12,12,11,11,631
0.00020,2.99250,-4.62000,0.00000,-0.00500,0.02806,-0.98625,2023,6,12,12,11,11,642
0.00030,3.02750,-4.62000,0.00000,-0.00476,0.02843,-0.98661,2023,6,12,12,11,11,653
0.00040,3.02750,-4.79500,0.00000,-0.00512,0.02769,-0.98674,2023,6,12,12,11,11,664
0.00050,2.90500,-4.79500,0.00000,-0.00586,0.02623,-0.98759,2023,6,12,12,11,11,675
0.00060,3.04500,-4.86500,0.00000,-0.00342,0.02611,-0.98771,2023,6,12,12,11,11,686
0.00070,2.90500,-4.69000,0.00000,-0.00622,0.02562,-0.98710,2023,6,12,12,11,11,697
0.00080,3.02750,-4.84750,0.00000,-0.00476,0.02660,-0.98527,2023,6,12,12,11,11,708
0.00090,2.88750,-4.51500,0.00000,-0.00403,0.02696,-0.98735,2023,6,12,12,11,11,719
0.00100,2.78250,-4.46250,0.00000,-0.00476,0.02745,-0.98613,2023,6,12,12,11,11,731
0.00110,3.01000,-4.83000,0.00000,-0.00378,0.02611,-0.98686,2023,6,12,12,11,11,742
0.00120,2.78250,-4.62000,0.00000,-0.00671,0.02538,-0.98966,2023,6,12,12,11,11,753
0.00130,2.88750,-4.46250,0.00000,-0.00549,0.02574,-0.98649,2023,6,12,12,11,11,764
0.00140,2.85250,-4.46250,0.00000,-0.00537,0.02660,-0.98698,2023,6,12,12,11,11,775
0.00150,2.88750,-4.53250,0.00000,-0.00586,0.02428,-0.98674,2023,6,12,12,11,11,786
0.00160,3.06250,-4.62000,0.00000,-0.00610,0.02257,-0.98942,2023,6,12,12,11,11,797
0.00170,3.04500,-4.44500,0.00000,-0.00586,0.02538,-0.98686,2023,6,12,12,11,11,808
0.00180,2.95750,-4.63750,0.00000,-0.00500,0.02550,-0.98649,2023,6,12,12,11,11,819
0.00190,2.90500,-4.74250,0.00000,-0.00500,0.02525,-0.98674,2023,6,12,12,11,11,831
0.00200,3.04500,-4.77750,0.00000,-0.00439,0.02672,-0.98283,2023,6,12,12,11,11,842
0.00210,2.74750,-4.39250,0.00000,-0.00561,0.02525,-0.98722,2023,6,12,12,11,11,853
0.00220,2.78250,-4.65500,0.00000,-0.00537,0.02525,-0.98930,2023,6,12,12,11,11,864
0.00230,2.94000,-4.79500,0.00000,-0.00573,0.02672,-0.98600,2023,6,12,12,11,11,875
0.00240,3.06250,-4.55000,0.00000,-0.00561,0.02379,-0.98930,2023,6,12,12,11,11,886
0.00250,3.11500,-4.93500,0.00000,-0.00537,0.02562,-0.98722,2023,6,12,12,11,11,897
0.00260,2.85250,-4.60250,0.00000,-0.00525,0.02574,-0.98722,2023,6,12,12,11,11,908
0.00270,2.92250,-4.76000,0.00000,-0.00525,0.02647,-0.98820,2023,6,12,12,11,11,919
0.00280,2.99250,-4.74250,0.00000,-0.00476,0.02916,-0.98905,2023,6,12,12,11,11,931
0.00290,3.04500,-4.79500,0.00000,-0.00561,0.02599,-0.98735,2023,6,12,12,11,11,942
0.00300,2.95750,-4.62000,0.00000,-0.00500,0.02635,-0.98759,2023,6,12,12,11,11,953
0.00310,2.92250,-4.76000,0.00000,-0.00366,0.02757,-0.98369,2023,6,12,12,11,11,964
0.00320,2.99250,-4.65500,0.00000,-0.00512,0.02403,-0.98722,2023,6,12,12,11,11,975
0.00330,3.13250,-4.63750,0.00000,-0.00500,0.02733,-0.98893,2023,6,12,12,11,11,986
0.00340,2.71250,-4.63750,0.00000,-0.00451,0.02623,-0.98478,2023,6,12,12,11,11,997
0.00350,2.90500,-4.86500,0.00000,-0.00561,0.02647,-0.98600,2023,6,12,12,11,11,8
0.00360,3.02750,-4.76000,0.00000,-0.00390,0.02586,-0.98539,2023,6,12,12,11,11,19
0.00370,2.94000,-4.55000,0.00000,-0.00415,0.02757,-0.98661,2023,6,12,12,11,11,31
0.00380,2.81750,-4.67250,0.00000,-0.00464,0.02623,-0.98564,2023,6,12,12,11,11,42
