#2023/06/12 16:01:59
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,2.83500,-4.51500,0.00000,-0.01061,0.01196,-0.98491,2023,6,12,16,1,59,963
0.00010,2.83500,-4.62000,0.00000,-0.01171,0.01305,-0.98759,2023,6,12,16,1,59,974
0.00020,2.80000,-4.63750,0.00000,-0.00952,0.01281,-0.98771,2023,6,12,16,1,59,985
0.00030,2.92250,-4.65500,0.00000,-0.00952,0.01244,-0.98686,2023,6,12,16,1,59,996
0.00040,2.85250,-4.48000,0.00000,-0.01037,0.01171,-0.98515,2023,6,12,16,1,59,7
0.00050,2.94000,-4.49750,0.00000,-0.00988,0.01257,-0.98796,2023,6,12,16,1,59,18
0.00060,2.88750,-4.60250,0.00000,-0.01013,0.00964,-0.98527,2023,6,12,16,1,59,29
0.00070,2.92250,-4.62000,0.00000,-0.00952,0.01220,-0.98661,2023,6,12,16,1,59,40
0.00080,3.09750,-4.51500,0.00000,-0.00708,0.01049,-0.98747,2023,6,12,16,1,59,51
0.00090,2.88750,-4.42750,0.00000,-0.00927,0.01232,-0.98600,2023,6,12,16,1,59,62
0.00100,2.80000,-4.63750,0.00000,-0.01049,0.01305,-0.98747,2023,6,12,16,1,59,74
0.00110,3.04500,-4.72500,0.00000,-0.01000,0.01171,-0.98759,2023,6,12,16,1,59,85
0.00120,2.99250,-4.55000,0.00000,-0.00952,0.01098,-0.98698,2023,6,12,16,1,59,96
0.00130,2.83500,-4.77750,0.00000,-0.01171,0.01122,-0.98771,2023,6,12,16,1,59,107
0.00140,2.94000,-4.70750,0.00000,-0.00964,0.01098,-0.98454,2023,6,12,16,1,59,118
0.00150,2.78250,-4.49750,0.00000,-0.01135,0.00927,-0.98869,2023,6,12,16,1,59,129
0.00160,2.87000,-4.46250,0.00000,-0.00915,0.01135,-0.98710,2023,6,12,16,1,59,140
0.00170,2.99250,-4.60250,0.00000,-0.01025,0.01196,-0.98649,2023,6,12,16,1,59,151
0.00180,2.74750,-4.60250,0.00000,-0.01037,0.01086,-0.98625,2023,6,12,16,1,59,162
0.00190,2.94000,-4.46250,0.00000,-0.01122,0.01110,-0.98893,2023,6,12,16,1,59,174
0.00200,2.80000,-4.44500,0.00000,-0.00939,0.01391,-0.98783,2023,6,12,16,1,59,185
0.00210,3.02750,-4.76000,0.00000,-0.00988,0.01098,-0.98625,2023,6,12,16,1,59,196
0.00220,2.81750,-4.58500,0.00000,-0.00903,0.01440,-0.98661,2023,6,12,16,1,59,207
0.00230,2.80000,-4.53250,0.00000,-0.00878,0.00976,-0.98759,2023,6,12,16,2,0,8
0.00240,3.02750,-4.74250,0.00000,-0.00927,0.01074,-0.98600,2023,6,12,16,2,0,19
0.00250,3.18500,-4.62000,0.00000,-0.01000,0.01196,-0.98686,2023,6,12,16,2,0,30
0.00260,2.87000,-4.72500,0.00000,-0.01196,0.01110,-0.98576,2023,6,12,16,2,0,41
0.00270,3.04500,-4.60250,0.00000,-0.00952,0.01086,-0.98722,2023,6,12,16,2,0,52
0.00280,2.62500,-4.60250,0.00000,-0.01013,0.01196,-0.98649,2023,6,12,16,2,0,64
0.00290,2.76500,-4.55000,0.00000,-0.00903,0.01074,-0.98686,2023,6,12,16,2,0,75
0.00300,2.92250,-4.53250,0.00000,-0.01208,0.01244,-0.98722,2023,6,12,16,2,0,86
0.00310,2.81750,-4.51500,0.00000,-0.00939,0.01281,-0.98991,2023,6,12,16,2,0,97
0.00320,2.92250,-4.55000,0.00000,-0.00915,0.01171,-0.98942,2023,6,12,16,2,0,108
0.00330,2.99250,-4.48000,0.00000,-0.01061,0.01098,-0.98698,2023,6,12,16,2,0,119
0.00340,2.87000,-4.48000,0.00000,-0.01122,0.01098,-0.98759,2023,6,12,16,2,0,130
0.00350,2.94000,-4.46250,0.00000,-0.00976,0.01196,-0.98686,2023,6,12,16,2,0,141
0.00360,3.01000,-4.72500,0.00000,-0.01208,0.01135,-0.98783,2023,6,12,16,2,0,153
0.00370,2.83500,-4.58500,0.00000,-0.00915,0.01110,-0.98637,2023,6,12,16,2,0,164
0.00380,2.83500,-4.41000,0.00000,-0.00805,0.01037,-0.98747,2023,6,12,16,2,0,175
0.00390,2.95750,-4.60250,0.00000,-0.01049,0.01159,-0.98783,2023,6,12,16,2,0,186
0.00400,2.94000,-4.35750,0.00000,-0.00927,0.01208,-0.98600,2023,6,12,16,2,0,197
0.00410,2.85250,-4.60250,0.00000,-0.00964,0.01135,-0.98637,2023,6,12,16,2,0,208
0.00420,2.87000,-4.60250,0.00000,-0.01025,0.01110,-0.98600,2023,6,12,16,2,0,219
0.00430,3.13250,-4.70750,0.00000,-0.01135,0.01049,-0.98820,2023,6,12,16,2,0,230
0.00440,2.87000,-4.56750,0.00000,-0.00842,0.01086,-0.99003,2023,6,12,16,2,0,241
0.00450,3.08000,-4.81250,0.00000,-0.00878,0.01025,-0.99064,2023,6,12,16,2,0,253
0.00460,2.85250,-4.58500,0.00000,-0.01110,0.01257,-0.98832,2023,6,12,16,2,0,264
0.00470,2.97500,-4.72500,0.00000,-0.00952,0.01257,-0.98844,2023,6,12,16,2,0,275
