#2023/06/12 14:16:38
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.15000,-4.55000,0.00000,-0.01000,0.01159,-0.98625,2023,6,12,14,16,38,533
0.00010,3.02750,-4.65500,0.00000,-0.01110,0.01135,-0.98759,2023,6,12,14,16,38,544
0.00020,3.09750,-4.70750,0.00000,-0.00976,0.01183,-0.98613,2023,6,12,14,16,38,555
0.00030,3.04500,-4.65500,0.00000,-0.00903,0.01000,-0.98674,2023,6,12,14,16,38,566
0.00040,3.20250,-4.42750,0.00000,-0.00866,0.00976,-0.98735,2023,6,12,14,16,38,577
0.00050,3.04500,-4.46250,0.00000,-0.01098,0.01196,-0.98710,2023,6,12,14,16,38,588
0.00060,3.15000,-4.58500,0.00000,-0.01000,0.00988,-0.98698,2023,6,12,14,16,38,599
0.00070,2.95750,-4.56750,0.00000,-0.00769,0.01269,-0.98637,2023,6,12,14,16,38,610
0.00080,3.01000,-4.63750,0.00000,-0.00952,0.01330,-0.98796,2023,6,12,14,16,38,621
0.00090,3.08000,-4.48000,0.00000,-0.01122,0.01098,-0.98552,2023,6,12,14,16,38,632
0.00100,3.15000,-4.56750,0.00000,-0.01013,0.01244,-0.98515,2023,6,12,14,16,38,644
0.00110,3.29000,-4.69000,0.00000,-0.00915,0.01183,-0.98564,2023,6,12,14,16,38,655
0.00120,3.02750,-4.49750,0.00000,-0.00891,0.01147,-0.98857,2023,6,12,14,16,38,666
0.00130,3.15000,-4.65500,0.00000,-0.00939,0.01049,-0.98588,2023,6,12,14,16,38,677
0.00140,2.87000,-4.55000,0.00000,-0.01037,0.00988,-0.98722,2023,6,12,14,16,38,688
0.00150,3.20250,-4.67250,0.00000,-0.01208,0.00915,-0.98576,2023,6,12,14,16,38,699
0.00160,3.11500,-4.62000,0.00000,-0.00817,0.01159,-0.98674,2023,6,12,14,16,38,710
0.00170,3.02750,-4.51500,0.00000,-0.00769,0.01220,-0.98857,2023,6,12,14,16,38,721
0.00180,3.06250,-4.65500,0.00000,-0.01110,0.01061,-0.98844,2023,6,12,14,16,38,732
0.00190,3.15000,-4.69000,0.00000,-0.01183,0.01257,-0.98930,2023,6,12,14,16,38,744
0.00200,3.34250,-4.91750,0.00000,-0.01098,0.01220,-0.98539,2023,6,12,14,16,38,755
0.00210,3.16750,-4.69000,0.00000,-0.00964,0.01171,-0.98381,2023,6,12,14,16,38,766
0.00220,2.87000,-4.49750,0.00000,-0.01013,0.01025,-0.98869,2023,6,12,14,16,38,777
0.00230,3.20250,-4.39250,0.00000,-0.01037,0.01013,-0.98722,2023,6,12,14,16,38,788
0.00240,3.06250,-4.48000,0.00000,-0.00732,0.01305,-0.98881,2023,6,12,14,16,38,799
0.00250,3.04500,-4.55000,0.00000,-0.01061,0.01147,-0.98552,2023,6,12,14,16,38,810
0.00260,3.04500,-4.65500,0.00000,-0.00964,0.01220,-0.98698,2023,6,12,14,16,38,821
0.00270,3.13250,-4.72500,0.00000,-0.00988,0.01159,-0.98539,2023,6,12,14,16,38,832
0.00280,3.13250,-4.63750,0.00000,-0.00988,0.01049,-0.98771,2023,6,12,14,16,38,844
0.00290,3.18500,-4.56750,0.00000,-0.00744,0.01244,-0.98869,2023,6,12,14,16,38,855
0.00300,3.08000,-4.58500,0.00000,-0.01098,0.00939,-0.98552,2023,6,12,14,16,38,866
0.00310,3.15000,-4.63750,0.00000,-0.00659,0.01000,-0.98637,2023,6,12,14,16,38,877
0.00320,3.04500,-4.70750,0.00000,-0.00976,0.01196,-0.99149,2023,6,12,14,16,38,888
0.00330,3.09750,-4.56750,0.00000,-0.01049,0.00842,-0.98966,2023,6,12,14,16,38,899
0.00340,3.23750,-4.60250,0.00000,-0.01000,0.00976,-0.98674,2023,6,12,14,16,38,910
0.00350,3.08000,-4.56750,0.00000,-0.01013,0.01183,-0.99003,2023,6,12,14,16,38,921
0.00360,3.08000,-4.49750,0.00000,-0.01098,0.01086,-0.98564,2023,6,12,14,16,38,932
0.00370,2.92250,-4.49750,0.00000,-0.01061,0.01074,-0.98661,2023,6,12,14,16,38,944
0.00380,3.01000,-4.51500,0.00000,-0.00939,0.01098,-0.98747,2023,6,12,14,16,38,955
0.00390,3.06250,-4.49750,0.00000,-0.00939,0.01269,-0.98869,2023,6,12,14,16,38,966
0.00400,3.09750,-4.53250,0.00000,-0.01171,0.01074,-0.98991,2023,6,12,14,16,38,977
0.00410,2.99250,-4.60250,0.00000,-0.01013,0.00927,-0.98613,2023,6,12,14,16,38,988
0.00420,3.02750,-4.39250,0.00000,-0.01135,0.01183,-0.98747,2023,6,12,14,16,38,999
0.00430,3.22000,-4.53250,0.00000,-0.01013,0.01244,-0.98966,2023,6,12,14,16,38,10
0.00440,3.01000,-4.58500,0.00000,-0.00830,0.01354,-0.98661,2023,6,12,14,16,38,21
0.00450,2.85250,-4.63750,0.00000,-0.00952,0.01049,-0.98625,2023,6,12,14,16,38,32
0.00460,3.08000,-4.67250,0.00000,-0.00964,0.01232,-0.98991,2023,6,12,14,16,38,44
0.00470,3.16750,-4.53250,0.00000,-0.00671,0.01122,-0.98442,2023,6,12,14,16,38,55
0.00480,3.02750,-4.58500,0.00000,-0.01013,0.01196,-0.98722,2023,6,12,14,16,38,66
0.00490,3.16750,-4.49750,0.00000,-0.00769,0.01159,-0.98942,2023,6,12,14,16,38,77
0.00500,2.95750,-4.55000,0.00000,-0.00830,0.00964,-0.98637,2023,6,12,14,16,38,88
0.00510,3.27250,-4.67250,0.00000,-0.00878,0.00903,-0.98771,2023,6,12,14,16,38,99
0.00520,3.02750,-4.34000,0.00000,-0.01000,0.00952,-0.98698,2023,6,12,14,16,38,110
0.00530,3.18500,-4.70750,0.00000,-0.00939,0.01171,-0.98637,2023,6,12,14,16,38,121
0.00540,3.02750,-4.60250,0.00000,-0.00854,0.00915,-0.98625,2023,6,12,14,16,38,132
0.00550,3.13250,-4.44500,0.00000,-0.00927,0.01464,-0.98735,2023,6,12,14,16,38,144
0.00560,3.02750,-4.55000,0.00000,-0.00927,0.01086,-0.99003,2023,6,12,14,16,38,155
0.00570,3.01000,-4.60250,0.00000,-0.00878,0.00866,-0.98625,2023,6,12,14,16,38,166
0.00580,3.22000,-4.67250,0.00000,-0.00939,0.00964,-0.98966,2023,6,12,14,16,38,177
0.00590,3.20250,-4.72500,0.00000,-0.01013,0.00952,-0.98844,2023,6,12,14,16,38,188
