#2023/06/12 14:16:01
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.32500,-4.42750,0.00000,-0.01000,0.01086,-0.98722,2023,6,12,14,16,1,323
0.00010,3.22000,-4.44500,0.00000,-0.00952,0.01110,-0.98918,2023,6,12,14,16,1,334
0.00020,2.92250,-4.58500,0.00000,-0.01000,0.00988,-0.98844,2023,6,12,14,16,1,345
0.00030,2.78250,-4.37500,0.00000,-0.01208,0.00939,-0.98722,2023,6,12,14,16,1,356
0.00040,2.95750,-4.46250,0.00000,-0.00793,0.01025,-0.99015,2023,6,12,14,16,1,367
0.00050,3.02750,-4.51500,0.00000,-0.00915,0.01183,-0.98625,2023,6,12,14,16,1,378
0.00060,2.94000,-4.34000,0.00000,-0.00939,0.01074,-0.98869,2023,6,12,14,16,1,389
0.00070,3.06250,-4.53250,0.00000,-0.01098,0.01000,-0.98869,2023,6,12,14,16,1,400
0.00080,2.99250,-4.58500,0.00000,-0.01110,0.01110,-0.98783,2023,6,12,14,16,1,411
0.00090,3.32500,-4.49750,0.00000,-0.00854,0.01208,-0.98747,2023,6,12,14,16,1,422
0.00100,3.02750,-4.67250,0.00000,-0.00891,0.01159,-0.98759,2023,6,12,14,16,1,434
0.00110,3.01000,-4.58500,0.00000,-0.01049,0.00964,-0.98747,2023,6,12,14,16,1,445
0.00120,3.15000,-4.65500,0.00000,-0.01061,0.00976,-0.98625,2023,6,12,14,16,1,456
0.00130,3.11500,-4.62000,0.00000,-0.01135,0.00964,-0.98869,2023,6,12,14,16,1,467
0.00140,3.23750,-4.63750,0.00000,-0.01013,0.01098,-0.98881,2023,6,12,14,16,1,478
0.00150,3.29000,-4.67250,0.00000,-0.01147,0.01098,-0.98637,2023,6,12,14,16,1,489
0.00160,3.15000,-4.55000,0.00000,-0.00964,0.01098,-0.98796,2023,6,12,14,16,1,500
0.00170,2.99250,-4.44500,0.00000,-0.01000,0.01464,-0.98844,2023,6,12,14,16,1,511
0.00180,2.92250,-4.35750,0.00000,-0.00988,0.01135,-0.98783,2023,6,12,14,16,1,522
0.00190,2.99250,-4.55000,0.00000,-0.00866,0.00988,-0.98820,2023,6,12,14,16,1,534
0.00200,3.06250,-4.46250,0.00000,-0.00976,0.01196,-0.99076,2023,6,12,14,16,1,545
0.00210,3.23750,-4.48000,0.00000,-0.01037,0.00976,-0.98674,2023,6,12,14,16,1,556
0.00220,3.02750,-4.58500,0.00000,-0.00976,0.01110,-0.98747,2023,6,12,14,16,1,567
0.00230,3.02750,-4.81250,0.00000,-0.00891,0.01049,-0.98820,2023,6,12,14,16,1,578
0.00240,3.02750,-4.51500,0.00000,-0.01061,0.01049,-0.98771,2023,6,12,14,16,1,589
0.00250,3.15000,-4.79500,0.00000,-0.00964,0.01025,-0.98491,2023,6,12,14,16,1,600
0.00260,3.22000,-4.72500,0.00000,-0.00939,0.00915,-0.98857,2023,6,12,14,16,1,611
0.00270,3.08000,-4.53250,0.00000,-0.00976,0.01098,-0.98722,2023,6,12,14,16,1,622
0.00280,3.02750,-4.41000,0.00000,-0.01074,0.01135,-0.98747,2023,6,12,14,16,1,634
0.00290,3.09750,-4.67250,0.00000,-0.00988,0.01330,-0.98552,2023,6,12,14,16,1,645
0.00300,3.32500,-4.65500,0.00000,-0.01013,0.01159,-0.98539,2023,6,12,14,16,1,656
0.00310,3.04500,-4.46250,0.00000,-0.01061,0.00976,-0.98735,2023,6,12,14,16,1,667
0.00320,3.25500,-4.48000,0.00000,-0.01305,0.01013,-0.98905,2023,6,12,14,16,1,678
0.00330,3.09750,-4.62000,0.00000,-0.01110,0.01305,-0.98857,2023,6,12,14,16,1,689
0.00340,3.08000,-4.63750,0.00000,-0.01061,0.01049,-0.98552,2023,6,12,14,16,1,700
0.00350,2.99250,-4.51500,0.00000,-0.00976,0.01135,-0.98783,2023,6,12,14,16,1,711
0.00360,2.94000,-4.62000,0.00000,-0.01171,0.01135,-0.99223,2023,6,12,14,16,1,722
0.00370,3.23750,-4.67250,0.00000,-0.01049,0.01098,-0.98783,2023,6,12,14,16,1,734
0.00380,3.11500,-4.48000,0.00000,-0.00854,0.01147,-0.98674,2023,6,12,14,16,1,745
0.00390,3.20250,-4.62000,0.00000,-0.01135,0.00854,-0.99040,2023,6,12,14,16,1,756
0.00400,3.15000,-4.55000,0.00000,-0.01074,0.00976,-0.98796,2023,6,12,14,16,1,767
0.00410,3.09750,-4.48000,0.00000,-0.00903,0.01196,-0.98820,2023,6,12,14,16,1,778
0.00420,3.13250,-4.49750,0.00000,-0.01098,0.01110,-0.98722,2023,6,12,14,16,1,789
0.00430,3.09750,-4.55000,0.00000,-0.01000,0.01183,-0.98905,2023,6,12,14,16,1,800
0.00440,2.99250,-4.62000,0.00000,-0.00976,0.01147,-0.98527,2023,6,12,14,16,1,811
0.00450,3.09750,-4.67250,0.00000,-0.00903,0.00939,-0.98759,2023,6,12,14,16,1,822
0.00460,3.18500,-4.55000,0.00000,-0.01159,0.01037,-0.98564,2023,6,12,14,16,1,834
0.00470,2.87000,-4.39250,0.00000,-0.01269,0.01196,-0.98674,2023,6,12,14,16,1,845
0.00480,3.11500,-4.70750,0.00000,-0.00866,0.01196,-0.98893,2023,6,12,14,16,1,856
0.00490,3.11500,-4.65500,0.00000,-0.00939,0.00976,-0.98942,2023,6,12,14,16,1,867
0.00500,3.32500,-4.55000,0.00000,-0.01000,0.01122,-0.98808,2023,6,12,14,16,1,878
0.00510,3.20250,-4.65500,0.00000,-0.01037,0.01098,-0.98576,2023,6,12,14,16,1,889
0.00520,3.11500,-4.69000,0.00000,-0.01159,0.01135,-0.98674,2023,6,12,14,16,1,900
0.00530,3.15000,-4.48000,0.00000,-0.01147,0.01049,-0.98735,2023,6,12,14,16,1,911
0.00540,3.06250,-4.58500,0.00000,-0.00903,0.01147,-0.98796,2023,6,12,14,16,1,922
0.00550,3.23750,-4.62000,0.00000,-0.00915,0.01037,-0.98710,2023,6,12,14,16,1,934
0.00560,2.92250,-4.55000,0.00000,-0.01147,0.01086,-0.98637,2023,6,12,14,16,1,945
0.00570,3.23750,-4.60250,0.00000,-0.00976,0.00830,-0.98881,2023,6,12,14,16,1,956
0.00580,3.18500,-4.53250,0.00000,-0.01074,0.01159,-0.98771,2023,6,12,14,16,1,967
0.00590,2.99250,-4.46250,0.00000,-0.00830,0.01098,-0.98588,2023,6,12,14,16,1,978
0.00600,3.08000,-4.67250,0.00000,-0.01110,0.00976,-0.98783,2023,6,12,14,16,1,989
0.00610,3.29000,-4.72500,0.00000,-0.00939,0.01208,-0.98722,2023,6,12,14,16,1,0
0.00620,2.88750,-4.62000,0.00000,-0.01025,0.01049,-0.98515,2023,6,12,14,16,1,11
0.00630,3.08000,-4.76000,0.00000,-0.01025,0.01061,-0.98735,2023,6,12,14,16,1,22
0.00640,3.08000,-4.49750,0.00000,-0.00830,0.01013,-0.98564,2023,6,12,14,16,1,34
0.00650,3.04500,-4.69000,0.00000,-0.00805,0.01086,-0.98649,2023,6,12,14,16,1,45
0.00660,3.15000,-4.62000,0.00000,-0.01171,0.01037,-0.98722,2023,6,12,14,16,1,56
0.00670,3.15000,-4.46250,0.00000,-0.01379,0.00976,-0.98881,2023,6,12,14,16,1,67
0.00680,3.15000,-4.65500,0.00000,-0.01025,0.01086,-0.98637,2023,6,12,14,16,1,78
0.00690,3.09750,-4.58500,0.00000,-0.00964,0.01110,-0.98759,2023,6,12,14,16,1,89
0.00700,3.16750,-4.65500,0.00000,-0.01159,0.01061,-0.98820,2023,6,12,14,16,1,100
