#2023/06/12 14:17:44
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.08000,-4.65500,0.00000,-0.00952,0.01452,-0.98844,2023,6,12,14,17,44,465
0.00010,2.97500,-4.55000,0.00000,-0.01037,0.00878,-0.98954,2023,6,12,14,17,44,476
0.00020,2.95750,-4.51500,0.00000,-0.01037,0.01025,-0.98783,2023,6,12,14,17,44,487
0.00030,2.73000,-4.39250,0.00000,-0.00878,0.01000,-0.98600,2023,6,12,14,17,44,498
0.00040,3.04500,-4.56750,0.00000,-0.01135,0.01061,-0.98771,2023,6,12,14,17,44,509
0.00050,2.99250,-4.48000,0.00000,-0.01061,0.01110,-0.98576,2023,6,12,14,17,44,520
0.00060,3.02750,-4.21750,0.00000,-0.01049,0.01000,-0.98832,2023,6,12,14,17,44,531
0.00070,2.69500,-4.37500,0.00000,-0.01037,0.01013,-0.98503,2023,6,12,14,17,44,542
0.00080,2.87000,-4.34000,0.00000,-0.01147,0.00854,-0.98771,2023,6,12,14,17,44,553
0.00090,2.99250,-4.55000,0.00000,-0.01122,0.01147,-0.98820,2023,6,12,14,17,44,564
0.00100,2.87000,-4.62000,0.00000,-0.01147,0.00744,-0.98942,2023,6,12,14,17,44,576
0.00110,2.88750,-4.67250,0.00000,-0.01074,0.00793,-0.98869,2023,6,12,14,17,44,587
0.00120,3.25500,-4.69000,0.00000,-0.01074,0.01074,-0.98503,2023,6,12,14,17,44,598
0.00130,2.83500,-4.48000,0.00000,-0.01110,0.00988,-0.98491,2023,6,12,14,17,44,609
0.00140,3.16750,-4.46250,0.00000,-0.01171,0.00976,-0.98710,2023,6,12,14,17,44,620
0.00150,2.95750,-4.53250,0.00000,-0.01220,0.00891,-0.98893,2023,6,12,14,17,44,631
0.00160,2.97500,-4.70750,0.00000,-0.01061,0.00830,-0.98698,2023,6,12,14,17,44,642
0.00170,2.88750,-4.37500,0.00000,-0.00964,0.01037,-0.98735,2023,6,12,14,17,44,653
0.00180,2.92250,-4.60250,0.00000,-0.01098,0.01122,-0.99101,2023,6,12,14,17,44,664
0.00190,2.85250,-4.39250,0.00000,-0.01037,0.01061,-0.98710,2023,6,12,14,17,44,676
0.00200,3.04500,-4.60250,0.00000,-0.01135,0.01013,-0.98832,2023,6,12,14,17,44,687
0.00210,3.01000,-4.65500,0.00000,-0.01110,0.00976,-0.98674,2023,6,12,14,17,44,698
0.00220,3.06250,-4.44500,0.00000,-0.01000,0.00866,-0.98783,2023,6,12,14,17,44,709
0.00230,2.80000,-4.48000,0.00000,-0.01037,0.00866,-0.98832,2023,6,12,14,17,44,720
0.00240,2.76500,-4.34000,0.00000,-0.01110,0.00939,-0.99040,2023,6,12,14,17,44,731
0.00250,2.97500,-4.63750,0.00000,-0.00854,0.00805,-0.98783,2023,6,12,14,17,44,742
0.00260,3.06250,-4.62000,0.00000,-0.01074,0.00939,-0.98698,2023,6,12,14,17,44,753
0.00270,3.08000,-4.70750,0.00000,-0.01098,0.00915,-0.98747,2023,6,12,14,17,44,764
0.00280,2.87000,-4.42750,0.00000,-0.01135,0.00976,-0.98698,2023,6,12,14,17,44,776
0.00290,3.08000,-4.67250,0.00000,-0.01269,0.01049,-0.98649,2023,6,12,14,17,44,787
0.00300,3.13250,-4.56750,0.00000,-0.00939,0.01061,-0.98686,2023,6,12,14,17,44,798
0.00310,2.81750,-4.39250,0.00000,-0.01232,0.00915,-0.98710,2023,6,12,14,17,44,809
0.00320,2.87000,-4.58500,0.00000,-0.01208,0.00866,-0.98820,2023,6,12,14,17,44,820
0.00330,3.01000,-4.46250,0.00000,-0.01098,0.01110,-0.98832,2023,6,12,14,17,44,831
0.00340,2.90500,-4.35750,0.00000,-0.01159,0.00939,-0.98930,2023,6,12,14,17,44,842
0.00350,2.81750,-4.58500,0.00000,-0.01232,0.01086,-0.98722,2023,6,12,14,17,44,853
0.00360,2.90500,-4.51500,0.00000,-0.00952,0.01061,-0.98686,2023,6,12,14,17,44,864
0.00370,3.02750,-4.56750,0.00000,-0.00793,0.01061,-0.98686,2023,6,12,14,17,44,876
0.00380,3.01000,-4.60250,0.00000,-0.00988,0.00976,-0.98893,2023,6,12,14,17,44,887
0.00390,2.95750,-4.58500,0.00000,-0.01110,0.00854,-0.98771,2023,6,12,14,17,44,898
0.00400,2.94000,-4.55000,0.00000,-0.01159,0.01122,-0.98600,2023,6,12,14,17,44,909
0.00410,3.16750,-4.88250,0.00000,-0.01025,0.00952,-0.98649,2023,6,12,14,17,44,920
0.00420,2.88750,-4.44500,0.00000,-0.01000,0.01013,-0.98698,2023,6,12,14,17,44,931
0.00430,2.94000,-4.51500,0.00000,-0.01025,0.00878,-0.98649,2023,6,12,14,17,44,942
0.00440,3.04500,-4.77750,0.00000,-0.01049,0.01086,-0.98759,2023,6,12,14,17,44,953
