#2023/06/12 14:06:38
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.04420,2.99250,-4.58500,0.00000,-0.01025,0.01013,-0.98625,2023,6,12,14,6,38,0
0.04430,3.22000,-4.70750,0.00000,-0.00939,0.01025,-0.98710,2023,6,12,14,6,38,11
0.04440,3.04500,-4.72500,0.00000,-0.01159,0.01061,-0.98796,2023,6,12,14,6,38,22
0.04450,2.83500,-4.55000,0.00000,-0.01208,0.01196,-0.98930,2023,6,12,14,6,38,33
0.04460,2.97500,-4.74250,0.00000,-0.01122,0.01281,-0.98808,2023,6,12,14,6,38,44
0.04470,3.16750,-4.49750,0.00000,-0.01281,0.01061,-0.98747,2023,6,12,14,6,38,55
0.04480,2.88750,-4.60250,0.00000,-0.01025,0.01452,-0.98722,2023,6,12,14,6,38,66
0.04490,2.99250,-4.49750,0.00000,-0.01147,0.01196,-0.98686,2023,6,12,14,6,38,77
0.04500,3.13250,-4.62000,0.00000,-0.01037,0.01000,-0.98796,2023,6,12,14,6,38,88
0.04510,3.06250,-4.56750,0.00000,-0.01074,0.01366,-0.98576,2023,6,12,14,6,38,100
0.04520,3.09750,-4.74250,0.00000,-0.01025,0.01208,-0.98808,2023,6,12,14,6,38,111
0.04530,3.06250,-4.62000,0.00000,-0.01183,0.00952,-0.98661,2023,6,12,14,6,38,122
0.04540,2.97500,-4.34000,0.00000,-0.01000,0.01147,-0.98783,2023,6,12,14,6,38,133
0.04550,2.87000,-4.48000,0.00000,-0.00878,0.01171,-0.98735,2023,6,12,14,6,38,144
0.04560,3.04500,-4.51500,0.00000,-0.01183,0.01037,-0.98722,2023,6,12,14,6,38,155
0.04570,3.09750,-4.65500,0.00000,-0.00878,0.01061,-0.98796,2023,6,12,14,6,38,166
0.04580,2.90500,-4.53250,0.00000,-0.01061,0.00976,-0.98454,2023,6,12,14,6,38,177
0.04590,2.99250,-4.39250,0.00000,-0.01000,0.01049,-0.98637,2023,6,12,14,6,38,189
0.04600,3.04500,-4.46250,0.00000,-0.01110,0.01244,-0.98942,2023,6,12,14,6,38,200
0.04610,3.11500,-4.77750,0.00000,-0.01269,0.00976,-0.98722,2023,6,12,14,6,38,211
0.04620,3.02750,-4.55000,0.00000,-0.01232,0.01037,-0.99088,2023,6,12,14,6,38,222
0.04630,3.04500,-4.51500,0.00000,-0.01147,0.00952,-0.98905,2023,6,12,14,6,38,233
0.04640,2.92250,-4.55000,0.00000,-0.01098,0.01013,-0.98722,2023,6,12,14,6,38,244
0.04650,3.15000,-4.72500,0.00000,-0.01183,0.01171,-0.98808,2023,6,12,14,6,38,255
