#2023/06/12 13:27:33
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.12790,2.92250,-4.58500,0.00000,-0.00891,0.01769,-0.98759,2023,6,12,13,27,33,3
0.12800,2.94000,-4.70750,0.00000,-0.00878,0.01708,-0.98710,2023,6,12,13,27,33,14
0.12810,2.90500,-4.55000,0.00000,-0.00866,0.01793,-0.98771,2023,6,12,13,27,33,25
0.12820,2.87000,-4.53250,0.00000,-0.00683,0.01696,-0.98430,2023,6,12,13,27,33,36
0.12830,2.95750,-4.53250,0.00000,-0.00708,0.01818,-0.98844,2023,6,12,13,27,33,47
0.12840,2.74750,-4.62000,0.00000,-0.00781,0.01757,-0.98722,2023,6,12,13,27,33,58
0.12850,3.04500,-4.74250,0.00000,-0.00915,0.01684,-0.98698,2023,6,12,13,27,33,69
0.12860,2.81750,-4.58500,0.00000,-0.00549,0.01769,-0.98759,2023,6,12,13,27,33,80
0.12870,2.87000,-4.46250,0.00000,-0.00830,0.01806,-0.98649,2023,6,12,13,27,33,92
0.12880,2.85250,-4.70750,0.00000,-0.00732,0.01623,-0.98698,2023,6,12,13,27,33,103
0.12890,3.13250,-4.76000,0.00000,-0.00683,0.02037,-0.98747,2023,6,12,13,27,33,114
0.12900,2.92250,-4.76000,0.00000,-0.00561,0.01720,-0.98710,2023,6,12,13,27,33,125
0.12910,3.08000,-4.48000,0.00000,-0.00720,0.01976,-0.98710,2023,6,12,13,27,33,136
0.12920,2.97500,-4.83000,0.00000,-0.00988,0.01940,-0.98661,2023,6,12,13,27,33,147
0.12930,3.04500,-4.63750,0.00000,-0.00708,0.01586,-0.99003,2023,6,12,13,27,33,158
0.12940,2.62500,-4.56750,0.00000,-0.00842,0.01732,-0.98564,2023,6,12,13,27,33,169
0.12950,2.95750,-4.49750,0.00000,-0.00830,0.01745,-0.98698,2023,6,12,13,27,33,180
0.12960,2.76500,-4.41000,0.00000,-0.00720,0.01684,-0.98637,2023,6,12,13,27,33,192
0.12970,2.97500,-4.86500,0.00000,-0.01000,0.01867,-0.98588,2023,6,12,13,27,33,203
0.12980,2.95750,-4.60250,0.00000,-0.00817,0.01806,-0.98491,2023,6,12,13,27,33,214
0.12990,2.87000,-4.81250,0.00000,-0.00756,0.01769,-0.98588,2023,6,12,13,27,33,225
0.13000,2.97500,-4.65500,0.00000,-0.00854,0.01610,-0.98942,2023,6,12,13,27,33,236
0.13010,2.80000,-4.60250,0.00000,-0.00634,0.01854,-0.98698,2023,6,12,13,27,33,247
0.13020,2.97500,-4.70750,0.00000,-0.00695,0.01659,-0.98576,2023,6,12,13,27,33,258
0.13030,3.01000,-4.62000,0.00000,-0.00830,0.01928,-0.98686,2023,6,12,13,27,33,269
0.13040,2.94000,-4.58500,0.00000,-0.00830,0.01708,-0.98832,2023,6,12,13,27,33,280
0.13050,2.94000,-4.58500,0.00000,-0.00537,0.01842,-0.98649,2023,6,12,13,27,33,291
0.13060,2.85250,-4.58500,0.00000,-0.00793,0.01647,-0.98771,2023,6,12,13,27,33,303
0.13070,2.99250,-4.62000,0.00000,-0.00952,0.01964,-0.98783,2023,6,12,13,27,33,314
0.13080,3.01000,-4.41000,0.00000,-0.00756,0.01574,-0.98649,2023,6,12,13,27,33,325
0.13090,2.81750,-4.63750,0.00000,-0.00720,0.01976,-0.98674,2023,6,12,13,27,33,336
0.13100,2.95750,-4.70750,0.00000,-0.00622,0.01684,-0.98857,2023,6,12,13,27,33,347
0.13110,2.69500,-4.56750,0.00000,-0.00769,0.01915,-0.98710,2023,6,12,13,27,33,358
0.13120,2.94000,-4.44500,0.00000,-0.00756,0.01769,-0.98869,2023,6,12,13,27,33,369
0.13130,2.80000,-4.67250,0.00000,-0.00720,0.01549,-0.98808,2023,6,12,13,27,33,380
0.13140,3.01000,-4.72500,0.00000,-0.00756,0.01915,-0.98552,2023,6,12,13,27,33,391
0.13150,2.99250,-4.53250,0.00000,-0.00683,0.01964,-0.98503,2023,6,12,13,27,33,403
0.13160,2.90500,-4.70750,0.00000,-0.00805,0.01586,-0.98783,2023,6,12,13,27,33,414
0.13170,3.16750,-4.72500,0.00000,-0.00805,0.01598,-0.98966,2023,6,12,13,27,33,425
0.13180,3.01000,-4.77750,0.00000,-0.00732,0.01708,-0.98991,2023,6,12,13,27,33,436
0.13190,2.74750,-4.76000,0.00000,-0.00708,0.01842,-0.98698,2023,6,12,13,27,33,447
0.13200,2.78250,-4.67250,0.00000,-0.00866,0.01915,-0.98698,2023,6,12,13,27,33,458
0.13210,3.09750,-4.74250,0.00000,-0.00793,0.01781,-0.98722,2023,6,12,13,27,33,469
0.13220,2.81750,-4.55000,0.00000,-0.00891,0.01903,-0.98722,2023,6,12,13,27,33,480
0.13230,2.94000,-4.55000,0.00000,-0.00781,0.01598,-0.98637,2023,6,12,13,27,33,491
0.13240,2.99250,-4.69000,0.00000,-0.00720,0.01781,-0.98698,2023,6,12,13,27,33,503
0.13250,2.94000,-4.81250,0.00000,-0.00695,0.01708,-0.98869,2023,6,12,13,27,33,514
0.13260,2.85250,-4.51500,0.00000,-0.00708,0.01659,-0.98771,2023,6,12,13,27,33,525
0.13270,2.95750,-4.51500,0.00000,-0.00891,0.01635,-0.98954,2023,6,12,13,27,33,536
0.13280,2.92250,-4.97000,0.00000,-0.00744,0.01623,-0.98454,2023,6,12,13,27,33,547
0.13290,2.83500,-4.63750,0.00000,-0.00903,0.01757,-0.98759,2023,6,12,13,27,33,558
0.13300,2.97500,-4.55000,0.00000,-0.00744,0.01830,-0.98771,2023,6,12,13,27,33,569
0.13310,3.06250,-4.62000,0.00000,-0.00659,0.01830,-0.98918,2023,6,12,13,27,33,580
0.13320,3.04500,-4.55000,0.00000,-0.00939,0.01830,-0.98979,2023,6,12,13,27,33,591
0.13330,2.92250,-4.67250,0.00000,-0.00732,0.01830,-0.98369,2023,6,12,13,27,33,603
0.13340,2.78250,-4.60250,0.00000,-0.00708,0.01623,-0.98442,2023,6,12,13,27,33,614
0.13350,3.16750,-4.72500,0.00000,-0.00878,0.01635,-0.98966,2023,6,12,13,27,33,625
0.13360,2.85250,-4.55000,0.00000,-0.00756,0.01757,-0.98649,2023,6,12,13,27,33,636
0.13370,2.99250,-4.56750,0.00000,-0.00817,0.01647,-0.98588,2023,6,12,13,27,33,647
0.13380,2.83500,-4.53250,0.00000,-0.00854,0.01574,-0.98796,2023,6,12,13,27,33,658
0.13390,2.97500,-4.53250,0.00000,-0.00866,0.01684,-0.99125,2023,6,12,13,27,33,669
0.13400,3.11500,-4.65500,0.00000,-0.00878,0.01610,-0.98661,2023,6,12,13,27,33,680
0.13410,3.15000,-4.72500,0.00000,-0.00695,0.01818,-0.98576,2023,6,12,13,27,33,691
0.13420,2.87000,-4.60250,0.00000,-0.00830,0.01940,-0.98686,2023,6,12,13,27,33,703
0.13430,3.08000,-4.65500,0.00000,-0.00537,0.01879,-0.98747,2023,6,12,13,27,33,714
0.13440,3.06250,-4.84750,0.00000,-0.00793,0.01635,-0.98930,2023,6,12,13,27,33,725
0.13450,3.06250,-4.70750,0.00000,-0.01061,0.01757,-0.98686,2023,6,12,13,27,33,736
0.13460,2.95750,-4.56750,0.00000,-0.00854,0.01671,-0.98710,2023,6,12,13,27,33,747
0.13470,2.94000,-4.65500,0.00000,-0.00695,0.01757,-0.98552,2023,6,12,13,27,33,758
0.13480,2.97500,-4.70750,0.00000,-0.00854,0.01647,-0.98893,2023,6,12,13,27,33,769
0.13490,3.08000,-4.63750,0.00000,-0.00683,0.01671,-0.98515,2023,6,12,13,27,33,780
0.13500,3.09750,-4.79500,0.00000,-0.00756,0.01659,-0.98881,2023,6,12,13,27,33,791
0.13510,2.76500,-4.53250,0.00000,-0.00708,0.01623,-0.98454,2023,6,12,13,27,33,803
0.13520,2.83500,-4.42750,0.00000,-0.00537,0.01964,-0.98454,2023,6,12,13,27,33,814
0.13530,2.83500,-4.48000,0.00000,-0.00854,0.01586,-0.98979,2023,6,12,13,27,34,5
0.13540,3.01000,-4.67250,0.00000,-0.00769,0.01647,-0.98808,2023,6,12,13,27,34,16
0.13550,2.88750,-4.49750,0.00000,-0.00537,0.01732,-0.98979,2023,6,12,13,27,34,27
0.13560,2.76500,-4.48000,0.00000,-0.00830,0.01549,-0.98893,2023,6,12,13,27,34,38
0.13570,3.11500,-4.58500,0.00000,-0.00988,0.01781,-0.98966,2023,6,12,13,27,34,49
0.13580,2.88750,-4.60250,0.00000,-0.00732,0.01806,-0.98930,2023,6,12,13,27,34,60
0.13590,2.94000,-4.39250,0.00000,-0.00732,0.01830,-0.98759,2023,6,12,13,27,34,71
0.13600,3.11500,-4.62000,0.00000,-0.00939,0.01891,-0.98783,2023,6,12,13,27,34,83
0.13610,3.04500,-4.77750,0.00000,-0.00708,0.01586,-0.98722,2023,6,12,13,27,34,94
0.13620,2.83500,-4.46250,0.00000,-0.00842,0.01769,-0.98881,2023,6,12,13,27,34,105
0.13630,2.92250,-4.74250,0.00000,-0.00903,0.01781,-0.98710,2023,6,12,13,27,34,116
0.13640,2.94000,-4.84750,0.00000,-0.00793,0.01818,-0.98356,2023,6,12,13,27,34,127
0.13650,3.04500,-4.58500,0.00000,-0.00756,0.01842,-0.98820,2023,6,12,13,27,34,138
0.13660,3.01000,-4.62000,0.00000,-0.00830,0.01598,-0.98759,2023,6,12,13,27,34,149
0.13670,2.80000,-4.65500,0.00000,-0.00830,0.01842,-0.98564,2023,6,12,13,27,34,160
0.13680,3.13250,-4.63750,0.00000,-0.00744,0.01757,-0.98942,2023,6,12,13,27,34,171
0.13690,3.02750,-4.53250,0.00000,-0.00756,0.01928,-0.98844,2023,6,12,13,27,34,183
0.13700,2.83500,-4.58500,0.00000,-0.00671,0.01684,-0.98893,2023,6,12,13,27,34,194
0.13710,2.76500,-4.53250,0.00000,-0.00744,0.01830,-0.98698,2023,6,12,13,27,34,205
0.13720,2.94000,-4.76000,0.00000,-0.00683,0.01854,-0.98942,2023,6,12,13,27,34,216
0.13730,2.81750,-4.63750,0.00000,-0.00817,0.01781,-0.98759,2023,6,12,13,27,34,227
0.13740,2.88750,-4.67250,0.00000,-0.00695,0.01769,-0.98674,2023,6,12,13,27,34,238
0.13750,2.94000,-4.49750,0.00000,-0.00878,0.01818,-0.98491,2023,6,12,13,27,34,249
0.13760,3.13250,-4.60250,0.00000,-0.00793,0.01610,-0.98783,2023,6,12,13,27,34,260
0.13770,3.02750,-4.72500,0.00000,-0.00659,0.01708,-0.98552,2023,6,12,13,27,34,271
0.13780,2.92250,-4.51500,0.00000,-0.00854,0.01513,-0.98759,2023,6,12,13,27,34,283
0.13790,3.04500,-4.72500,0.00000,-0.00695,0.01708,-0.98637,2023,6,12,13,27,34,294
0.13800,2.95750,-4.53250,0.00000,-0.00830,0.01562,-0.99027,2023,6,12,13,27,34,305
0.13810,2.94000,-4.46250,0.00000,-0.00659,0.01635,-0.98515,2023,6,12,13,27,34,316
0.13820,2.87000,-4.63750,0.00000,-0.01013,0.01745,-0.98844,2023,6,12,13,27,34,327
0.13830,2.74750,-4.55000,0.00000,-0.00756,0.01781,-0.98881,2023,6,12,13,27,34,338
0.13840,2.88750,-4.53250,0.00000,-0.00610,0.01745,-0.98539,2023,6,12,13,27,34,349
0.13850,3.01000,-4.76000,0.00000,-0.00769,0.01464,-0.98759,2023,6,12,13,27,34,360
0.13860,2.90500,-4.72500,0.00000,-0.00793,0.01659,-0.98674,2023,6,12,13,27,34,371
0.13870,2.81750,-4.44500,0.00000,-0.00903,0.01806,-0.98942,2023,6,12,13,27,34,383
0.13880,2.76500,-4.56750,0.00000,-0.00805,0.01769,-0.98942,2023,6,12,13,27,34,394
0.13890,2.99250,-4.53250,0.00000,-0.00671,0.01757,-0.98783,2023,6,12,13,27,34,405
0.13900,2.97500,-4.63750,0.00000,-0.00781,0.01793,-0.98686,2023,6,12,13,27,34,416
0.13910,2.92250,-4.69000,0.00000,-0.00805,0.01842,-0.99088,2023,6,12,13,27,34,427
0.13920,2.81750,-4.77750,0.00000,-0.00720,0.01745,-0.98942,2023,6,12,13,27,34,438
0.13930,2.97500,-4.49750,0.00000,-0.00769,0.01867,-0.98722,2023,6,12,13,27,34,449
0.13940,2.76500,-4.74250,0.00000,-0.00854,0.01976,-0.98588,2023,6,12,13,27,34,460
