#2023/06/12 10:27:41
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
0.00000,3.01000,-4.74250,0.00000,0.01501,0.97161,-0.20947,2023,6,12,10,27,41,182
0.00010,2.90500,-4.62000,0.00000,0.01684,0.97405,-0.21057,2023,6,12,10,27,41,193
0.00020,2.99250,-4.62000,0.00000,0.01574,0.97173,-0.20838,2023,6,12,10,27,41,204
0.00030,2.97500,-4.44500,0.00000,0.01635,0.97161,-0.21033,2023,6,12,10,27,41,215
0.00040,2.95750,-4.58500,0.00000,0.01574,0.97173,-0.21094,2023,6,12,10,27,41,226
0.00050,2.95750,-4.70750,0.00000,0.01549,0.97234,-0.21045,2023,6,12,10,27,41,237
0.00060,2.87000,-4.42750,0.00000,0.01501,0.97197,-0.21094,2023,6,12,10,27,41,248
0.00070,2.90500,-4.42750,0.00000,0.01757,0.97185,-0.21045,2023,6,12,10,27,41,259
0.00080,2.81750,-4.62000,0.00000,0.01562,0.97063,-0.21204,2023,6,12,10,27,41,270
0.00090,2.88750,-4.51500,0.00000,0.01708,0.97210,-0.21118,2023,6,12,10,27,41,281
0.00100,3.18500,-4.67250,0.00000,0.01598,0.97429,-0.20947,2023,6,12,10,27,41,293
0.00110,2.90500,-4.55000,0.00000,0.01659,0.97210,-0.20984,2023,6,12,10,27,41,304
0.00120,2.81750,-4.67250,0.00000,0.01745,0.97088,-0.20984,2023,6,12,10,27,41,315
0.00130,3.11500,-4.77750,0.00000,0.01732,0.97100,-0.20947,2023,6,12,10,27,41,326
0.00140,2.97500,-4.56750,0.00000,0.01574,0.97051,-0.20972,2023,6,12,10,27,41,337
0.00150,2.97500,-4.60250,0.00000,0.01659,0.97014,-0.21155,2023,6,12,10,27,41,348
0.00160,3.02750,-4.32250,0.00000,0.01684,0.97112,-0.21033,2023,6,12,10,27,41,359
0.00170,3.01000,-4.95250,0.00000,0.01574,0.97222,-0.20801,2023,6,12,10,27,41,370
0.00180,3.02750,-4.63750,0.00000,0.01757,0.97405,-0.20838,2023,6,12,10,27,41,381
0.00190,3.06250,-4.65500,0.00000,0.01598,0.97161,-0.21216,2023,6,12,10,27,41,393
0.00200,2.87000,-4.55000,0.00000,0.01659,0.97380,-0.21008,2023,6,12,10,27,41,404
0.00210,2.92250,-4.44500,0.00000,0.01659,0.97002,-0.20850,2023,6,12,10,27,41,415
0.00220,2.92250,-4.53250,0.00000,0.01586,0.97185,-0.20789,2023,6,12,10,27,41,426
0.00230,3.02750,-4.65500,0.00000,0.01781,0.97185,-0.21143,2023,6,12,10,27,41,437
0.00240,3.02750,-4.37500,0.00000,0.01427,0.97319,-0.20984,2023,6,12,10,27,41,448
0.00250,2.87000,-4.56750,0.00000,0.01610,0.96941,-0.20935,2023,6,12,10,27,41,459
0.00260,2.90500,-4.65500,0.00000,0.01708,0.97051,-0.20984,2023,6,12,10,27,41,470
0.00270,2.90500,-4.62000,0.00000,0.01574,0.97088,-0.20679,2023,6,12,10,27,41,481
0.00280,2.69500,-4.39250,0.00000,0.01415,0.97210,-0.20886,2023,6,12,10,27,41,493
0.00290,2.90500,-4.48000,0.00000,0.01635,0.97234,-0.21130,2023,6,12,10,27,41,504
0.00300,2.92250,-4.77750,0.00000,0.01623,0.97295,-0.20789,2023,6,12,10,27,41,515
0.00310,2.87000,-4.55000,0.00000,0.01696,0.97051,-0.20777,2023,6,12,10,27,41,526
0.00320,3.02750,-4.51500,0.00000,0.01635,0.97258,-0.20899,2023,6,12,10,27,41,537
0.00330,2.94000,-4.70750,0.00000,0.01598,0.97222,-0.21057,2023,6,12,10,27,41,548
0.00340,2.76500,-4.48000,0.00000,0.01501,0.97100,-0.20996,2023,6,12,10,27,41,559
0.00350,3.15000,-4.83000,0.00000,0.01574,0.97088,-0.20996,2023,6,12,10,27,41,570
0.00360,2.90500,-4.56750,0.00000,0.01464,0.97258,-0.20789,2023,6,12,10,27,41,581
0.00370,2.92250,-4.69000,0.00000,0.01525,0.96978,-0.21204,2023,6,12,10,27,41,593
0.00380,3.01000,-4.46250,0.00000,0.01830,0.97380,-0.21033,2023,6,12,10,27,41,604
0.00390,2.83500,-4.49750,0.00000,0.01684,0.97136,-0.20899,2023,6,12,10,27,41,615
0.00400,2.99250,-4.70750,0.00000,0.01440,0.97136,-0.21167,2023,6,12,10,27,41,626
0.00410,2.92250,-4.53250,0.00000,0.01623,0.97051,-0.20874,2023,6,12,10,27,41,637
0.00420,2.97500,-4.69000,0.00000,0.01769,0.97039,-0.20911,2023,6,12,10,27,41,648
0.00430,2.95750,-4.69000,0.00000,0.01830,0.97100,-0.20947,2023,6,12,10,27,41,659
0.00440,3.02750,-4.79500,0.00000,0.01598,0.97283,-0.21094,2023,6,12,10,27,41,670
0.00450,2.83500,-4.63750,0.00000,0.01549,0.97210,-0.21057,2023,6,12,10,27,41,681
0.00460,3.13250,-4.81250,0.00000,0.01598,0.97222,-0.21045,2023,6,12,10,27,41,693
0.00470,2.90500,-4.60250,0.00000,0.01647,0.97014,-0.21021,2023,6,12,10,27,41,704
0.00480,3.15000,-4.53250,0.00000,0.01574,0.97222,-0.21008,2023,6,12,10,27,41,715
0.00490,2.88750,-4.60250,0.00000,0.01684,0.97380,-0.20899,2023,6,12,10,27,41,726
0.00500,2.92250,-4.42750,0.00000,0.01549,0.97393,-0.21033,2023,6,12,10,27,41,737
0.00510,3.06250,-4.63750,0.00000,0.01684,0.97197,-0.21057,2023,6,12,10,27,41,748
0.00520,2.97500,-4.48000,0.00000,0.01598,0.97307,-0.21021,2023,6,12,10,27,41,759
0.00530,3.06250,-4.65500,0.00000,0.01513,0.97161,-0.20996,2023,6,12,10,27,41,770
0.00540,2.85250,-4.49750,0.00000,0.01525,0.97039,-0.21082,2023,6,12,10,27,41,781
0.00550,3.13250,-4.60250,0.00000,0.01598,0.97051,-0.20850,2023,6,12,10,27,41,793
0.00560,3.02750,-4.79500,0.00000,0.01513,0.96844,-0.21008,2023,6,12,10,27,41,804
0.00570,2.95750,-4.72500,0.00000,0.01598,0.97063,-0.21106,2023,6,12,10,27,41,815
0.00580,3.04500,-4.74250,0.00000,0.01562,0.97063,-0.20947,2023,6,12,10,27,41,826
0.00590,3.04500,-4.42750,0.00000,0.01537,0.97112,-0.21130,2023,6,12,10,27,41,837
0.00600,3.08000,-4.72500,0.00000,0.01488,0.97368,-0.20935,2023,6,12,10,27,41,848
0.00610,3.13250,-4.46250,0.00000,0.01879,0.97100,-0.20923,2023,6,12,10,27,41,859
0.00620,3.15000,-4.63750,0.00000,0.01659,0.97161,-0.21094,2023,6,12,10,27,41,870
0.00630,3.04500,-4.60250,0.00000,0.01513,0.97149,-0.20899,2023,6,12,10,27,41,881
0.00640,2.97500,-4.67250,0.00000,0.01464,0.97051,-0.21021,2023,6,12,10,27,41,893
0.00650,3.04500,-4.83000,0.00000,0.01610,0.97258,-0.20874,2023,6,12,10,27,41,904
0.00660,3.08000,-4.63750,0.00000,0.01440,0.96978,-0.21179,2023,6,12,10,27,41,915
0.00670,2.92250,-4.62000,0.00000,0.01586,0.97478,-0.21008,2023,6,12,10,27,41,926
0.00680,2.94000,-4.56750,0.00000,0.01476,0.97185,-0.21228,2023,6,12,10,27,41,937
0.00690,2.94000,-4.63750,0.00000,0.01440,0.97014,-0.20862,2023,6,12,10,27,41,948
0.00700,3.01000,-4.67250,0.00000,0.01574,0.97136,-0.20850,2023,6,12,10,27,41,959
0.00710,2.87000,-4.60250,0.00000,0.01562,0.97258,-0.21130,2023,6,12,10,27,41,970
0.00720,2.92250,-4.53250,0.00000,0.01525,0.97100,-0.20911,2023,6,12,10,27,41,981
0.00730,2.99250,-4.63750,0.00000,0.01501,0.97173,-0.20984,2023,6,12,10,27,41,993
0.00740,2.92250,-4.48000,0.00000,0.01830,0.96941,-0.21082,2023,6,12,10,27,41,4
0.00750,3.04500,-4.51500,0.00000,0.01513,0.97136,-0.21033,2023,6,12,10,27,41,15
0.00760,3.08000,-4.62000,0.00000,0.01244,0.97258,-0.20874,2023,6,12,10,27,41,26
