#2023/06/07 16:40:50
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
46.75890,-0.13807,0.02590,0.00000,0.03087,0.97576,-0.18703,0.0,2023,6,7,16,40,50,147
46.75900,-0.06807,0.18340,0.00000,0.03111,0.97649,-0.18764,0.0,2023,6,7,16,40,50,158
46.75910,0.17693,-0.06160,0.00000,0.03074,0.97734,-0.18849,0.0,2023,6,7,16,40,50,169
46.75920,0.01943,-0.04410,0.00000,0.02818,0.97588,-0.19056,0.0,2023,6,7,16,40,50,180
46.75930,0.00193,-0.34160,0.00000,0.03184,0.97563,-0.19130,0.0,2023,6,7,16,40,50,192
46.75940,-0.06807,0.06090,0.00000,0.03196,0.97844,-0.19032,0.0,2023,6,7,16,40,50,203
46.75950,-0.06807,0.09590,0.00000,0.03221,0.97820,-0.18703,0.0,2023,6,7,16,40,50,214
46.75960,0.05443,-0.25410,0.00000,0.03087,0.97942,-0.18898,0.0,2023,6,7,16,40,50,225
46.75970,-0.03307,0.16590,0.00000,0.02952,0.97685,-0.19081,0.0,2023,6,7,16,40,50,237
46.75980,-0.03307,-0.11410,0.00000,0.02977,0.97576,-0.18666,0.0,2023,6,7,16,40,50,248
46.75990,-0.10307,0.00840,0.00000,0.03148,0.97527,-0.18947,0.0,2023,6,7,16,40,50,259
46.76000,-0.08557,0.07840,0.00000,0.03355,0.97698,-0.18751,0.0,2023,6,7,16,40,50,270
46.76010,0.08943,-0.04410,0.00000,0.03074,0.97637,-0.19142,0.0,2023,6,7,16,40,50,282
46.76020,0.01943,0.04340,0.00000,0.03209,0.97612,-0.18922,0.0,2023,6,7,16,40,50,293
46.76030,0.26443,-0.02660,0.00000,0.02977,0.97698,-0.18995,0.0,2023,6,7,16,40,50,304
46.76040,-0.01557,-0.07910,0.00000,0.03050,0.97502,-0.18812,0.0,2023,6,7,16,40,50,315
46.76050,0.01943,-0.13160,0.00000,0.03404,0.97661,-0.18995,0.0,2023,6,7,16,40,51,327
46.76060,0.00193,0.04340,0.00000,0.03038,0.97649,-0.18959,0.0,2023,6,7,16,40,51,338
46.76070,0.17693,-0.13160,0.00000,0.03172,0.97649,-0.18983,0.0,2023,6,7,16,40,51,349
46.76080,-0.06807,-0.11410,0.00000,0.03026,0.97759,-0.19008,0.0,2023,6,7,16,40,51,360
46.76090,0.12443,-0.13160,0.00000,0.03111,0.97551,-0.18910,0.0,2023,6,7,16,40,51,372
46.76100,0.01943,-0.37660,0.00000,0.03160,0.97478,-0.18971,0.0,2023,6,7,16,40,51,383
46.76110,0.12443,-0.02660,0.00000,0.02891,0.97649,-0.19008,0.0,2023,6,7,16,40,51,394
46.76120,0.12443,-0.07910,0.00000,0.03282,0.97637,-0.18751,0.0,2023,6,7,16,40,51,405
46.76130,-0.06807,0.07840,0.00000,0.03160,0.97710,-0.18934,0.0,2023,6,7,16,40,51,417
46.76140,0.07193,-0.02660,0.00000,0.03074,0.97771,-0.18947,0.0,2023,6,7,16,40,51,428
46.76150,0.03693,0.13090,0.00000,0.03270,0.97710,-0.18471,0.0,2023,6,7,16,40,51,439
46.76160,-0.05057,0.16590,0.00000,0.02940,0.97588,-0.18861,0.0,2023,6,7,16,40,51,450
46.76170,0.12443,-0.11410,0.00000,0.03099,0.97734,-0.19093,0.0,2023,6,7,16,40,51,462
46.76180,-0.01557,0.04340,0.00000,0.03294,0.97527,-0.18800,0.0,2023,6,7,16,40,51,473
46.76190,-0.08557,0.00840,0.00000,0.03038,0.97771,-0.18861,0.0,2023,6,7,16,40,51,484
46.76200,0.05443,0.20090,0.00000,0.03294,0.97441,-0.18934,0.0,2023,6,7,16,40,51,495
46.76210,-0.22557,0.04340,0.00000,0.03148,0.97563,-0.18971,0.0,2023,6,7,16,40,51,507
46.76220,0.10693,0.02590,0.00000,0.03062,0.97844,-0.19056,0.0,2023,6,7,16,40,51,518
46.76230,-0.03307,-0.09660,0.00000,0.03111,0.97624,-0.18898,0.0,2023,6,7,16,40,51,529
46.76240,-0.10307,0.14840,0.00000,0.03026,0.97685,-0.18861,0.0,2023,6,7,16,40,51,540
46.76250,0.03693,-0.02660,0.00000,0.03001,0.97746,-0.18788,0.0,2023,6,7,16,40,51,552
46.76260,0.05443,0.13090,0.00000,0.02952,0.97746,-0.18934,0.0,2023,6,7,16,40,51,563
46.76270,0.01943,0.00840,0.00000,0.02916,0.97588,-0.18934,0.0,2023,6,7,16,40,51,574
46.76280,0.19443,-0.13160,0.00000,0.03099,0.97405,-0.18934,0.0,2023,6,7,16,40,51,585
46.76290,-0.01557,0.06090,0.00000,0.03257,0.97759,-0.18751,0.0,2023,6,7,16,40,51,597
46.76300,-0.27807,0.09590,0.00000,0.02916,0.97698,-0.18971,0.0,2023,6,7,16,40,51,608
46.76310,0.08943,0.21840,0.00000,0.03135,0.97710,-0.18910,0.0,2023,6,7,16,40,51,619
46.76320,0.00193,0.02590,0.00000,0.03160,0.97710,-0.18971,0.0,2023,6,7,16,40,51,630
46.76330,0.08943,-0.00910,0.00000,0.02989,0.97661,-0.19093,0.0,2023,6,7,16,40,51,642
46.76340,-0.17307,-0.00910,0.00000,0.03148,0.97673,-0.18715,0.0,2023,6,7,16,40,51,653
46.76350,-0.19057,0.11340,0.00000,0.03245,0.97673,-0.18837,0.0,2023,6,7,16,40,51,664
46.76360,0.12443,-0.00910,0.00000,0.03221,0.97820,-0.18812,0.0,2023,6,7,16,40,51,675
46.76370,0.19443,-0.02660,0.00000,0.03135,0.97563,-0.19008,0.0,2023,6,7,16,40,51,687
46.76380,0.03693,0.11340,0.00000,0.03294,0.97746,-0.18715,0.0,2023,6,7,16,40,51,698
46.76390,-0.12057,-0.02660,0.00000,0.03233,0.97454,-0.18837,0.0,2023,6,7,16,40,51,709
46.76400,0.03693,-0.09660,0.00000,0.03221,0.97551,-0.18934,0.0,2023,6,7,16,40,51,720
46.76410,-0.01557,0.11340,0.00000,0.02989,0.97563,-0.19117,0.0,2023,6,7,16,40,51,732
46.76420,0.10693,-0.18410,0.00000,0.03026,0.97551,-0.19032,0.0,2023,6,7,16,40,51,743
46.76430,0.08943,0.06090,0.00000,0.03270,0.97820,-0.18629,0.0,2023,6,7,16,40,51,754
46.76440,0.05443,-0.00910,0.00000,0.03123,0.97710,-0.18629,0.0,2023,6,7,16,40,51,765
46.76450,-0.03307,0.07840,0.00000,0.03123,0.97466,-0.18788,0.0,2023,6,7,16,40,51,777
46.76460,0.19443,-0.25410,0.00000,0.02989,0.97527,-0.18690,0.0,2023,6,7,16,40,51,788
46.76470,0.12443,-0.09660,0.00000,0.03282,0.97258,-0.18764,0.0,2023,6,7,16,40,51,799
46.76480,-0.01557,-0.14910,0.00000,0.03257,0.97783,-0.18910,0.0,2023,6,7,16,40,51,810
46.76490,-0.12057,0.04340,0.00000,0.03221,0.97588,-0.18910,0.0,2023,6,7,16,40,51,822
46.76500,0.00193,-0.09660,0.00000,0.02928,0.97429,-0.18922,0.0,2023,6,7,16,40,51,833
46.76510,-0.06807,-0.00910,0.00000,0.03013,0.97454,-0.19056,0.0,2023,6,7,16,40,51,844
46.76520,0.17693,0.04340,0.00000,0.03135,0.97868,-0.18898,0.0,2023,6,7,16,40,51,855
46.76530,-0.06807,-0.09660,0.00000,0.03172,0.97673,-0.18812,0.0,2023,6,7,16,40,51,867
46.76540,0.14193,-0.06160,0.00000,0.02928,0.97563,-0.18666,0.0,2023,6,7,16,40,51,878
46.76550,-0.03307,-0.14910,0.00000,0.02928,0.97637,-0.18983,0.0,2023,6,7,16,40,51,889
46.76560,0.05443,0.16590,0.00000,0.03038,0.97661,-0.19008,0.0,2023,6,7,16,40,51,900
46.76570,0.05443,-0.11410,0.00000,0.03209,0.97283,-0.18617,0.0,2023,6,7,16,40,51,912
46.76580,0.00193,0.11340,0.00000,0.03111,0.97807,-0.19044,0.0,2023,6,7,16,40,51,923
46.76590,-0.03307,0.21840,0.00000,0.03282,0.97783,-0.18898,0.0,2023,6,7,16,40,51,934
46.76600,0.00193,0.35840,0.00000,0.03184,0.97746,-0.18825,0.0,2023,6,7,16,40,51,945
46.76610,-0.10307,0.18340,0.00000,0.03135,0.97673,-0.18764,0.0,2023,6,7,16,40,51,957
46.76620,0.07193,-0.02660,0.00000,0.03148,0.97600,-0.18324,0.0,2023,6,7,16,40,51,968
46.76630,-0.08557,-0.11410,0.00000,0.03257,0.97649,-0.19093,0.0,2023,6,7,16,40,51,979
46.76640,0.07193,0.02590,0.00000,0.03148,0.97795,-0.18861,0.0,2023,6,7,16,40,51,990
46.76650,-0.06807,0.04340,0.00000,0.03221,0.97698,-0.19008,0.0,2023,6,7,16,40,51,2
46.76660,-0.06807,-0.02660,0.00000,0.03160,0.97795,-0.18995,0.0,2023,6,7,16,40,51,13
46.76670,0.14193,0.02590,0.00000,0.02977,0.97832,-0.18715,0.0,2023,6,7,16,40,51,24
46.76680,-0.12057,-0.18410,0.00000,0.03294,0.97759,-0.18825,0.0,2023,6,7,16,40,51,35
46.76690,0.00193,0.02590,0.00000,0.02977,0.97783,-0.18861,0.0,2023,6,7,16,40,51,47
46.76700,-0.15557,0.14840,0.00000,0.03172,0.97673,-0.18605,0.0,2023,6,7,16,40,51,58
