#2023/06/07 17:45:58
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
50.24890,-0.13020,0.02905,0.00000,0.03379,0.97563,-0.18690,0.0,2023,6,7,17,45,59,729
50.24900,-0.13020,-0.05845,0.00000,0.03038,0.97563,-0.18873,0.0,2023,6,7,17,45,59,729
50.24910,0.07980,0.02905,0.00000,0.03270,0.97588,-0.18922,0.0,2023,6,7,17,45,59,729
50.24920,-0.14770,0.08155,0.00000,0.03148,0.97539,-0.18764,0.0,2023,6,7,17,45,59,729
50.24930,-0.02520,-0.11095,0.00000,0.03306,0.97893,-0.19069,0.0,2023,6,7,17,45,59,729
50.24940,0.14980,0.09905,0.00000,0.03074,0.97759,-0.18654,0.0,2023,6,7,17,45,59,729
50.24950,0.00980,0.08155,0.00000,0.03050,0.97783,-0.18861,0.0,2023,6,7,17,45,59,729
50.24960,0.00980,0.18655,0.00000,0.03026,0.97649,-0.18922,0.0,2023,6,7,17,45,59,729
50.24970,-0.07770,0.18655,0.00000,0.03270,0.97466,-0.18995,0.0,2023,6,7,17,45,59,729
50.24980,-0.14770,0.25655,0.00000,0.03160,0.97502,-0.18837,0.0,2023,6,7,17,45,59,729
50.24990,-0.13020,0.13405,0.00000,0.03026,0.97698,-0.18642,0.0,2023,6,7,17,45,59,729
50.25000,-0.07770,-0.11095,0.00000,0.03123,0.97551,-0.18983,0.0,2023,6,7,17,45,59,729
50.25010,-0.07770,-0.02345,0.00000,0.03148,0.97515,-0.19008,0.0,2023,6,7,17,45,59,729
50.25020,0.07980,-0.02345,0.00000,0.03038,0.97612,-0.18886,0.0,2023,6,7,17,45,59,729
50.25030,0.00980,0.01155,0.00000,0.02830,0.97649,-0.18764,0.0,2023,6,7,17,45,59,729
50.25040,0.02730,-0.00595,0.00000,0.03001,0.97795,-0.18764,0.0,2023,6,7,17,45,59,729
50.25050,-0.14770,-0.05845,0.00000,0.03135,0.97612,-0.18764,0.0,2023,6,7,17,45,59,729
50.25060,-0.13020,0.13405,0.00000,0.03355,0.97649,-0.18715,0.0,2023,6,7,17,45,59,729
50.25070,0.13230,-0.09345,0.00000,0.03184,0.97466,-0.18581,0.0,2023,6,7,17,45,59,729
50.25080,0.13230,-0.09345,0.00000,0.03172,0.97661,-0.18703,0.0,2023,6,7,17,45,59,729
50.25090,0.04480,-0.05845,0.00000,0.03209,0.97600,-0.18751,0.0,2023,6,7,17,45,59,729
50.25100,0.04480,-0.02345,0.00000,0.03074,0.97722,-0.18849,0.0,2023,6,7,17,45,59,729
50.25110,0.06230,-0.18095,0.00000,0.03172,0.97539,-0.18947,0.0,2023,6,7,17,45,59,729
50.25120,0.11480,-0.05845,0.00000,0.03013,0.97746,-0.18873,0.0,2023,6,7,17,45,59,729
50.25130,-0.04270,-0.12845,0.00000,0.03038,0.97759,-0.18934,0.0,2023,6,7,17,45,59,729
50.25140,0.02730,-0.04095,0.00000,0.03184,0.97734,-0.18873,0.0,2023,6,7,17,45,59,729
50.25150,0.04480,0.09905,0.00000,0.03270,0.97454,-0.18971,0.0,2023,6,7,17,45,59,729
50.25160,-0.00770,0.16905,0.00000,0.03013,0.97783,-0.19081,0.0,2023,6,7,17,45,59,729
50.25170,0.16730,0.08155,0.00000,0.03245,0.97515,-0.18934,0.0,2023,6,7,17,45,59,729
50.25180,-0.18270,-0.19845,0.00000,0.03184,0.97661,-0.19081,0.0,2023,6,7,17,45,59,729
50.25190,-0.00770,0.06405,0.00000,0.03087,0.97783,-0.18898,0.0,2023,6,7,17,45,59,729
50.25200,-0.16520,0.11655,0.00000,0.03196,0.97722,-0.18751,0.0,2023,6,7,17,45,59,729
50.25210,0.06230,-0.00595,0.00000,0.03050,0.97685,-0.18629,0.0,2023,6,7,17,45,59,729
50.25220,-0.06020,0.11655,0.00000,0.02794,0.97832,-0.18983,0.0,2023,6,7,17,45,59,729
50.25230,0.06230,-0.09345,0.00000,0.03355,0.97710,-0.18947,0.0,2023,6,7,17,45,59,729
50.25240,0.04480,-0.04095,0.00000,0.03050,0.97734,-0.18898,0.0,2023,6,7,17,45,59,729
50.25250,-0.04270,-0.07595,0.00000,0.03099,0.97319,-0.18873,0.0,2023,6,7,17,45,59,729
50.25260,-0.25270,0.08155,0.00000,0.03111,0.97673,-0.18666,0.0,2023,6,7,17,45,59,729
50.25270,-0.06020,-0.21595,0.00000,0.03013,0.97856,-0.18898,0.0,2023,6,7,17,45,59,729
50.25280,0.13230,0.23905,0.00000,0.03221,0.97490,-0.18751,0.0,2023,6,7,17,45,59,729
50.25290,-0.00770,0.06405,0.00000,0.03270,0.97563,-0.18886,0.0,2023,6,7,17,45,59,729
50.25300,-0.02520,-0.25095,0.00000,0.03123,0.97539,-0.18751,0.0,2023,6,7,17,45,59,729
50.25310,0.07980,-0.04095,0.00000,0.03026,0.97783,-0.18849,0.0,2023,6,7,17,46,0,729
50.25320,-0.11270,0.13405,0.00000,0.02977,0.97551,-0.19093,0.0,2023,6,7,17,46,0,729
50.25330,0.18480,-0.16345,0.00000,0.03343,0.97551,-0.19032,0.0,2023,6,7,17,46,0,729
50.25340,0.14980,-0.16345,0.00000,0.03245,0.97502,-0.18934,0.0,2023,6,7,17,46,0,729
50.25350,-0.11270,-0.11095,0.00000,0.03318,0.97576,-0.18825,0.0,2023,6,7,17,46,0,729
50.25360,0.07980,0.13405,0.00000,0.02952,0.97759,-0.19215,0.0,2023,6,7,17,46,0,729
50.25370,0.04480,0.04655,0.00000,0.03196,0.97588,-0.18983,0.0,2023,6,7,17,46,0,729
