#2023/06/07 13:55:39
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
40.19920,-0.04620,0.15820,0.00000,0.03623,0.98198,-0.16116,0.0,2023,6,7,13,55,40,733
40.19930,0.05880,0.07070,0.00000,0.03465,0.98210,-0.16189,0.0,2023,6,7,13,55,40,753
40.19940,-0.22120,0.12320,0.00000,0.03221,0.98283,-0.16177,0.0,2023,6,7,13,55,40,773
40.19950,-0.08120,0.19320,0.00000,0.03306,0.98186,-0.16226,0.0,2023,6,7,13,55,40,793
40.19960,-0.09870,0.00070,0.00000,0.03196,0.98222,-0.16067,0.0,2023,6,7,13,55,40,813
40.19970,-0.06370,-0.03430,0.00000,0.03416,0.98308,-0.16080,0.0,2023,6,7,13,55,40,833
40.19980,-0.04620,0.21070,0.00000,0.03465,0.98039,-0.16019,0.0,2023,6,7,13,55,40,853
40.19990,0.00630,0.03570,0.00000,0.03270,0.98161,-0.16141,0.0,2023,6,7,13,55,40,873
40.20000,0.07630,-0.13930,0.00000,0.03343,0.98271,-0.15872,0.0,2023,6,7,13,55,40,893
40.20010,-0.02870,0.24570,0.00000,0.03489,0.98076,-0.15811,0.0,2023,6,7,13,55,40,913
40.20020,-0.15120,0.07070,0.00000,0.03209,0.98466,-0.15884,0.0,2023,6,7,13,55,40,933
40.20030,-0.02870,0.00070,0.00000,0.03538,0.98173,-0.16250,0.0,2023,6,7,13,55,40,953
40.20040,0.11130,-0.01680,0.00000,0.03062,0.98308,-0.16372,0.0,2023,6,7,13,55,40,973
40.20050,0.00630,-0.03430,0.00000,0.03379,0.97929,-0.16238,0.0,2023,6,7,13,55,40,993
40.20060,-0.13370,0.15820,0.00000,0.03257,0.97783,-0.16214,0.0,2023,6,7,13,55,40,13
40.20070,-0.04620,0.17570,0.00000,0.03538,0.98283,-0.16177,0.0,2023,6,7,13,55,40,33
40.20080,0.14630,-0.08680,0.00000,0.03111,0.98698,-0.16141,0.0,2023,6,7,13,55,40,53
40.20090,0.14630,0.19320,0.00000,0.03099,0.98661,-0.16690,0.0,2023,6,7,13,55,40,73
40.20100,-0.20370,-0.06930,0.00000,0.03026,0.98552,-0.15945,0.0,2023,6,7,13,55,40,93
40.20110,-0.20370,0.00070,0.00000,0.03221,0.98137,-0.15738,0.0,2023,6,7,13,55,40,113
40.20120,-0.08120,-0.12180,0.00000,0.03270,0.98137,-0.15994,0.0,2023,6,7,13,55,40,133
40.20130,0.00630,-0.19180,0.00000,0.03404,0.98356,-0.15945,0.0,2023,6,7,13,55,40,153
40.20140,0.18130,0.00070,0.00000,0.03270,0.98137,-0.16372,0.0,2023,6,7,13,55,40,173
40.20150,0.07630,0.12320,0.00000,0.03294,0.98234,-0.16202,0.0,2023,6,7,13,55,40,193
40.20160,-0.08120,0.15820,0.00000,0.03367,0.98161,-0.16458,0.0,2023,6,7,13,55,40,213
40.20170,0.04130,0.14070,0.00000,0.03318,0.97917,-0.15897,0.0,2023,6,7,13,55,40,233
40.20180,0.21630,0.01820,0.00000,0.03306,0.98234,-0.16153,0.0,2023,6,7,13,55,40,253
40.20190,0.04130,0.08820,0.00000,0.03440,0.98210,-0.16043,0.0,2023,6,7,13,55,40,273
40.20200,0.16380,-0.13930,0.00000,0.03465,0.98271,-0.16324,0.0,2023,6,7,13,55,40,293
40.20210,-0.11620,-0.19180,0.00000,0.03453,0.98283,-0.16348,0.0,2023,6,7,13,55,40,313
40.20220,0.04130,-0.06930,0.00000,0.03514,0.98064,-0.16031,0.0,2023,6,7,13,55,40,333
40.20230,-0.04620,-0.03430,0.00000,0.03318,0.98320,-0.16482,0.0,2023,6,7,13,55,40,353
40.20240,0.07630,0.10570,0.00000,0.03514,0.98234,-0.16092,0.0,2023,6,7,13,55,40,373
40.20250,-0.04620,-0.01680,0.00000,0.03306,0.98198,-0.15982,0.0,2023,6,7,13,55,40,393
40.20260,0.18130,-0.22680,0.00000,0.03233,0.98234,-0.16067,0.0,2023,6,7,13,55,40,413
