#2023/06/07 15:34:22
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
42.81720,0.14770,0.24465,0.00000,0.03172,0.97637,-0.19130,0.0,2023,6,7,15,34,23,299
42.81730,0.07770,-0.00035,0.00000,0.03087,0.97551,-0.19166,0.0,2023,6,7,15,34,23,309
42.81740,0.06020,-0.07035,0.00000,0.03270,0.97673,-0.19032,0.0,2023,6,7,15,34,23,319
42.81750,0.23520,-0.26285,0.00000,0.03111,0.97539,-0.19166,0.0,2023,6,7,15,34,23,329
42.81760,0.18270,-0.07035,0.00000,0.03331,0.97551,-0.19276,0.0,2023,6,7,15,34,23,339
42.81770,0.04270,0.13965,0.00000,0.03050,0.97759,-0.19288,0.0,2023,6,7,15,34,23,349
42.81780,0.07770,0.08715,0.00000,0.03074,0.97637,-0.19117,0.0,2023,6,7,15,34,23,359
42.81790,0.02520,-0.05285,0.00000,0.03050,0.97637,-0.19203,0.0,2023,6,7,15,34,23,369
42.81800,-0.21980,0.12215,0.00000,0.03111,0.97563,-0.19166,0.0,2023,6,7,15,34,23,379
42.81810,0.09520,-0.00035,0.00000,0.03123,0.97551,-0.19020,0.0,2023,6,7,15,34,23,389
42.81820,-0.02730,0.20965,0.00000,0.03013,0.97551,-0.19117,0.0,2023,6,7,15,34,23,399
42.81830,0.13020,-0.15785,0.00000,0.03160,0.97441,-0.19008,0.0,2023,6,7,15,34,23,409
42.81840,0.07770,-0.14035,0.00000,0.03245,0.97539,-0.18910,0.0,2023,6,7,15,34,23,419
42.81850,-0.07980,-0.01785,0.00000,0.03001,0.97600,-0.18886,0.0,2023,6,7,15,34,23,429
42.81860,-0.06230,-0.24535,0.00000,0.02916,0.97624,-0.18995,0.0,2023,6,7,15,34,23,439
42.81870,0.23520,-0.00035,0.00000,0.03172,0.97490,-0.18788,0.0,2023,6,7,15,34,23,449
42.81880,-0.02730,-0.01785,0.00000,0.02952,0.97710,-0.19203,0.0,2023,6,7,15,34,23,459
42.81890,-0.02730,-0.00035,0.00000,0.03087,0.97624,-0.18812,0.0,2023,6,7,15,34,23,469
42.81900,0.06020,-0.03535,0.00000,0.03111,0.97661,-0.18800,0.0,2023,6,7,15,34,23,479
42.81910,0.20020,-0.17535,0.00000,0.03306,0.97673,-0.18910,0.0,2023,6,7,15,34,23,489
42.81920,0.02520,-0.01785,0.00000,0.03257,0.97612,-0.19142,0.0,2023,6,7,15,34,23,499
42.81930,-0.13230,0.05215,0.00000,0.03099,0.97600,-0.19081,0.0,2023,6,7,15,34,23,509
