#2023/06/07 17:05:06
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
48.48210,-0.02853,-0.04777,0.00000,0.03209,0.97820,-0.18812,0.0,2023,6,7,17,5,7,511
48.48220,0.19897,0.19723,0.00000,0.03087,0.97759,-0.18825,0.0,2023,6,7,17,5,7,522
48.48230,0.21647,0.05723,0.00000,0.03123,0.97624,-0.18751,0.0,2023,6,7,17,5,7,533
48.48240,-0.11603,-0.03027,0.00000,0.03099,0.97722,-0.18971,0.0,2023,6,7,17,5,7,544
48.48250,0.11147,-0.13527,0.00000,0.02952,0.97722,-0.19154,0.0,2023,6,7,17,5,7,555
48.48260,0.09397,-0.08277,0.00000,0.02904,0.97759,-0.18959,0.0,2023,6,7,17,5,7,567
48.48270,-0.08103,-0.08277,0.00000,0.03062,0.97759,-0.18776,0.0,2023,6,7,17,5,7,578
48.48280,0.05897,0.09223,0.00000,0.02867,0.97661,-0.18788,0.0,2023,6,7,17,5,7,589
48.48290,0.07647,-0.18777,0.00000,0.03257,0.97600,-0.18739,0.0,2023,6,7,17,5,7,600
48.48300,0.09397,0.14473,0.00000,0.03013,0.97624,-0.18947,0.0,2023,6,7,17,5,7,611
48.48310,0.07647,-0.17027,0.00000,0.02965,0.97771,-0.18849,0.0,2023,6,7,17,5,7,623
48.48320,-0.02853,-0.15277,0.00000,0.03123,0.97746,-0.18947,0.0,2023,6,7,17,5,7,634
48.48330,-0.02853,-0.17027,0.00000,0.03160,0.97771,-0.18788,0.0,2023,6,7,17,5,7,645
48.48340,-0.09853,-0.04777,0.00000,0.03013,0.97600,-0.18849,0.0,2023,6,7,17,5,7,656
48.48350,-0.04603,-0.04777,0.00000,0.03038,0.98015,-0.18800,0.0,2023,6,7,17,5,7,667
48.48360,-0.13353,-0.17027,0.00000,0.03099,0.97612,-0.19008,0.0,2023,6,7,17,5,7,679
48.48370,0.18147,-0.04777,0.00000,0.02940,0.97722,-0.19142,0.0,2023,6,7,17,5,7,690
48.48380,0.09397,0.14473,0.00000,0.03221,0.97612,-0.18873,0.0,2023,6,7,17,5,7,701
48.48390,-0.11603,0.02223,0.00000,0.03172,0.97685,-0.18861,0.0,2023,6,7,17,5,7,712
48.48400,0.05897,-0.03027,0.00000,0.03306,0.97539,-0.18629,0.0,2023,6,7,17,5,7,723
48.48410,-0.11603,0.00473,0.00000,0.03209,0.97710,-0.18812,0.0,2023,6,7,17,5,7,735
48.48420,0.09397,-0.08277,0.00000,0.03184,0.97807,-0.18898,0.0,2023,6,7,17,5,7,746
48.48430,0.16397,0.10973,0.00000,0.03050,0.97868,-0.19166,0.0,2023,6,7,17,5,7,757
48.48440,0.09397,0.07473,0.00000,0.02867,0.97722,-0.19008,0.0,2023,6,7,17,5,7,768
48.48450,0.05897,-0.20527,0.00000,0.03355,0.96929,-0.19008,0.0,2023,6,7,17,5,7,779
48.48460,-0.16853,0.17973,0.00000,0.02952,0.95392,-0.17714,0.0,2023,6,7,17,5,7,791
48.48470,-0.39603,0.24973,0.00000,0.03575,0.98051,-0.19142,0.0,2023,6,7,17,5,7,802
48.48480,-0.11603,0.02223,0.00000,0.03514,0.97405,-0.18873,0.0,2023,6,7,17,5,7,813
48.48490,0.21647,-0.10027,0.00000,0.03062,0.97734,-0.19178,0.0,2023,6,7,17,5,7,824
48.48500,-0.02853,-0.01277,0.00000,0.02916,0.97661,-0.18727,0.0,2023,6,7,17,5,7,835
48.48510,-0.02853,-0.18777,0.00000,0.03172,0.97283,-0.18837,0.0,2023,6,7,17,5,7,847
48.48520,0.25147,0.00473,0.00000,0.03404,0.97759,-0.18703,0.0,2023,6,7,17,5,7,858
48.48530,-0.06353,-0.04777,0.00000,0.03111,0.97649,-0.18617,0.0,2023,6,7,17,5,7,869
48.48540,-0.20353,0.00473,0.00000,0.03148,0.97771,-0.18861,0.0,2023,6,7,17,5,7,880
48.48550,0.05897,0.05723,0.00000,0.03099,0.97649,-0.19203,0.0,2023,6,7,17,5,7,891
48.48560,-0.08103,-0.22277,0.00000,0.03013,0.97478,-0.19020,0.0,2023,6,7,17,5,7,903
48.48570,0.04147,-0.10027,0.00000,0.03160,0.97649,-0.18947,0.0,2023,6,7,17,5,7,914
48.48580,-0.20353,0.26723,0.00000,0.03233,0.97649,-0.18751,0.0,2023,6,7,17,5,7,925
48.48590,-0.11603,-0.01277,0.00000,0.03074,0.97624,-0.18776,0.0,2023,6,7,17,5,7,936
48.48600,0.09397,0.02223,0.00000,0.03331,0.97466,-0.18825,0.0,2023,6,7,17,5,7,947
48.48610,-0.06353,0.12723,0.00000,0.03074,0.97368,-0.18739,0.0,2023,6,7,17,5,7,959
48.48620,-0.08103,0.24973,0.00000,0.03282,0.97710,-0.18666,0.0,2023,6,7,17,5,7,970
48.48630,0.07647,0.00473,0.00000,0.03367,0.97539,-0.18825,0.0,2023,6,7,17,5,7,981
48.48640,-0.01103,0.24973,0.00000,0.02867,0.97710,-0.18983,0.0,2023,6,7,17,5,8,2
48.48650,0.04147,0.02223,0.00000,0.03123,0.97771,-0.19105,0.0,2023,6,7,17,5,8,13
48.48660,-0.01103,-0.13527,0.00000,0.03306,0.97380,-0.19044,0.0,2023,6,7,17,5,8,25
48.48670,-0.04603,-0.08277,0.00000,0.02806,0.97722,-0.18861,0.0,2023,6,7,17,5,8,36
48.48680,0.19897,-0.13527,0.00000,0.03160,0.97612,-0.18581,0.0,2023,6,7,17,5,8,47
48.48690,0.02397,-0.18777,0.00000,0.03172,0.97624,-0.19069,0.0,2023,6,7,17,5,8,58
48.48700,-0.08103,0.09223,0.00000,0.03038,0.97624,-0.18922,0.0,2023,6,7,17,5,8,69
48.48710,0.09397,-0.01277,0.00000,0.03123,0.97649,-0.18898,0.0,2023,6,7,17,5,8,81
48.48720,-0.06353,0.03973,0.00000,0.03343,0.97478,-0.18959,0.0,2023,6,7,17,5,8,92
48.48730,-0.18603,0.21473,0.00000,0.03172,0.97807,-0.19056,0.0,2023,6,7,17,5,8,103
48.48740,-0.04603,0.03973,0.00000,0.03294,0.97746,-0.19008,0.0,2023,6,7,17,5,8,114
48.48750,0.16397,0.02223,0.00000,0.03160,0.97624,-0.18898,0.0,2023,6,7,17,5,8,125
48.48760,-0.23853,-0.11777,0.00000,0.03257,0.97527,-0.18959,0.0,2023,6,7,17,5,8,137
48.48770,-0.02853,0.07473,0.00000,0.03148,0.97637,-0.18849,0.0,2023,6,7,17,5,8,148
48.48780,-0.06353,0.14473,0.00000,0.03123,0.97673,-0.18971,0.0,2023,6,7,17,5,8,159
48.48790,0.00647,-0.10027,0.00000,0.03111,0.97661,-0.18959,0.0,2023,6,7,17,5,8,170
48.48800,0.05897,-0.03027,0.00000,0.03111,0.97893,-0.19288,0.0,2023,6,7,17,5,8,181
48.48810,-0.11603,0.07473,0.00000,0.03148,0.97576,-0.19166,0.0,2023,6,7,17,5,8,193
