#2023/06/07 12:33:21
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
39.50550,0.02450,-0.02993,0.00000,0.02672,0.97502,-0.19630,0.0,2023,6,7,12,33,22,611
39.50560,-0.13300,-0.27493,0.00000,0.03001,0.97734,-0.19447,0.0,2023,6,7,12,33,22,621
39.50570,-0.23800,0.09257,0.00000,0.03026,0.97368,-0.19727,0.0,2023,6,7,12,33,22,631
39.50580,-0.01050,-0.01243,0.00000,0.02733,0.97368,-0.19496,0.0,2023,6,7,12,33,22,641
39.50590,-0.13300,0.00507,0.00000,0.03087,0.97661,-0.19557,0.0,2023,6,7,12,33,22,651
39.50600,-0.08050,-0.04743,0.00000,0.02879,0.97807,-0.19532,0.0,2023,6,7,12,33,22,661
39.50610,0.18200,-0.06493,0.00000,0.02696,0.97441,-0.19447,0.0,2023,6,7,12,33,22,671
39.50620,-0.13300,-0.01243,0.00000,0.02757,0.97380,-0.19459,0.0,2023,6,7,12,33,22,681
39.50630,-0.04550,-0.01243,0.00000,0.02586,0.97563,-0.19435,0.0,2023,6,7,12,33,22,691
39.50640,-0.11550,-0.02993,0.00000,0.02525,0.97649,-0.19459,0.0,2023,6,7,12,33,22,701
39.50650,-0.15050,-0.08243,0.00000,0.02794,0.97466,-0.19361,0.0,2023,6,7,12,33,22,711
39.50660,0.04200,-0.11743,0.00000,0.03038,0.97661,-0.19386,0.0,2023,6,7,12,33,22,721
39.50670,0.07700,0.12757,0.00000,0.02708,0.97588,-0.19459,0.0,2023,6,7,12,33,22,731
39.50680,0.00700,0.00507,0.00000,0.02684,0.97441,-0.19508,0.0,2023,6,7,12,33,22,741
39.50690,-0.01050,0.09257,0.00000,0.02904,0.97661,-0.19459,0.0,2023,6,7,12,33,22,751
39.50700,0.02450,0.00507,0.00000,0.02879,0.97527,-0.19288,0.0,2023,6,7,12,33,22,761
39.50710,0.07700,-0.08243,0.00000,0.02782,0.97661,-0.19496,0.0,2023,6,7,12,33,22,771
39.50720,0.05950,0.14507,0.00000,0.02843,0.97661,-0.19349,0.0,2023,6,7,12,33,22,781
39.50730,0.05950,0.07507,0.00000,0.02891,0.97441,-0.19557,0.0,2023,6,7,12,33,22,791
