#2023/06/07 17:21:52
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
49.35250,-0.09800,-0.01995,0.00000,0.03099,0.97588,-0.18727,0.0,2023,6,7,17,21,53,291
49.35260,-0.04550,0.17255,0.00000,0.03050,0.97698,-0.18947,0.0,2023,6,7,17,21,53,302
49.35270,-0.11550,-0.14245,0.00000,0.03135,0.97734,-0.18922,0.0,2023,6,7,17,21,53,313
49.35280,-0.02800,-0.24745,0.00000,0.03306,0.97576,-0.18739,0.0,2023,6,7,17,21,53,324
49.35290,0.14700,-0.05495,0.00000,0.03331,0.97759,-0.18898,0.0,2023,6,7,17,21,53,335
49.35300,-0.08050,-0.01995,0.00000,0.03233,0.97490,-0.18971,0.0,2023,6,7,17,21,53,346
49.35310,-0.09800,0.22505,0.00000,0.03428,0.97563,-0.18861,0.0,2023,6,7,17,21,53,357
49.35320,-0.01050,0.10255,0.00000,0.03135,0.97551,-0.18971,0.0,2023,6,7,17,21,53,368
49.35330,0.04200,-0.22995,0.00000,0.03123,0.97881,-0.18788,0.0,2023,6,7,17,21,53,379
49.35340,0.00700,0.03255,0.00000,0.03026,0.97649,-0.18703,0.0,2023,6,7,17,21,53,390
49.35350,0.09450,-0.05495,0.00000,0.02952,0.97661,-0.18727,0.0,2023,6,7,17,21,53,401
49.35360,0.14700,0.10255,0.00000,0.03184,0.97771,-0.19020,0.0,2023,6,7,17,21,53,412
49.35370,-0.16800,-0.12495,0.00000,0.03160,0.97771,-0.18593,0.0,2023,6,7,17,21,53,423
49.35380,-0.04550,0.13755,0.00000,0.03245,0.97795,-0.18764,0.0,2023,6,7,17,21,53,434
49.35390,-0.02800,-0.17745,0.00000,0.03123,0.97698,-0.18788,0.0,2023,6,7,17,21,53,445
49.35400,-0.04550,0.08505,0.00000,0.02989,0.97600,-0.18934,0.0,2023,6,7,17,21,53,456
49.35410,-0.16800,-0.01995,0.00000,0.03050,0.97661,-0.18751,0.0,2023,6,7,17,21,53,467
49.35420,-0.04550,0.20755,0.00000,0.03099,0.97612,-0.18739,0.0,2023,6,7,17,21,53,478
49.35430,-0.08050,0.31255,0.00000,0.03245,0.97624,-0.18873,0.0,2023,6,7,17,21,53,489
49.35440,0.18200,-0.08995,0.00000,0.03270,0.97624,-0.18898,0.0,2023,6,7,17,21,53,500
49.35450,-0.01050,-0.12495,0.00000,0.02928,0.97551,-0.18934,0.0,2023,6,7,17,21,53,511
49.35460,-0.08050,0.01505,0.00000,0.03318,0.97624,-0.18715,0.0,2023,6,7,17,21,53,522
49.35470,-0.04550,-0.01995,0.00000,0.03221,0.97710,-0.18568,0.0,2023,6,7,17,21,53,533
49.35480,-0.09800,0.27755,0.00000,0.03172,0.97783,-0.18764,0.0,2023,6,7,17,21,53,544
49.35490,-0.08050,0.15505,0.00000,0.03355,0.97332,-0.18886,0.0,2023,6,7,17,21,53,555
49.35500,-0.02800,0.08505,0.00000,0.03233,0.97612,-0.18776,0.0,2023,6,7,17,21,53,566
49.35510,-0.01050,0.06755,0.00000,0.03270,0.97795,-0.18617,0.0,2023,6,7,17,21,53,577
49.35520,0.04200,-0.03745,0.00000,0.03282,0.97563,-0.18739,0.0,2023,6,7,17,21,53,588
49.35530,0.07700,-0.17745,0.00000,0.03050,0.97417,-0.19044,0.0,2023,6,7,17,21,53,599
49.35540,-0.04550,0.13755,0.00000,0.03074,0.97759,-0.18629,0.0,2023,6,7,17,21,53,610
49.35550,0.05950,-0.03745,0.00000,0.03074,0.97661,-0.18812,0.0,2023,6,7,17,21,53,621
49.35560,0.04200,-0.05495,0.00000,0.02989,0.97746,-0.18825,0.0,2023,6,7,17,21,53,632
49.35570,-0.13300,0.08505,0.00000,0.03038,0.97612,-0.19093,0.0,2023,6,7,17,21,53,643
49.35580,0.02450,-0.10745,0.00000,0.03221,0.97661,-0.18776,0.0,2023,6,7,17,21,53,654
49.35590,-0.13300,0.06755,0.00000,0.03331,0.97807,-0.18849,0.0,2023,6,7,17,21,53,665
49.35600,-0.01050,-0.07245,0.00000,0.03318,0.97673,-0.18788,0.0,2023,6,7,17,21,53,676
49.35610,0.02450,0.13755,0.00000,0.03148,0.97771,-0.19008,0.0,2023,6,7,17,21,53,687
49.35620,0.02450,0.03255,0.00000,0.03135,0.97698,-0.18971,0.0,2023,6,7,17,21,53,698
49.35630,0.11200,0.10255,0.00000,0.03416,0.97417,-0.18971,0.0,2023,6,7,17,21,53,709
49.35640,-0.16800,-0.05495,0.00000,0.03099,0.97673,-0.18703,0.0,2023,6,7,17,21,53,720
49.35650,-0.11550,0.01505,0.00000,0.03111,0.97698,-0.18690,0.0,2023,6,7,17,21,53,731
49.35660,-0.06300,-0.10745,0.00000,0.02867,0.97502,-0.18849,0.0,2023,6,7,17,21,53,742
49.35670,-0.01050,0.17255,0.00000,0.03111,0.97832,-0.19032,0.0,2023,6,7,17,21,53,753
49.35680,0.04200,0.06755,0.00000,0.03050,0.97698,-0.18654,0.0,2023,6,7,17,21,53,764
49.35690,-0.02800,0.15505,0.00000,0.03148,0.97661,-0.18959,0.0,2023,6,7,17,21,53,775
49.35700,0.11200,-0.00245,0.00000,0.03087,0.97539,-0.19008,0.0,2023,6,7,17,21,53,786
49.35710,-0.18550,0.05005,0.00000,0.03184,0.97624,-0.18666,0.0,2023,6,7,17,21,53,797
49.35720,0.16450,-0.05495,0.00000,0.03001,0.97527,-0.18812,0.0,2023,6,7,17,21,53,808
49.35730,0.04200,-0.05495,0.00000,0.03099,0.97722,-0.18739,0.0,2023,6,7,17,21,53,819
49.35740,-0.01050,-0.21245,0.00000,0.03245,0.97417,-0.18788,0.0,2023,6,7,17,21,53,830
49.35750,0.04200,-0.01995,0.00000,0.03013,0.97600,-0.18617,0.0,2023,6,7,17,21,53,841
49.35760,-0.25550,0.05005,0.00000,0.03257,0.97637,-0.18629,0.0,2023,6,7,17,21,53,852
49.35770,-0.02800,-0.03745,0.00000,0.03160,0.97612,-0.18727,0.0,2023,6,7,17,21,53,863
49.35780,-0.06300,-0.00245,0.00000,0.03270,0.97588,-0.18922,0.0,2023,6,7,17,21,53,874
49.35790,0.18200,0.12005,0.00000,0.03221,0.97624,-0.18849,0.0,2023,6,7,17,21,53,885
49.35800,0.04200,-0.01995,0.00000,0.03209,0.97576,-0.18666,0.0,2023,6,7,17,21,53,896
49.35810,-0.13300,-0.10745,0.00000,0.03221,0.97551,-0.18605,0.0,2023,6,7,17,21,53,907
49.35820,0.00700,-0.07245,0.00000,0.03233,0.97710,-0.18788,0.0,2023,6,7,17,21,53,918
49.35830,-0.02800,0.12005,0.00000,0.03196,0.97759,-0.18800,0.0,2023,6,7,17,21,53,929
49.35840,-0.11550,0.01505,0.00000,0.03160,0.97673,-0.18886,0.0,2023,6,7,17,21,53,940
49.35850,-0.04550,0.15505,0.00000,0.02928,0.97698,-0.18629,0.0,2023,6,7,17,21,53,951
49.35860,-0.06300,0.03255,0.00000,0.02867,0.97478,-0.18764,0.0,2023,6,7,17,21,53,962
49.35870,0.11200,-0.10745,0.00000,0.03245,0.97783,-0.18922,0.0,2023,6,7,17,21,53,973
49.35880,-0.06300,0.13755,0.00000,0.03245,0.97734,-0.18898,0.0,2023,6,7,17,21,53,984
49.35890,-0.04550,0.01505,0.00000,0.03135,0.97661,-0.18678,0.0,2023,6,7,17,21,54,995
49.35900,0.11200,0.01505,0.00000,0.02928,0.97527,-0.18934,0.0,2023,6,7,17,21,54,6
49.35910,0.12950,-0.05495,0.00000,0.03135,0.97551,-0.19081,0.0,2023,6,7,17,21,54,17
49.35920,-0.09800,0.03255,0.00000,0.03318,0.97637,-0.18898,0.0,2023,6,7,17,21,54,28
49.35930,-0.04550,0.06755,0.00000,0.03209,0.97539,-0.18812,0.0,2023,6,7,17,21,54,39
49.35940,-0.06300,-0.00245,0.00000,0.03221,0.97600,-0.18922,0.0,2023,6,7,17,21,54,50
49.35950,-0.11550,0.01505,0.00000,0.03294,0.97637,-0.18654,0.0,2023,6,7,17,21,54,61
49.35960,-0.13300,0.08505,0.00000,0.03111,0.97673,-0.18532,0.0,2023,6,7,17,21,54,72
49.35970,-0.06300,-0.01995,0.00000,0.03111,0.97746,-0.18678,0.0,2023,6,7,17,21,54,83
49.35980,-0.11550,0.10255,0.00000,0.03062,0.97673,-0.18825,0.0,2023,6,7,17,21,54,94
49.35990,0.12950,-0.10745,0.00000,0.03245,0.97929,-0.18849,0.0,2023,6,7,17,21,54,105
49.36000,-0.09800,0.13755,0.00000,0.03099,0.97502,-0.18751,0.0,2023,6,7,17,21,54,116
49.36010,0.16450,-0.03745,0.00000,0.03245,0.97649,-0.19166,0.0,2023,6,7,17,21,54,127
49.36020,0.04200,0.27755,0.00000,0.03148,0.97661,-0.19032,0.0,2023,6,7,17,21,54,138
49.36030,0.12950,0.03255,0.00000,0.02879,0.97344,-0.18861,0.0,2023,6,7,17,21,54,149
