#2023/06/07 16:38:30
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
46.62500,0.05565,0.06650,0.00000,0.03221,0.97710,-0.19154,0.0,2023,6,7,16,38,31,657
46.62510,-0.01435,-0.00350,0.00000,0.03184,0.97722,-0.19081,0.0,2023,6,7,16,38,31,668
46.62520,0.14315,-0.10850,0.00000,0.03074,0.97673,-0.19239,0.0,2023,6,7,16,38,31,679
46.62530,-0.03185,-0.07350,0.00000,0.03123,0.97771,-0.19178,0.0,2023,6,7,16,38,31,690
46.62540,0.02065,-0.03850,0.00000,0.02928,0.97698,-0.19154,0.0,2023,6,7,16,38,31,702
46.62550,0.12565,0.04900,0.00000,0.02989,0.97685,-0.19105,0.0,2023,6,7,16,38,31,713
46.62560,-0.13685,0.04900,0.00000,0.03026,0.97478,-0.19142,0.0,2023,6,7,16,38,31,724
46.62570,0.00315,-0.00350,0.00000,0.03074,0.97527,-0.19020,0.0,2023,6,7,16,38,31,735
46.62580,-0.13685,0.13650,0.00000,0.03013,0.97612,-0.19093,0.0,2023,6,7,16,38,31,747
46.62590,0.07315,0.15400,0.00000,0.03184,0.97637,-0.19117,0.0,2023,6,7,16,38,31,758
46.62600,0.05565,-0.07350,0.00000,0.02818,0.97441,-0.19117,0.0,2023,6,7,16,38,31,769
46.62610,-0.04935,0.06650,0.00000,0.03038,0.97588,-0.18849,0.0,2023,6,7,16,38,31,780
46.62620,0.05565,0.06650,0.00000,0.03038,0.97832,-0.19227,0.0,2023,6,7,16,38,31,792
46.62630,0.24815,-0.14350,0.00000,0.02904,0.97490,-0.19044,0.0,2023,6,7,16,38,31,803
46.62640,-0.15435,0.11900,0.00000,0.03343,0.97551,-0.18898,0.0,2023,6,7,16,38,31,814
46.62650,0.05565,-0.12600,0.00000,0.02843,0.97661,-0.19191,0.0,2023,6,7,16,38,31,825
46.62660,0.17815,-0.24850,0.00000,0.03196,0.97685,-0.19325,0.0,2023,6,7,16,38,31,837
46.62670,-0.06685,-0.05600,0.00000,0.03148,0.97429,-0.18873,0.0,2023,6,7,16,38,31,848
46.62680,-0.01435,-0.02100,0.00000,0.03111,0.97454,-0.18934,0.0,2023,6,7,16,38,31,859
46.62690,0.07315,-0.03850,0.00000,0.02867,0.97490,-0.18995,0.0,2023,6,7,16,38,31,870
46.62700,0.02065,-0.10850,0.00000,0.02928,0.97868,-0.18995,0.0,2023,6,7,16,38,31,882
46.62710,0.23065,-0.10850,0.00000,0.03160,0.97698,-0.19093,0.0,2023,6,7,16,38,31,893
46.62720,0.00315,0.04900,0.00000,0.03160,0.97698,-0.18959,0.0,2023,6,7,16,38,31,904
46.62730,-0.03185,0.08400,0.00000,0.03416,0.97576,-0.19105,0.0,2023,6,7,16,38,31,915
46.62740,-0.01435,0.13650,0.00000,0.03038,0.97624,-0.19093,0.0,2023,6,7,16,38,31,927
46.62750,-0.06685,-0.21350,0.00000,0.03087,0.97661,-0.19130,0.0,2023,6,7,16,38,31,938
46.62760,-0.18935,-0.12600,0.00000,0.02916,0.97685,-0.19056,0.0,2023,6,7,16,38,31,949
46.62770,-0.03185,0.03150,0.00000,0.03209,0.97600,-0.19191,0.0,2023,6,7,16,38,31,960
46.62780,-0.01435,-0.02100,0.00000,0.03026,0.97502,-0.19264,0.0,2023,6,7,16,38,31,972
46.62790,-0.10185,0.17150,0.00000,0.03013,0.97527,-0.18873,0.0,2023,6,7,16,38,31,983
46.62800,-0.03185,-0.07350,0.00000,0.02977,0.97698,-0.18873,0.0,2023,6,7,16,38,31,994
46.62810,0.09065,-0.00350,0.00000,0.03209,0.97551,-0.19117,0.0,2023,6,7,16,38,32,5
46.62820,-0.06685,0.03150,0.00000,0.03392,0.97527,-0.19166,0.0,2023,6,7,16,38,32,17
46.62830,-0.01435,0.08400,0.00000,0.02977,0.97649,-0.19081,0.0,2023,6,7,16,38,32,28
46.62840,0.02065,0.01400,0.00000,0.03209,0.97600,-0.19008,0.0,2023,6,7,16,38,32,39
46.62850,0.10815,-0.00350,0.00000,0.03306,0.97454,-0.19166,0.0,2023,6,7,16,38,32,50
46.62860,-0.04935,-0.05600,0.00000,0.03184,0.97649,-0.19227,0.0,2023,6,7,16,38,32,62
46.62870,-0.04935,0.13650,0.00000,0.02928,0.97795,-0.19093,0.0,2023,6,7,16,38,32,73
46.62880,0.00315,-0.05600,0.00000,0.03123,0.97307,-0.19142,0.0,2023,6,7,16,38,32,84
46.62890,0.07315,0.08400,0.00000,0.03050,0.97588,-0.19130,0.0,2023,6,7,16,38,32,95
46.62900,0.10815,-0.10850,0.00000,0.02952,0.97722,-0.19105,0.0,2023,6,7,16,38,32,107
46.62910,-0.01435,0.15400,0.00000,0.02940,0.97710,-0.19044,0.0,2023,6,7,16,38,32,118
46.62920,-0.03185,-0.05600,0.00000,0.03245,0.97454,-0.18849,0.0,2023,6,7,16,38,32,129
46.62930,0.09065,0.03150,0.00000,0.03135,0.97649,-0.19093,0.0,2023,6,7,16,38,32,140
46.62940,0.03815,-0.00350,0.00000,0.03135,0.97417,-0.19105,0.0,2023,6,7,16,38,32,152
46.62950,-0.10185,0.01400,0.00000,0.03270,0.97563,-0.18971,0.0,2023,6,7,16,38,32,163
46.62960,0.05565,-0.03850,0.00000,0.02940,0.97856,-0.19142,0.0,2023,6,7,16,38,32,174
46.62970,-0.10185,0.13650,0.00000,0.03123,0.97417,-0.18934,0.0,2023,6,7,16,38,32,185
46.62980,-0.15435,0.17150,0.00000,0.02891,0.97685,-0.19008,0.0,2023,6,7,16,38,32,197
46.62990,0.09065,0.08400,0.00000,0.03074,0.97576,-0.19227,0.0,2023,6,7,16,38,32,208
46.63000,-0.06685,0.01400,0.00000,0.03099,0.97893,-0.19056,0.0,2023,6,7,16,38,32,219
46.63010,-0.06685,0.10150,0.00000,0.02818,0.97405,-0.18971,0.0,2023,6,7,16,38,32,230
46.63020,0.09065,0.04900,0.00000,0.03209,0.97454,-0.19020,0.0,2023,6,7,16,38,32,242
46.63030,-0.06685,0.13650,0.00000,0.03221,0.97661,-0.19191,0.0,2023,6,7,16,38,32,253
46.63040,0.05565,-0.14350,0.00000,0.03111,0.97771,-0.19117,0.0,2023,6,7,16,38,32,264
46.63050,-0.17185,0.08400,0.00000,0.03209,0.97539,-0.18947,0.0,2023,6,7,16,38,32,275
46.63060,-0.17185,-0.09100,0.00000,0.03026,0.97820,-0.18861,0.0,2023,6,7,16,38,32,287
46.63070,-0.11935,0.22400,0.00000,0.03135,0.97612,-0.19203,0.0,2023,6,7,16,38,32,298
46.63080,0.14315,-0.05600,0.00000,0.03282,0.97454,-0.19203,0.0,2023,6,7,16,38,32,309
46.63090,-0.04935,-0.02100,0.00000,0.02965,0.97783,-0.19020,0.0,2023,6,7,16,38,32,320
46.63100,0.02065,-0.03850,0.00000,0.03074,0.97637,-0.19142,0.0,2023,6,7,16,38,32,332
