#2023/06/07 17:23:26
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
49.56240,-0.13387,0.08155,0.00000,0.03099,0.97795,-0.18983,0.0,2023,6,7,17,23,27,318
49.56250,-0.06387,0.02905,0.00000,0.02940,0.97698,-0.18910,0.0,2023,6,7,17,23,27,329
49.56260,0.19863,-0.05845,0.00000,0.03160,0.97576,-0.18983,0.0,2023,6,7,17,23,27,340
49.56270,0.04113,-0.00595,0.00000,0.03013,0.97576,-0.18910,0.0,2023,6,7,17,23,27,351
49.56280,-0.15137,0.22155,0.00000,0.03026,0.97502,-0.18690,0.0,2023,6,7,17,23,27,362
49.56290,0.16363,0.04655,0.00000,0.03233,0.97795,-0.18837,0.0,2023,6,7,17,23,27,373
49.56300,-0.02887,0.18655,0.00000,0.03209,0.97649,-0.18983,0.0,2023,6,7,17,23,27,384
49.56310,-0.08137,-0.02345,0.00000,0.03038,0.97612,-0.18971,0.0,2023,6,7,17,23,27,395
49.56320,-0.06387,0.20405,0.00000,0.03001,0.97515,-0.18764,0.0,2023,6,7,17,23,27,406
49.56330,0.02363,0.06405,0.00000,0.03074,0.97771,-0.18873,0.0,2023,6,7,17,23,27,417
49.56340,0.05863,-0.14595,0.00000,0.03099,0.97868,-0.18947,0.0,2023,6,7,17,23,27,428
49.56350,0.05863,-0.07595,0.00000,0.03099,0.97551,-0.18861,0.0,2023,6,7,17,23,27,439
49.56360,-0.06387,-0.14595,0.00000,0.03050,0.97685,-0.18983,0.0,2023,6,7,17,23,27,450
49.56370,0.07613,-0.18095,0.00000,0.03196,0.97405,-0.19093,0.0,2023,6,7,17,23,27,461
49.56380,-0.16887,-0.00595,0.00000,0.03135,0.97563,-0.19069,0.0,2023,6,7,17,23,27,472
49.56390,-0.04637,0.06405,0.00000,0.03074,0.97685,-0.18898,0.0,2023,6,7,17,23,27,483
49.56400,-0.06387,-0.00595,0.00000,0.03343,0.97661,-0.18934,0.0,2023,6,7,17,23,27,494
49.56410,0.11113,0.04655,0.00000,0.03294,0.97710,-0.18995,0.0,2023,6,7,17,23,27,505
49.56420,-0.08137,-0.04095,0.00000,0.03282,0.97563,-0.18934,0.0,2023,6,7,17,23,27,516
49.56430,-0.23887,0.09905,0.00000,0.03306,0.97820,-0.18898,0.0,2023,6,7,17,23,27,527
49.56440,0.12863,0.11655,0.00000,0.03160,0.97502,-0.18751,0.0,2023,6,7,17,23,27,538
49.56450,-0.13387,-0.05845,0.00000,0.03172,0.97429,-0.18886,0.0,2023,6,7,17,23,27,549
49.56460,0.05863,-0.05845,0.00000,0.03135,0.97795,-0.18776,0.0,2023,6,7,17,23,27,560
49.56470,0.04113,-0.09345,0.00000,0.03160,0.97637,-0.18715,0.0,2023,6,7,17,23,27,571
49.56480,-0.09887,-0.26845,0.00000,0.02977,0.97746,-0.18934,0.0,2023,6,7,17,23,27,582
49.56490,0.14613,0.09905,0.00000,0.03233,0.97563,-0.18764,0.0,2023,6,7,17,23,27,593
49.56500,-0.06387,0.02905,0.00000,0.03026,0.97624,-0.18922,0.0,2023,6,7,17,23,27,604
49.56510,-0.01137,0.16905,0.00000,0.03367,0.97576,-0.18898,0.0,2023,6,7,17,23,27,615
49.56520,-0.11637,-0.07595,0.00000,0.03221,0.97698,-0.18654,0.0,2023,6,7,17,23,27,626
49.56530,-0.08137,0.08155,0.00000,0.03111,0.97527,-0.18849,0.0,2023,6,7,17,23,27,637
49.56540,-0.18637,0.15155,0.00000,0.03050,0.97771,-0.19105,0.0,2023,6,7,17,23,27,648
49.56550,0.14613,-0.04095,0.00000,0.02977,0.97612,-0.19044,0.0,2023,6,7,17,23,27,659
49.56560,0.04113,-0.04095,0.00000,0.03294,0.97551,-0.18934,0.0,2023,6,7,17,23,27,670
49.56570,0.07613,0.22155,0.00000,0.03355,0.97588,-0.18727,0.0,2023,6,7,17,23,27,681
49.56580,0.05863,-0.04095,0.00000,0.03172,0.97551,-0.18776,0.0,2023,6,7,17,23,27,692
49.56590,0.25113,-0.14595,0.00000,0.03221,0.97856,-0.18788,0.0,2023,6,7,17,23,27,703
49.56600,-0.01137,0.02905,0.00000,0.03196,0.97429,-0.18873,0.0,2023,6,7,17,23,27,714
49.56610,0.07613,0.04655,0.00000,0.03404,0.97551,-0.18947,0.0,2023,6,7,17,23,27,725
49.56620,0.00613,0.13405,0.00000,0.03221,0.97502,-0.18934,0.0,2023,6,7,17,23,27,736
49.56630,0.02363,0.04655,0.00000,0.03160,0.97551,-0.19008,0.0,2023,6,7,17,23,27,747
49.56640,0.11113,-0.12845,0.00000,0.02940,0.97649,-0.18910,0.0,2023,6,7,17,23,27,758
49.56650,-0.08137,0.09905,0.00000,0.03306,0.97783,-0.19008,0.0,2023,6,7,17,23,27,769
49.56660,0.04113,-0.09345,0.00000,0.03111,0.97417,-0.18703,0.0,2023,6,7,17,23,27,780
49.56670,-0.09887,0.06405,0.00000,0.03013,0.97649,-0.18825,0.0,2023,6,7,17,23,27,791
