#2023/06/07 17:26:26
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
49.84820,0.09817,0.08995,0.00000,0.03111,0.97429,-0.18727,0.0,2023,6,7,17,26,27,486
49.84830,-0.14683,0.12495,0.00000,0.03184,0.97673,-0.18934,0.0,2023,6,7,17,26,27,497
49.84840,0.08067,-0.19005,0.00000,0.03270,0.97856,-0.18886,0.0,2023,6,7,17,26,27,508
49.84850,-0.05933,0.03745,0.00000,0.03306,0.97698,-0.18690,0.0,2023,6,7,17,26,27,519
49.84860,0.06317,-0.03255,0.00000,0.02855,0.97783,-0.18788,0.0,2023,6,7,17,26,27,530
49.84870,0.04567,0.01995,0.00000,0.03160,0.97734,-0.18605,0.0,2023,6,7,17,26,27,542
49.84880,-0.14683,0.10745,0.00000,0.03172,0.97734,-0.18934,0.0,2023,6,7,17,26,27,553
49.84890,0.04567,-0.08505,0.00000,0.03318,0.97515,-0.18861,0.0,2023,6,7,17,26,27,564
49.84900,0.18567,-0.12005,0.00000,0.03379,0.97771,-0.18995,0.0,2023,6,7,17,26,27,575
49.84910,-0.04183,-0.12005,0.00000,0.03135,0.97600,-0.18568,0.0,2023,6,7,17,26,27,586
49.84920,-0.05933,-0.12005,0.00000,0.03404,0.97759,-0.18751,0.0,2023,6,7,17,26,27,598
49.84930,-0.09433,0.08995,0.00000,0.03270,0.97893,-0.18934,0.0,2023,6,7,17,26,27,609
49.84940,0.18567,0.08995,0.00000,0.03331,0.97527,-0.18910,0.0,2023,6,7,17,26,27,620
49.84950,-0.00683,-0.12005,0.00000,0.03087,0.97856,-0.19178,0.0,2023,6,7,17,26,27,631
49.84960,-0.02433,-0.01505,0.00000,0.03172,0.97466,-0.18593,0.0,2023,6,7,17,26,27,642
49.84970,-0.23433,0.12495,0.00000,0.03050,0.97539,-0.18617,0.0,2023,6,7,17,26,27,654
49.84980,0.18567,0.01995,0.00000,0.02940,0.97893,-0.18715,0.0,2023,6,7,17,26,27,665
49.84990,-0.00683,0.01995,0.00000,0.03062,0.97600,-0.18690,0.0,2023,6,7,17,26,27,676
49.85000,-0.14683,0.19495,0.00000,0.03111,0.97868,-0.18605,0.0,2023,6,7,17,26,27,687
49.85010,-0.07683,-0.05005,0.00000,0.03221,0.97661,-0.18825,0.0,2023,6,7,17,26,27,698
49.85020,-0.09433,-0.12005,0.00000,0.03257,0.97807,-0.18642,0.0,2023,6,7,17,26,27,710
49.85030,0.13317,0.00245,0.00000,0.02928,0.97649,-0.19081,0.0,2023,6,7,17,26,27,721
49.85040,0.20317,-0.13755,0.00000,0.03050,0.97612,-0.18910,0.0,2023,6,7,17,26,27,732
49.85050,-0.04183,0.07245,0.00000,0.03245,0.97466,-0.18715,0.0,2023,6,7,17,26,27,743
49.85060,0.02817,-0.05005,0.00000,0.03123,0.97637,-0.18886,0.0,2023,6,7,17,26,27,754
49.85070,-0.02433,-0.01505,0.00000,0.03209,0.97551,-0.18654,0.0,2023,6,7,17,26,27,766
49.85080,0.09817,-0.12005,0.00000,0.03233,0.97612,-0.18788,0.0,2023,6,7,17,26,27,777
49.85090,-0.16433,-0.08505,0.00000,0.03404,0.97539,-0.18507,0.0,2023,6,7,17,26,27,788
49.85100,0.01067,0.05495,0.00000,0.02928,0.97319,-0.19044,0.0,2023,6,7,17,26,27,799
49.85110,0.13317,-0.03255,0.00000,0.03160,0.97417,-0.18959,0.0,2023,6,7,17,26,27,810
49.85120,0.06317,-0.10255,0.00000,0.02977,0.97783,-0.18861,0.0,2023,6,7,17,26,27,822
49.85130,0.04567,0.03745,0.00000,0.03087,0.97502,-0.18861,0.0,2023,6,7,17,26,27,833
49.85140,0.20317,0.08995,0.00000,0.03294,0.97624,-0.18629,0.0,2023,6,7,17,26,27,844
49.85150,-0.02433,0.28245,0.00000,0.03172,0.97380,-0.18727,0.0,2023,6,7,17,26,27,855
49.85160,0.20317,0.01995,0.00000,0.02965,0.97600,-0.19069,0.0,2023,6,7,17,26,27,866
49.85170,0.15067,0.21245,0.00000,0.03172,0.97515,-0.18959,0.0,2023,6,7,17,26,27,878
49.85180,0.06317,0.01995,0.00000,0.03221,0.97746,-0.18629,0.0,2023,6,7,17,26,27,889
49.85190,0.20317,0.17745,0.00000,0.03172,0.97539,-0.18654,0.0,2023,6,7,17,26,27,900
49.85200,0.02817,0.00245,0.00000,0.03050,0.97405,-0.18873,0.0,2023,6,7,17,26,27,911
49.85210,-0.07683,0.12495,0.00000,0.03123,0.97722,-0.18861,0.0,2023,6,7,17,26,27,922
49.85220,0.22067,0.22995,0.00000,0.03221,0.97673,-0.18922,0.0,2023,6,7,17,26,27,934
49.85230,-0.04183,0.00245,0.00000,0.03233,0.97576,-0.18715,0.0,2023,6,7,17,26,27,945
49.85240,-0.07683,-0.13755,0.00000,0.03306,0.97600,-0.18568,0.0,2023,6,7,17,26,27,956
49.85250,0.08067,-0.03255,0.00000,0.03257,0.97673,-0.18739,0.0,2023,6,7,17,26,27,967
49.85260,-0.04183,-0.20755,0.00000,0.03123,0.97820,-0.18910,0.0,2023,6,7,17,26,27,978
49.85270,0.22067,0.01995,0.00000,0.03111,0.97771,-0.19020,0.0,2023,6,7,17,26,27,990
49.85280,0.16817,0.10745,0.00000,0.03099,0.97832,-0.18825,0.0,2023,6,7,17,26,27,1
49.85290,-0.07683,0.19495,0.00000,0.03343,0.97576,-0.18776,0.0,2023,6,7,17,26,28,2
49.85300,-0.02433,0.22995,0.00000,0.03074,0.97539,-0.18703,0.0,2023,6,7,17,26,28,13
49.85310,0.08067,-0.08505,0.00000,0.03209,0.97502,-0.18812,0.0,2023,6,7,17,26,28,24
49.85320,-0.02433,0.10745,0.00000,0.03233,0.97734,-0.18800,0.0,2023,6,7,17,26,28,36
49.85330,-0.16433,0.00245,0.00000,0.03367,0.97771,-0.18849,0.0,2023,6,7,17,26,28,47
49.85340,0.06317,-0.15505,0.00000,0.03135,0.97417,-0.18666,0.0,2023,6,7,17,26,28,58
49.85350,0.08067,0.00245,0.00000,0.03135,0.97844,-0.18678,0.0,2023,6,7,17,26,28,69
49.85360,-0.18183,0.12495,0.00000,0.03209,0.97490,-0.18800,0.0,2023,6,7,17,26,28,80
49.85370,0.01067,0.14245,0.00000,0.03270,0.97868,-0.18849,0.0,2023,6,7,17,26,28,92
49.85380,0.09817,-0.27755,0.00000,0.03123,0.97698,-0.18715,0.0,2023,6,7,17,26,28,103
49.85390,0.04567,-0.15505,0.00000,0.03062,0.97563,-0.19020,0.0,2023,6,7,17,26,28,114
49.85400,-0.14683,-0.10255,0.00000,0.02989,0.97429,-0.19020,0.0,2023,6,7,17,26,28,125
49.85410,0.16817,-0.03255,0.00000,0.02830,0.97734,-0.19288,0.0,2023,6,7,17,26,28,136
49.85420,0.08067,-0.15505,0.00000,0.03160,0.97380,-0.18934,0.0,2023,6,7,17,26,28,148
49.85430,-0.04183,0.03745,0.00000,0.03026,0.97759,-0.18751,0.0,2023,6,7,17,26,28,159
49.85440,0.16817,-0.06755,0.00000,0.03245,0.97698,-0.18690,0.0,2023,6,7,17,26,28,170
49.85450,-0.04183,-0.08505,0.00000,0.03123,0.97807,-0.18690,0.0,2023,6,7,17,26,28,181
49.85460,0.02817,0.05495,0.00000,0.03074,0.97673,-0.19105,0.0,2023,6,7,17,26,28,192
49.85470,0.02817,-0.17255,0.00000,0.03074,0.97710,-0.18849,0.0,2023,6,7,17,26,28,204
49.85480,-0.23433,-0.08505,0.00000,0.03148,0.97600,-0.18751,0.0,2023,6,7,17,26,28,215
49.85490,0.11567,0.08995,0.00000,0.03087,0.97490,-0.18873,0.0,2023,6,7,17,26,28,226
49.85500,-0.05933,-0.20755,0.00000,0.02916,0.97563,-0.18886,0.0,2023,6,7,17,26,28,237
49.85510,0.04567,-0.05005,0.00000,0.03123,0.97661,-0.18922,0.0,2023,6,7,17,26,28,248
49.85520,0.09817,-0.03255,0.00000,0.03148,0.97515,-0.18983,0.0,2023,6,7,17,26,28,260
49.85530,-0.04183,0.14245,0.00000,0.03062,0.97759,-0.18556,0.0,2023,6,7,17,26,28,271
49.85540,-0.07683,0.05495,0.00000,0.03331,0.97832,-0.18800,0.0,2023,6,7,17,26,28,282
49.85550,0.02817,0.00245,0.00000,0.03062,0.97527,-0.18800,0.0,2023,6,7,17,26,28,293
49.85560,0.15067,-0.15505,0.00000,0.03087,0.97649,-0.18983,0.0,2023,6,7,17,26,28,304
49.85570,0.08067,0.00245,0.00000,0.03062,0.97685,-0.18873,0.0,2023,6,7,17,26,28,316
