#2023/06/07 17:49:26
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
50.56970,0.13965,0.06160,0.00000,0.03172,0.97502,-0.19130,0.0,2023,6,7,17,49,27,210
50.56980,-0.03535,-0.16590,0.00000,0.03087,0.97637,-0.18971,0.0,2023,6,7,17,49,27,221
50.56990,-0.03535,0.02660,0.00000,0.03013,0.97612,-0.19032,0.0,2023,6,7,17,49,27,233
50.57000,0.08715,-0.13090,0.00000,0.03001,0.97698,-0.18861,0.0,2023,6,7,17,49,27,244
50.57010,-0.05285,-0.11340,0.00000,0.03209,0.97685,-0.19032,0.0,2023,6,7,17,49,27,256
50.57020,-0.15785,0.25410,0.00000,0.02940,0.97600,-0.18959,0.0,2023,6,7,17,49,27,267
50.57030,-0.05285,0.11410,0.00000,0.03379,0.97771,-0.19178,0.0,2023,6,7,17,49,27,279
50.57040,-0.07035,0.09660,0.00000,0.03428,0.97624,-0.18605,0.0,2023,6,7,17,49,27,290
50.57050,0.08715,0.00910,0.00000,0.03123,0.97588,-0.18605,0.0,2023,6,7,17,49,27,302
50.57060,-0.12285,0.11410,0.00000,0.03196,0.97624,-0.18788,0.0,2023,6,7,17,49,27,313
50.57070,-0.01785,0.06160,0.00000,0.03038,0.97429,-0.18886,0.0,2023,6,7,17,49,27,325
50.57080,0.27965,-0.07840,0.00000,0.02855,0.97527,-0.19191,0.0,2023,6,7,17,49,27,336
50.57090,0.06965,-0.25340,0.00000,0.02940,0.97576,-0.18947,0.0,2023,6,7,17,49,27,348
50.57100,-0.03535,0.06160,0.00000,0.03038,0.97576,-0.19032,0.0,2023,6,7,17,49,27,359
50.57110,0.08715,-0.06090,0.00000,0.03038,0.97527,-0.19008,0.0,2023,6,7,17,49,27,371
50.57120,0.06965,-0.02590,0.00000,0.03062,0.97600,-0.19008,0.0,2023,6,7,17,49,27,382
50.57130,-0.07035,0.13160,0.00000,0.03172,0.97734,-0.18971,0.0,2023,6,7,17,49,27,394
50.57140,-0.15785,-0.04340,0.00000,0.02977,0.97637,-0.19032,0.0,2023,6,7,17,49,27,405
50.57150,-0.14035,-0.00840,0.00000,0.03160,0.97539,-0.18739,0.0,2023,6,7,17,49,27,417
50.57160,-0.07035,0.04410,0.00000,0.03270,0.97588,-0.19056,0.0,2023,6,7,17,49,27,428
50.57170,0.08715,0.20160,0.00000,0.03221,0.97673,-0.18971,0.0,2023,6,7,17,49,27,440
50.57180,-0.07035,-0.02590,0.00000,0.02916,0.97710,-0.19093,0.0,2023,6,7,17,49,27,451
50.57190,-0.08785,0.07910,0.00000,0.03257,0.97490,-0.18837,0.0,2023,6,7,17,49,27,463
50.57200,-0.19285,0.04410,0.00000,0.03111,0.97868,-0.18849,0.0,2023,6,7,17,49,27,474
50.57210,-0.08785,0.06160,0.00000,0.02965,0.97551,-0.18873,0.0,2023,6,7,17,49,27,486
50.57220,-0.07035,0.02660,0.00000,0.03233,0.97856,-0.18922,0.0,2023,6,7,17,49,27,497
50.57230,-0.00035,-0.02590,0.00000,0.03184,0.97576,-0.19008,0.0,2023,6,7,17,49,27,509
50.57240,0.01715,-0.32340,0.00000,0.03221,0.97515,-0.18947,0.0,2023,6,7,17,49,27,520
50.57250,0.03465,-0.11340,0.00000,0.03087,0.97466,-0.19032,0.0,2023,6,7,17,49,27,532
50.57260,0.12215,-0.42840,0.00000,0.03001,0.97649,-0.18751,0.0,2023,6,7,17,49,27,543
50.57270,-0.19285,-0.21840,0.00000,0.03038,0.97661,-0.18947,0.0,2023,6,7,17,49,27,555
50.57280,-0.10535,0.07910,0.00000,0.03172,0.97844,-0.18800,0.0,2023,6,7,17,49,27,566
50.57290,0.08715,-0.14840,0.00000,0.03233,0.97624,-0.18886,0.0,2023,6,7,17,49,27,578
50.57300,-0.05285,-0.00840,0.00000,0.03062,0.97759,-0.18898,0.0,2023,6,7,17,49,27,589
50.57310,0.12215,-0.07840,0.00000,0.03233,0.97649,-0.18886,0.0,2023,6,7,17,49,27,601
50.57320,0.10465,0.00910,0.00000,0.03160,0.97478,-0.19081,0.0,2023,6,7,17,49,27,612
50.57330,-0.24535,0.32410,0.00000,0.03160,0.97881,-0.18971,0.0,2023,6,7,17,49,27,624
50.57340,0.01715,0.00910,0.00000,0.03257,0.97795,-0.18995,0.0,2023,6,7,17,49,27,635
50.57350,0.22715,-0.07840,0.00000,0.03306,0.97698,-0.18678,0.0,2023,6,7,17,49,27,647
50.57360,-0.08785,-0.09590,0.00000,0.03379,0.97759,-0.18837,0.0,2023,6,7,17,49,27,658
50.57370,-0.08785,0.13160,0.00000,0.03331,0.97710,-0.18715,0.0,2023,6,7,17,49,27,670
50.57380,-0.07035,-0.16590,0.00000,0.03148,0.97661,-0.18849,0.0,2023,6,7,17,49,27,681
50.57390,0.24465,-0.00840,0.00000,0.03257,0.97868,-0.18910,0.0,2023,6,7,17,49,27,693
