#2023/06/07 09:34:00
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
10.54510,0.08750,0.00910,0.00000,0.02989,0.97637,-0.19471,0.0,0,0,0,0,0,0,156
10.54520,-0.03500,0.11410,0.00000,0.02928,0.97588,-0.19130,0.0,0,0,0,0,0,0,156
10.54530,-0.08750,-0.21840,0.00000,0.02830,0.97539,-0.19264,0.0,0,0,0,0,0,0,156
10.54540,0.07000,0.02660,0.00000,0.02904,0.97600,-0.19081,0.0,0,0,0,0,0,0,171
10.54550,-0.08750,0.16660,0.00000,0.02904,0.97527,-0.19374,0.0,0,0,0,0,0,0,171
10.54560,0.07000,0.06160,0.00000,0.02916,0.97649,-0.19020,0.0,0,0,0,0,0,0,171
10.54570,-0.15750,0.32410,0.00000,0.02904,0.97722,-0.19264,0.0,0,0,0,0,0,0,171
10.54580,0.15750,-0.25340,0.00000,0.02879,0.97393,-0.19191,0.0,0,0,0,0,0,0,171
10.54590,-0.01750,0.09660,0.00000,0.02879,0.97698,-0.19081,0.0,0,0,0,0,0,0,171
10.54600,0.07000,-0.06090,0.00000,0.02721,0.97661,-0.19044,0.0,0,0,0,0,0,0,171
10.54610,-0.08750,0.20160,0.00000,0.02989,0.97527,-0.19227,0.0,0,0,0,0,0,0,171
10.54620,-0.08750,-0.07840,0.00000,0.02769,0.97637,-0.19191,0.0,0,0,0,0,0,0,171
10.54630,-0.08750,-0.06090,0.00000,0.02830,0.97393,-0.19154,0.0,0,0,0,0,0,0,171
10.54640,-0.17500,0.18410,0.00000,0.02782,0.97795,-0.19105,0.0,0,0,0,0,0,0,171
10.54650,0.03500,-0.07840,0.00000,0.02794,0.97405,-0.19069,0.0,0,0,0,0,0,0,171
10.54660,0.00000,-0.02590,0.00000,0.02782,0.97356,-0.19215,0.0,0,0,0,0,0,0,171
10.54670,0.10500,0.16660,0.00000,0.02940,0.97502,-0.19130,0.0,0,0,0,0,0,0,171
10.54680,0.03500,-0.04340,0.00000,0.02940,0.97393,-0.19069,0.0,0,0,0,0,0,0,171
10.54690,-0.01750,-0.06090,0.00000,0.03074,0.97612,-0.19422,0.0,0,0,0,0,0,0,171
10.54700,-0.01750,-0.13090,0.00000,0.02708,0.97746,-0.19313,0.0,0,0,0,0,0,0,171
10.54710,-0.01750,-0.07840,0.00000,0.02879,0.97441,-0.19032,0.0,0,0,0,0,0,0,187
10.54720,-0.12250,-0.13090,0.00000,0.02952,0.97429,-0.19386,0.0,0,0,0,0,0,0,203
10.54730,0.14000,-0.16590,0.00000,0.02721,0.97637,-0.19056,0.0,0,0,0,0,0,0,203
10.54740,-0.22750,0.11410,0.00000,0.02843,0.97710,-0.19264,0.0,0,0,0,0,0,0,203
10.54750,0.00000,0.20160,0.00000,0.02965,0.97429,-0.19215,0.0,0,0,0,0,0,0,203
10.54760,-0.08750,0.04410,0.00000,0.02647,0.97502,-0.19154,0.0,0,0,0,0,0,0,203
10.54770,-0.10500,0.14910,0.00000,0.03013,0.97576,-0.19056,0.0,0,0,0,0,0,0,203
10.54780,0.05250,0.09660,0.00000,0.02916,0.97502,-0.19227,0.0,0,0,0,0,0,1,-781
10.54790,0.00000,-0.14840,0.00000,0.02952,0.97454,-0.19117,0.0,0,0,0,0,0,1,-781
10.54800,0.05250,-0.16590,0.00000,0.02818,0.97673,-0.19166,0.0,0,0,0,0,0,1,-781
10.54810,0.07000,-0.02590,0.00000,0.02855,0.97527,-0.19178,0.0,0,0,0,0,0,1,-781
10.54820,0.08750,0.02660,0.00000,0.02733,0.97454,-0.19239,0.0,0,0,0,0,0,1,-765
10.54830,-0.08750,-0.04340,0.00000,0.02733,0.97478,-0.19325,0.0,0,0,0,0,0,1,-763
10.54840,0.10500,0.11410,0.00000,0.03111,0.97429,-0.19313,0.0,0,0,0,0,0,1,-763
10.54850,0.05250,0.07910,0.00000,0.02782,0.97759,-0.19544,0.0,0,0,0,0,0,1,-763
10.54860,0.00000,0.18410,0.00000,0.02818,0.97698,-0.19020,0.0,0,0,0,0,0,1,-763
10.54870,0.17500,0.02660,0.00000,0.02916,0.97515,-0.19374,0.0,0,0,0,0,0,1,-763
10.54880,0.10500,0.04410,0.00000,0.03062,0.97649,-0.19276,0.0,0,0,0,0,0,1,-763
10.54890,0.00000,0.14910,0.00000,0.02940,0.97588,-0.19447,0.0,0,0,0,0,0,1,-763
10.54900,0.15750,-0.02590,0.00000,0.02769,0.97637,-0.19056,0.0,0,0,0,0,0,1,-763
10.54910,0.01750,-0.25340,0.00000,0.02940,0.97478,-0.19166,0.0,0,0,0,0,0,1,-749
10.54920,-0.07000,0.30660,0.00000,0.02867,0.97868,-0.19117,0.0,0,0,0,0,0,1,-749
10.54930,0.00000,-0.02590,0.00000,0.03050,0.97698,-0.19264,0.0,0,0,0,0,0,1,-749
10.54940,0.10500,-0.11340,0.00000,0.02672,0.97393,-0.19093,0.0,0,0,0,0,0,1,-749
10.54950,0.00000,0.02660,0.00000,0.02952,0.97734,-0.19398,0.0,0,0,0,0,0,1,-749
10.54960,0.19250,-0.07840,0.00000,0.02977,0.97527,-0.19227,0.0,0,0,0,0,0,1,-749
10.54970,0.00000,0.06160,0.00000,0.02696,0.97612,-0.19276,0.0,0,0,0,0,0,1,-749
10.54980,0.01750,-0.02590,0.00000,0.03062,0.97380,-0.19215,0.0,0,0,0,0,0,1,-749
10.54990,0.03500,0.00910,0.00000,0.02989,0.97624,-0.19191,0.0,0,0,0,0,0,1,-749
