#2023/06/07 16:35:41
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
46.27610,-0.21700,0.10027,0.00000,0.03257,0.97624,-0.19374,0.0,2023,6,7,16,35,42,175
46.27620,-0.26950,-0.17972,0.00000,0.02965,0.97612,-0.19178,0.0,2023,6,7,16,35,42,187
46.27630,-0.12950,-0.00472,0.00000,0.02818,0.97405,-0.19056,0.0,2023,6,7,16,35,42,198
46.27640,0.06300,-0.10973,0.00000,0.03111,0.97771,-0.19239,0.0,2023,6,7,16,35,42,209
46.27650,-0.07700,0.01278,0.00000,0.03221,0.97576,-0.18934,0.0,2023,6,7,16,35,42,221
46.27660,-0.09450,0.17028,0.00000,0.02989,0.97600,-0.19154,0.0,2023,6,7,16,35,42,232
46.27670,0.18550,-0.02222,0.00000,0.03062,0.97588,-0.19361,0.0,2023,6,7,16,35,42,243
46.27680,0.06300,-0.07472,0.00000,0.03026,0.97624,-0.19264,0.0,2023,6,7,16,35,42,255
46.27690,-0.00700,0.08277,0.00000,0.03160,0.97637,-0.19337,0.0,2023,6,7,16,35,42,266
46.27700,-0.02450,0.03028,0.00000,0.03172,0.97917,-0.19154,0.0,2023,6,7,16,35,42,277
46.27710,0.01050,-0.05722,0.00000,0.03196,0.97478,-0.18947,0.0,2023,6,7,16,35,42,288
46.27720,0.01050,0.10027,0.00000,0.03087,0.97551,-0.18983,0.0,2023,6,7,16,35,42,300
46.27730,0.08050,-0.09223,0.00000,0.02965,0.97563,-0.19191,0.0,2023,6,7,16,35,42,311
46.27740,-0.02450,0.20528,0.00000,0.03245,0.97661,-0.19215,0.0,2023,6,7,16,35,42,322
46.27750,-0.05950,0.10027,0.00000,0.03184,0.97539,-0.19239,0.0,2023,6,7,16,35,42,334
46.27760,-0.18200,0.06527,0.00000,0.03233,0.97734,-0.19105,0.0,2023,6,7,16,35,42,345
46.27770,0.02800,0.01278,0.00000,0.03148,0.97710,-0.19398,0.0,2023,6,7,16,35,42,356
46.27780,0.01050,0.04778,0.00000,0.03209,0.97759,-0.19044,0.0,2023,6,7,16,35,42,368
46.27790,-0.04200,0.15278,0.00000,0.02977,0.97698,-0.19142,0.0,2023,6,7,16,35,42,379
46.27800,-0.12950,-0.00472,0.00000,0.03184,0.97429,-0.18849,0.0,2023,6,7,16,35,42,390
46.27810,0.13300,0.01278,0.00000,0.03123,0.97502,-0.19044,0.0,2023,6,7,16,35,42,401
46.27820,0.02800,0.18778,0.00000,0.02867,0.97722,-0.19154,0.0,2023,6,7,16,35,42,413
46.27830,0.08050,-0.03972,0.00000,0.03062,0.97612,-0.19313,0.0,2023,6,7,16,35,42,424
46.27840,-0.12950,0.11777,0.00000,0.03184,0.97685,-0.18983,0.0,2023,6,7,16,35,42,435
46.27850,0.06300,0.06527,0.00000,0.03245,0.97649,-0.19239,0.0,2023,6,7,16,35,42,447
46.27860,0.01050,-0.09223,0.00000,0.02952,0.97710,-0.19117,0.0,2023,6,7,16,35,42,458
46.27870,-0.07700,-0.24972,0.00000,0.03148,0.97673,-0.19130,0.0,2023,6,7,16,35,42,469
46.27880,-0.09450,-0.23222,0.00000,0.03172,0.97795,-0.19081,0.0,2023,6,7,16,35,42,481
46.27890,-0.09450,0.18778,0.00000,0.03184,0.97759,-0.19105,0.0,2023,6,7,16,35,42,492
46.27900,0.01050,-0.02222,0.00000,0.02794,0.97612,-0.19105,0.0,2023,6,7,16,35,42,503
46.27910,-0.07700,0.08277,0.00000,0.03196,0.97551,-0.19361,0.0,2023,6,7,16,35,42,514
46.27920,-0.12950,0.04778,0.00000,0.03050,0.97539,-0.19191,0.0,2023,6,7,16,35,42,526
46.27930,-0.23450,-0.05722,0.00000,0.03233,0.97637,-0.18995,0.0,2023,6,7,16,35,42,537
46.27940,0.13300,-0.19722,0.00000,0.03099,0.97734,-0.19178,0.0,2023,6,7,16,35,42,548
46.27950,0.08050,-0.03972,0.00000,0.02855,0.97600,-0.19130,0.0,2023,6,7,16,35,42,560
46.27960,0.04550,0.10027,0.00000,0.03184,0.97441,-0.18971,0.0,2023,6,7,16,35,42,571
46.27970,0.08050,0.08277,0.00000,0.03209,0.97515,-0.18995,0.0,2023,6,7,16,35,42,582
46.27980,-0.07700,-0.02222,0.00000,0.03148,0.97624,-0.18837,0.0,2023,6,7,16,35,42,594
46.27990,-0.02450,-0.07472,0.00000,0.03306,0.97637,-0.18971,0.0,2023,6,7,16,35,42,605
46.28000,0.08050,0.18778,0.00000,0.03099,0.97576,-0.18959,0.0,2023,6,7,16,35,42,616
46.28010,-0.07700,-0.03972,0.00000,0.03074,0.97588,-0.19264,0.0,2023,6,7,16,35,42,627
46.28020,-0.00700,0.01278,0.00000,0.03270,0.97563,-0.18971,0.0,2023,6,7,16,35,42,639
46.28030,-0.04200,-0.16223,0.00000,0.03050,0.97588,-0.19239,0.0,2023,6,7,16,35,42,650
46.28040,0.08050,0.03028,0.00000,0.03074,0.97563,-0.19166,0.0,2023,6,7,16,35,42,661
46.28050,-0.00700,-0.02222,0.00000,0.03099,0.97576,-0.19142,0.0,2023,6,7,16,35,42,673
46.28060,0.04550,-0.12723,0.00000,0.03233,0.97661,-0.19081,0.0,2023,6,7,16,35,42,684
46.28070,0.15050,0.04778,0.00000,0.03013,0.97759,-0.19264,0.0,2023,6,7,16,35,42,695
46.28080,0.06300,-0.07472,0.00000,0.03245,0.97698,-0.19130,0.0,2023,6,7,16,35,42,707
46.28090,0.13300,-0.05722,0.00000,0.03135,0.97637,-0.18947,0.0,2023,6,7,16,35,42,718
46.28100,-0.19950,-0.03972,0.00000,0.03123,0.97771,-0.18971,0.0,2023,6,7,16,35,42,729
46.28110,0.08050,0.11777,0.00000,0.02928,0.97551,-0.19056,0.0,2023,6,7,16,35,42,740
46.28120,0.16800,-0.09223,0.00000,0.02904,0.97685,-0.19276,0.0,2023,6,7,16,35,42,752
46.28130,0.04550,-0.00472,0.00000,0.02952,0.97746,-0.19093,0.0,2023,6,7,16,35,42,763
46.28140,0.04550,0.03028,0.00000,0.03196,0.97820,-0.19252,0.0,2023,6,7,16,35,42,774
46.28150,-0.07700,0.08277,0.00000,0.03172,0.97539,-0.18959,0.0,2023,6,7,16,35,42,786
46.28160,0.13300,-0.02222,0.00000,0.03160,0.97441,-0.18886,0.0,2023,6,7,16,35,42,797
46.28170,0.25550,0.03028,0.00000,0.03038,0.97441,-0.19117,0.0,2023,6,7,16,35,42,808
46.28180,-0.12950,-0.07472,0.00000,0.03074,0.97844,-0.19191,0.0,2023,6,7,16,35,42,820
46.28190,-0.02450,0.01278,0.00000,0.03184,0.97771,-0.19020,0.0,2023,6,7,16,35,42,831
46.28200,-0.02450,0.04778,0.00000,0.03111,0.97624,-0.19032,0.0,2023,6,7,16,35,42,842
46.28210,-0.04200,-0.07472,0.00000,0.03062,0.97673,-0.18995,0.0,2023,6,7,16,35,42,853
46.28220,-0.14700,-0.14473,0.00000,0.03184,0.97673,-0.19166,0.0,2023,6,7,16,35,42,865
46.28230,-0.02450,0.11777,0.00000,0.03209,0.97710,-0.19008,0.0,2023,6,7,16,35,42,876
46.28240,-0.09450,0.13528,0.00000,0.03123,0.97624,-0.18764,0.0,2023,6,7,16,35,42,887
46.28250,0.01050,0.11777,0.00000,0.03074,0.97746,-0.18873,0.0,2023,6,7,16,35,42,899
46.28260,-0.05950,-0.19722,0.00000,0.02952,0.97527,-0.18873,0.0,2023,6,7,16,35,42,910
46.28270,0.27300,0.04778,0.00000,0.03135,0.97624,-0.19105,0.0,2023,6,7,16,35,42,921
46.28280,-0.07700,0.15278,0.00000,0.03184,0.97490,-0.19313,0.0,2023,6,7,16,35,42,933
46.28290,-0.16450,-0.02222,0.00000,0.02891,0.97478,-0.18886,0.0,2023,6,7,16,35,42,944
46.28300,0.20300,-0.07472,0.00000,0.03038,0.97405,-0.19191,0.0,2023,6,7,16,35,42,955
46.28310,0.04550,0.11777,0.00000,0.03074,0.97600,-0.18873,0.0,2023,6,7,16,35,42,966
46.28320,-0.04200,0.01278,0.00000,0.03196,0.97515,-0.19191,0.0,2023,6,7,16,35,42,978
46.28330,0.01050,-0.00472,0.00000,0.02940,0.97600,-0.19081,0.0,2023,6,7,16,35,42,989
46.28340,0.01050,-0.02222,0.00000,0.03196,0.97600,-0.19093,0.0,2023,6,7,16,35,43,0
46.28350,0.18550,-0.24972,0.00000,0.03172,0.97502,-0.18947,0.0,2023,6,7,16,35,43,12
46.28360,-0.09450,0.11777,0.00000,0.03050,0.97612,-0.19215,0.0,2023,6,7,16,35,43,23
46.28370,0.13300,0.25778,0.00000,0.02891,0.97588,-0.19191,0.0,2023,6,7,16,35,43,34
46.28380,0.06300,0.03028,0.00000,0.03074,0.97551,-0.19166,0.0,2023,6,7,16,35,43,46
46.28390,0.04550,0.15278,0.00000,0.03196,0.97685,-0.18959,0.0,2023,6,7,16,35,43,57
46.28400,-0.02450,0.11777,0.00000,0.02940,0.97661,-0.19069,0.0,2023,6,7,16,35,43,68
46.28410,-0.04200,0.10027,0.00000,0.03062,0.97734,-0.19203,0.0,2023,6,7,16,35,43,79
46.28420,-0.07700,-0.14473,0.00000,0.03184,0.97344,-0.19264,0.0,2023,6,7,16,35,43,91
46.28430,-0.02450,-0.14473,0.00000,0.03026,0.97637,-0.19203,0.0,2023,6,7,16,35,43,102
46.28440,0.06300,-0.09223,0.00000,0.03001,0.97624,-0.19178,0.0,2023,6,7,16,35,43,113
46.28450,0.22050,-0.09223,0.00000,0.03099,0.97624,-0.18898,0.0,2023,6,7,16,35,43,125
46.28460,0.09800,0.01278,0.00000,0.02891,0.97637,-0.19178,0.0,2023,6,7,16,35,43,136
46.28470,-0.00700,-0.02222,0.00000,0.03026,0.97771,-0.19032,0.0,2023,6,7,16,35,43,147
46.28480,-0.18200,0.18778,0.00000,0.03074,0.97600,-0.19044,0.0,2023,6,7,16,35,43,159
46.28490,-0.09450,0.08277,0.00000,0.03001,0.97661,-0.18849,0.0,2023,6,7,16,35,43,170
46.28500,-0.04200,0.06527,0.00000,0.02916,0.97661,-0.19117,0.0,2023,6,7,16,35,43,181
46.28510,0.29050,-0.00472,0.00000,0.03111,0.97563,-0.19252,0.0,2023,6,7,16,35,43,192
46.28520,0.08050,-0.03972,0.00000,0.03184,0.97734,-0.19191,0.0,2023,6,7,16,35,43,204
46.28530,0.34300,-0.31973,0.00000,0.03135,0.97380,-0.19081,0.0,2023,6,7,16,35,43,215
46.28540,-0.02450,-0.05722,0.00000,0.03123,0.97441,-0.19227,0.0,2023,6,7,16,35,43,226
46.28550,0.06300,0.01278,0.00000,0.03209,0.97685,-0.19032,0.0,2023,6,7,16,35,43,238
46.28560,-0.07700,0.03028,0.00000,0.02977,0.97710,-0.19105,0.0,2023,6,7,16,35,43,249
46.28570,-0.02450,-0.00472,0.00000,0.03148,0.97759,-0.19105,0.0,2023,6,7,16,35,43,260
46.28580,-0.04200,0.03028,0.00000,0.02989,0.97637,-0.19093,0.0,2023,6,7,16,35,43,272
46.28590,-0.09450,-0.07472,0.00000,0.03013,0.97612,-0.19130,0.0,2023,6,7,16,35,43,283
46.28600,-0.00700,-0.07472,0.00000,0.03331,0.97576,-0.19069,0.0,2023,6,7,16,35,43,294
46.28610,0.02800,-0.03972,0.00000,0.02928,0.97454,-0.19264,0.0,2023,6,7,16,35,43,305
46.28620,0.04550,-0.10973,0.00000,0.03001,0.97698,-0.18983,0.0,2023,6,7,16,35,43,317
46.28630,0.04550,-0.14473,0.00000,0.03038,0.97612,-0.19008,0.0,2023,6,7,16,35,43,328
46.28640,-0.19950,0.32777,0.00000,0.03062,0.97551,-0.18910,0.0,2023,6,7,16,35,43,339
46.28650,0.25550,-0.23222,0.00000,0.03148,0.97661,-0.18849,0.0,2023,6,7,16,35,43,351
46.28660,0.09800,-0.03972,0.00000,0.03111,0.97661,-0.19215,0.0,2023,6,7,16,35,43,362
46.28670,-0.12950,-0.03972,0.00000,0.02904,0.97563,-0.19361,0.0,2023,6,7,16,35,43,373
46.28680,-0.11200,-0.02222,0.00000,0.03074,0.97698,-0.19020,0.0,2023,6,7,16,35,43,385
46.28690,-0.04200,0.13528,0.00000,0.03074,0.97722,-0.18959,0.0,2023,6,7,16,35,43,396
46.28700,-0.00700,0.01278,0.00000,0.03062,0.97563,-0.18922,0.0,2023,6,7,16,35,43,407
46.28710,0.04550,0.04778,0.00000,0.03233,0.97417,-0.19288,0.0,2023,6,7,16,35,43,418
46.28720,0.01050,0.11777,0.00000,0.02855,0.97649,-0.19130,0.0,2023,6,7,16,35,43,430
46.28730,-0.18200,0.18778,0.00000,0.03026,0.97490,-0.19252,0.0,2023,6,7,16,35,43,441
46.28740,-0.12950,0.25778,0.00000,0.03587,0.98735,-0.19727,0.0,2023,6,7,16,35,43,452
46.28750,0.01050,0.11777,0.00000,0.03428,0.97868,-0.19337,0.0,2023,6,7,16,35,43,464
46.28760,0.02800,-0.12723,0.00000,0.02794,0.98039,-0.18873,0.0,2023,6,7,16,35,43,475
46.28770,-0.11200,0.01278,0.00000,0.03074,0.97917,-0.19166,0.0,2023,6,7,16,35,43,486
46.28780,0.06300,-0.02222,0.00000,0.03013,0.97356,-0.19398,0.0,2023,6,7,16,35,43,498
46.28790,-0.16450,-0.07472,0.00000,0.03221,0.97429,-0.19154,0.0,2023,6,7,16,35,43,509
46.28800,0.16800,0.04778,0.00000,0.03123,0.97380,-0.19203,0.0,2023,6,7,16,35,43,520
46.28810,0.13300,0.04778,0.00000,0.03087,0.97454,-0.19422,0.0,2023,6,7,16,35,43,531
46.28820,-0.16450,-0.02222,0.00000,0.03123,0.97539,-0.19252,0.0,2023,6,7,16,35,43,543
46.28830,-0.05950,0.04778,0.00000,0.02965,0.97466,-0.19252,0.0,2023,6,7,16,35,43,554
46.28840,-0.00700,0.29277,0.00000,0.02818,0.97515,-0.19032,0.0,2023,6,7,16,35,43,565
46.28850,-0.12950,0.10027,0.00000,0.02818,0.97771,-0.19142,0.0,2023,6,7,16,35,43,577
46.28860,0.11550,0.01278,0.00000,0.03209,0.97710,-0.19215,0.0,2023,6,7,16,35,43,588
46.28870,-0.00700,-0.09223,0.00000,0.02916,0.97746,-0.18922,0.0,2023,6,7,16,35,43,599
46.28880,0.06300,0.10027,0.00000,0.03062,0.97515,-0.19191,0.0,2023,6,7,16,35,43,611
46.28890,0.15050,0.11777,0.00000,0.03355,0.97539,-0.19264,0.0,2023,6,7,16,35,43,622
46.28900,0.04550,0.15278,0.00000,0.02879,0.97441,-0.19300,0.0,2023,6,7,16,35,43,633
46.28910,0.23800,-0.19722,0.00000,0.03087,0.97722,-0.19044,0.0,2023,6,7,16,35,43,644
46.28920,-0.11200,0.03028,0.00000,0.03074,0.97478,-0.19239,0.0,2023,6,7,16,35,43,656
46.28930,-0.04200,0.03028,0.00000,0.03257,0.97588,-0.19044,0.0,2023,6,7,16,35,43,667
46.28940,0.09800,-0.05722,0.00000,0.03331,0.97759,-0.19093,0.0,2023,6,7,16,35,43,678
46.28950,-0.19950,-0.00472,0.00000,0.03038,0.97685,-0.19374,0.0,2023,6,7,16,35,43,690
46.28960,0.02800,-0.02222,0.00000,0.02965,0.97368,-0.19032,0.0,2023,6,7,16,35,43,701
46.28970,0.02800,0.04778,0.00000,0.03026,0.97576,-0.19227,0.0,2023,6,7,16,35,43,712
46.28980,-0.00700,-0.14473,0.00000,0.02952,0.97576,-0.19264,0.0,2023,6,7,16,35,43,724
46.28990,0.08050,-0.07472,0.00000,0.03172,0.97832,-0.19166,0.0,2023,6,7,16,35,43,735
46.29000,-0.25200,0.11777,0.00000,0.03148,0.97661,-0.18934,0.0,2023,6,7,16,35,43,746
46.29010,0.04550,-0.16223,0.00000,0.03087,0.97673,-0.18922,0.0,2023,6,7,16,35,43,757
46.29020,0.01050,-0.09223,0.00000,0.03050,0.97454,-0.19093,0.0,2023,6,7,16,35,43,769
46.29030,0.02800,0.03028,0.00000,0.03123,0.97576,-0.19349,0.0,2023,6,7,16,35,43,780
46.29040,-0.11200,0.10027,0.00000,0.02940,0.97771,-0.19178,0.0,2023,6,7,16,35,43,791
46.29050,-0.12950,0.24028,0.00000,0.03306,0.97405,-0.19008,0.0,2023,6,7,16,35,43,803
46.29060,-0.02450,0.18778,0.00000,0.03001,0.97685,-0.19130,0.0,2023,6,7,16,35,43,814
46.29070,-0.02450,0.24028,0.00000,0.03111,0.97771,-0.19191,0.0,2023,6,7,16,35,43,825
46.29080,-0.02450,0.01278,0.00000,0.03306,0.97478,-0.19081,0.0,2023,6,7,16,35,43,837
46.29090,-0.12950,-0.02222,0.00000,0.03099,0.97576,-0.19093,0.0,2023,6,7,16,35,43,848
46.29100,0.15050,0.18778,0.00000,0.02965,0.97588,-0.19252,0.0,2023,6,7,16,35,43,859
46.29110,-0.05950,0.04778,0.00000,0.03196,0.97685,-0.19130,0.0,2023,6,7,16,35,43,870
46.29120,0.01050,-0.07472,0.00000,0.02965,0.97722,-0.19288,0.0,2023,6,7,16,35,43,882
46.29130,-0.04200,0.10027,0.00000,0.03294,0.97466,-0.19166,0.0,2023,6,7,16,35,43,893
46.29140,-0.09450,-0.19722,0.00000,0.03062,0.97673,-0.19130,0.0,2023,6,7,16,35,43,904
46.29150,0.06300,0.06527,0.00000,0.03160,0.97673,-0.19239,0.0,2023,6,7,16,35,43,916
46.29160,-0.12950,-0.00472,0.00000,0.03148,0.97673,-0.19117,0.0,2023,6,7,16,35,43,927
46.29170,-0.18200,-0.03972,0.00000,0.02867,0.97637,-0.19069,0.0,2023,6,7,16,35,43,938
46.29180,-0.02450,-0.05722,0.00000,0.03062,0.97905,-0.19252,0.0,2023,6,7,16,35,43,950
46.29190,0.06300,0.15278,0.00000,0.03099,0.97539,-0.18971,0.0,2023,6,7,16,35,43,961
46.29200,0.06300,0.10027,0.00000,0.02891,0.97393,-0.19154,0.0,2023,6,7,16,35,43,972
46.29210,0.09800,-0.00472,0.00000,0.03123,0.97966,-0.19191,0.0,2023,6,7,16,35,43,983
46.29220,0.06300,-0.05722,0.00000,0.03050,0.97588,-0.19337,0.0,2023,6,7,16,35,43,995
46.29230,0.04550,-0.17972,0.00000,0.02891,0.97734,-0.19093,0.0,2023,6,7,16,35,43,6
46.29240,0.06300,-0.07472,0.00000,0.02989,0.97551,-0.19264,0.0,2023,6,7,16,35,44,7
46.29250,0.09800,0.04778,0.00000,0.03013,0.97698,-0.18934,0.0,2023,6,7,16,35,44,19
46.29260,0.01050,-0.28472,0.00000,0.03074,0.97746,-0.19239,0.0,2023,6,7,16,35,44,30
46.29270,0.09800,-0.05722,0.00000,0.03209,0.97405,-0.18910,0.0,2023,6,7,16,35,44,41
46.29280,0.11550,-0.07472,0.00000,0.03148,0.97673,-0.19020,0.0,2023,6,7,16,35,44,53
46.29290,0.01050,0.11777,0.00000,0.02965,0.97600,-0.18995,0.0,2023,6,7,16,35,44,64
46.29300,0.01050,-0.07472,0.00000,0.02952,0.97576,-0.19300,0.0,2023,6,7,16,35,44,75
46.29310,-0.05950,-0.00472,0.00000,0.03111,0.97661,-0.19032,0.0,2023,6,7,16,35,44,86
46.29320,-0.21700,0.03028,0.00000,0.03184,0.97502,-0.18934,0.0,2023,6,7,16,35,44,98
46.29330,-0.09450,-0.00472,0.00000,0.03257,0.97600,-0.19191,0.0,2023,6,7,16,35,44,109
46.29340,0.02800,-0.05722,0.00000,0.03184,0.97710,-0.19215,0.0,2023,6,7,16,35,44,120
46.29350,-0.04200,0.04778,0.00000,0.03318,0.97624,-0.19288,0.0,2023,6,7,16,35,44,132
46.29360,0.06300,0.25778,0.00000,0.03050,0.97771,-0.19276,0.0,2023,6,7,16,35,44,143
46.29370,-0.14700,0.11777,0.00000,0.03196,0.97466,-0.19056,0.0,2023,6,7,16,35,44,154
46.29380,0.06300,-0.10973,0.00000,0.02904,0.97466,-0.19239,0.0,2023,6,7,16,35,44,166
46.29390,0.02800,-0.02222,0.00000,0.02952,0.97600,-0.19117,0.0,2023,6,7,16,35,44,177
46.29400,0.09800,-0.05722,0.00000,0.03062,0.97746,-0.19130,0.0,2023,6,7,16,35,44,188
46.29410,0.08050,-0.02222,0.00000,0.03135,0.97502,-0.19361,0.0,2023,6,7,16,35,44,199
