#2023/06/07 12:00:47
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
38.35280,-0.01435,0.04147,0.00000,0.02928,0.97539,-0.19532,0.0,2023,6,7,12,0,47,1000
38.35290,0.00315,0.16397,0.00000,0.02684,0.97478,-0.19788,0.0,2023,6,7,12,0,47,10
38.35300,0.05565,-0.20353,0.00000,0.02647,0.97502,-0.19605,0.0,2023,6,7,12,0,47,20
38.35310,0.03815,-0.06353,0.00000,0.02855,0.97551,-0.19740,0.0,2023,6,7,12,0,47,30
38.35320,-0.24185,0.04147,0.00000,0.02916,0.97527,-0.19325,0.0,2023,6,7,12,0,47,40
38.35330,-0.18935,0.07647,0.00000,0.02757,0.97600,-0.19532,0.0,2023,6,7,12,0,47,50
38.35340,0.09065,-0.01103,0.00000,0.03013,0.97624,-0.19666,0.0,2023,6,7,12,0,47,60
38.35350,-0.13685,-0.02853,0.00000,0.02782,0.97429,-0.19642,0.0,2023,6,7,12,0,47,70
38.35360,0.05565,-0.08103,0.00000,0.02940,0.97771,-0.19349,0.0,2023,6,7,12,0,47,80
38.35370,0.10815,-0.18603,0.00000,0.02696,0.97441,-0.19569,0.0,2023,6,7,12,0,47,90
38.35380,0.14315,0.00647,0.00000,0.03013,0.97624,-0.19374,0.0,2023,6,7,12,0,47,100
38.35390,0.10815,0.11147,0.00000,0.02708,0.97637,-0.19435,0.0,2023,6,7,12,0,47,110
38.35400,-0.01435,0.07647,0.00000,0.02843,0.97527,-0.19483,0.0,2023,6,7,12,0,47,120
38.35410,0.19565,-0.13353,0.00000,0.03001,0.97527,-0.19508,0.0,2023,6,7,12,0,47,130
38.35420,-0.06685,0.14647,0.00000,0.02855,0.97637,-0.19483,0.0,2023,6,7,12,0,47,140
38.35430,0.05565,0.09397,0.00000,0.03087,0.97612,-0.19435,0.0,2023,6,7,12,0,47,150
38.35440,0.02065,0.02397,0.00000,0.02965,0.97698,-0.19605,0.0,2023,6,7,12,0,47,160
38.35450,0.14315,-0.01103,0.00000,0.02879,0.97698,-0.19605,0.0,2023,6,7,12,0,47,170
38.35460,-0.01435,-0.06353,0.00000,0.02867,0.97746,-0.19447,0.0,2023,6,7,12,0,47,180
38.35470,-0.04935,0.02397,0.00000,0.02830,0.97624,-0.19496,0.0,2023,6,7,12,0,47,190
38.35480,0.09065,0.05897,0.00000,0.02916,0.97417,-0.19532,0.0,2023,6,7,12,0,47,200
38.35490,-0.10185,-0.06353,0.00000,0.02745,0.97502,-0.19532,0.0,2023,6,7,12,0,47,210
38.35500,-0.08435,0.00647,0.00000,0.02855,0.97417,-0.19252,0.0,2023,6,7,12,0,47,220
38.35510,0.00315,-0.20353,0.00000,0.02952,0.97527,-0.19178,0.0,2023,6,7,12,0,47,230
38.35520,-0.03185,0.04147,0.00000,0.02696,0.97527,-0.19654,0.0,2023,6,7,12,0,47,240
38.35530,0.02065,-0.01103,0.00000,0.02879,0.97441,-0.19544,0.0,2023,6,7,12,0,47,250
38.35540,-0.11935,0.11147,0.00000,0.02879,0.97576,-0.19496,0.0,2023,6,7,12,0,47,260
38.35550,-0.08435,0.12897,0.00000,0.03087,0.97783,-0.19593,0.0,2023,6,7,12,0,47,270
38.35560,0.02065,-0.06353,0.00000,0.02708,0.97637,-0.19605,0.0,2023,6,7,12,0,47,280
38.35570,-0.13685,0.23397,0.00000,0.02989,0.97356,-0.19569,0.0,2023,6,7,12,0,47,290
38.35580,0.10815,-0.02853,0.00000,0.02879,0.97807,-0.19264,0.0,2023,6,7,12,0,47,300
38.35590,0.07315,0.02397,0.00000,0.02696,0.97576,-0.19593,0.0,2023,6,7,12,0,47,310
38.35600,0.02065,-0.02853,0.00000,0.02782,0.97502,-0.19532,0.0,2023,6,7,12,0,47,320
38.35610,0.09065,0.00647,0.00000,0.02867,0.97393,-0.19593,0.0,2023,6,7,12,0,47,330
38.35620,-0.04935,0.07647,0.00000,0.02843,0.97563,-0.19727,0.0,2023,6,7,12,0,47,340
38.35630,0.00315,0.09397,0.00000,0.02830,0.97527,-0.19666,0.0,2023,6,7,12,0,47,350
38.35640,-0.18935,0.00647,0.00000,0.02843,0.97502,-0.19276,0.0,2023,6,7,12,0,47,360
38.35650,-0.24185,-0.09853,0.00000,0.02794,0.97539,-0.19532,0.0,2023,6,7,12,0,47,370
38.35660,-0.04935,-0.06353,0.00000,0.02989,0.97417,-0.19508,0.0,2023,6,7,12,0,47,380
