#2023/06/07 16:59:18
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
47.90340,-0.14455,-0.04742,0.00000,0.02928,0.97612,-0.18556,0.0,2023,6,7,16,59,19,80
47.90350,-0.12705,-0.01242,0.00000,0.03148,0.97759,-0.18764,0.0,2023,6,7,16,59,19,91
47.90360,0.15295,0.18008,0.00000,0.03270,0.97710,-0.18800,0.0,2023,6,7,16,59,19,102
47.90370,-0.12705,-0.13492,0.00000,0.02989,0.97454,-0.18434,0.0,2023,6,7,16,59,19,113
47.90380,0.04795,-0.09992,0.00000,0.02928,0.97661,-0.18983,0.0,2023,6,7,16,59,19,124
47.90390,0.15295,-0.02992,0.00000,0.03294,0.97649,-0.18520,0.0,2023,6,7,16,59,19,135
47.90400,-0.19705,0.07508,0.00000,0.03111,0.97515,-0.18629,0.0,2023,6,7,16,59,19,146
47.90410,0.04795,-0.16992,0.00000,0.03306,0.97881,-0.19020,0.0,2023,6,7,16,59,19,157
47.90420,0.10045,0.16258,0.00000,0.03318,0.97502,-0.18507,0.0,2023,6,7,16,59,19,168
47.90430,-0.21455,-0.06492,0.00000,0.03099,0.97710,-0.18642,0.0,2023,6,7,16,59,19,179
47.90440,0.10045,0.05758,0.00000,0.02977,0.97637,-0.19081,0.0,2023,6,7,16,59,19,190
47.90450,-0.00455,-0.01242,0.00000,0.03013,0.97612,-0.18812,0.0,2023,6,7,16,59,19,201
47.90460,-0.07455,0.11008,0.00000,0.03123,0.97673,-0.18739,0.0,2023,6,7,16,59,19,212
47.90470,0.13545,-0.13492,0.00000,0.03282,0.97710,-0.18959,0.0,2023,6,7,16,59,19,223
47.90480,-0.10955,0.00508,0.00000,0.03209,0.98027,-0.18605,0.0,2023,6,7,16,59,19,234
47.90490,0.11795,-0.13492,0.00000,0.03196,0.97332,-0.18751,0.0,2023,6,7,16,59,19,245
47.90500,0.13545,0.16258,0.00000,0.03233,0.97600,-0.18861,0.0,2023,6,7,16,59,19,256
47.90510,-0.30205,0.12758,0.00000,0.03172,0.97673,-0.18800,0.0,2023,6,7,16,59,19,267
47.90520,0.04795,-0.11742,0.00000,0.02952,0.97405,-0.19093,0.0,2023,6,7,16,59,19,278
47.90530,-0.10955,0.09258,0.00000,0.03270,0.97551,-0.18483,0.0,2023,6,7,16,59,19,289
47.90540,-0.30205,-0.06492,0.00000,0.03233,0.97539,-0.18544,0.0,2023,6,7,16,59,19,300
47.90550,-0.05705,0.05758,0.00000,0.03062,0.97624,-0.18934,0.0,2023,6,7,16,59,19,311
47.90560,0.01295,-0.06492,0.00000,0.03392,0.97588,-0.18727,0.0,2023,6,7,16,59,19,322
47.90570,-0.38955,0.09258,0.00000,0.03245,0.97868,-0.18751,0.0,2023,6,7,16,59,19,333
47.90580,0.13545,0.19758,0.00000,0.03196,0.97563,-0.19300,0.0,2023,6,7,16,59,19,344
47.90590,0.15295,-0.01242,0.00000,0.03123,0.97490,-0.18654,0.0,2023,6,7,16,59,19,355
47.90600,-0.31955,0.14508,0.00000,0.03135,0.97832,-0.18666,0.0,2023,6,7,16,59,19,366
47.90610,0.15295,-0.09992,0.00000,0.03135,0.97429,-0.19191,0.0,2023,6,7,16,59,19,377
47.90620,-0.03955,0.11008,0.00000,0.03282,0.97466,-0.18715,0.0,2023,6,7,16,59,19,388
47.90630,-0.07455,-0.23992,0.00000,0.03013,0.97588,-0.18605,0.0,2023,6,7,16,59,19,399
47.90640,0.15295,0.02258,0.00000,0.03074,0.97356,-0.18605,0.0,2023,6,7,16,59,19,410
47.90650,0.08295,0.19758,0.00000,0.02879,0.97746,-0.18764,0.0,2023,6,7,16,59,19,421
47.90660,0.11795,0.16258,0.00000,0.03026,0.97576,-0.18849,0.0,2023,6,7,16,59,19,432
