#2023/06/07 17:34:47
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
50.08400,0.03552,0.02468,0.00000,0.03038,0.97673,-0.19252,0.0,2023,6,7,17,34,48,69
50.08410,-0.10448,0.21718,0.00000,0.02867,0.97710,-0.18934,0.0,2023,6,7,17,34,48,74
50.08420,0.01802,-0.09782,0.00000,0.03209,0.97710,-0.18886,0.0,2023,6,7,17,34,48,80
50.08430,-0.05198,0.00718,0.00000,0.03233,0.97539,-0.18825,0.0,2023,6,7,17,34,48,85
50.08440,-0.05198,0.09468,0.00000,0.03172,0.97710,-0.18983,0.0,2023,6,7,17,34,48,90
50.08450,-0.03448,0.02468,0.00000,0.03062,0.97624,-0.19203,0.0,2023,6,7,17,34,48,96
50.08460,0.12302,-0.20282,0.00000,0.03074,0.97551,-0.18873,0.0,2023,6,7,17,34,48,101
50.08470,-0.13948,0.04218,0.00000,0.03099,0.97637,-0.19093,0.0,2023,6,7,17,34,48,106
50.08480,-0.20948,0.28718,0.00000,0.03001,0.97844,-0.18959,0.0,2023,6,7,17,34,48,112
50.08490,0.14052,-0.18532,0.00000,0.02965,0.97698,-0.18642,0.0,2023,6,7,17,34,48,117
50.08500,-0.15698,-0.06282,0.00000,0.03294,0.97661,-0.18898,0.0,2023,6,7,17,34,48,122
50.08510,0.01802,0.04218,0.00000,0.03148,0.97563,-0.18825,0.0,2023,6,7,17,34,48,128
50.08520,-0.12198,0.09468,0.00000,0.03294,0.97600,-0.18776,0.0,2023,6,7,17,34,48,133
50.08530,-0.08698,0.04218,0.00000,0.03038,0.97661,-0.18825,0.0,2023,6,7,17,34,48,138
50.08540,0.10552,0.02468,0.00000,0.02965,0.97661,-0.19203,0.0,2023,6,7,17,34,48,144
50.08550,0.14052,0.09468,0.00000,0.03001,0.97734,-0.19056,0.0,2023,6,7,17,34,48,149
50.08560,-0.22698,0.07718,0.00000,0.03489,0.97649,-0.19056,0.0,2023,6,7,17,34,48,154
50.08570,0.10552,-0.20282,0.00000,0.03257,0.97502,-0.18886,0.0,2023,6,7,17,34,48,160
50.08580,-0.05198,0.00718,0.00000,0.03111,0.97734,-0.18837,0.0,2023,6,7,17,34,48,165
50.08590,0.07052,-0.06282,0.00000,0.03148,0.97771,-0.18947,0.0,2023,6,7,17,34,48,171
50.08600,0.00052,-0.02782,0.00000,0.03404,0.97661,-0.19117,0.0,2023,6,7,17,34,48,176
50.08610,0.05302,-0.06282,0.00000,0.02965,0.97551,-0.18947,0.0,2023,6,7,17,34,48,181
50.08620,-0.08698,0.14718,0.00000,0.03209,0.97624,-0.18971,0.0,2023,6,7,17,34,48,187
50.08630,-0.01698,0.11218,0.00000,0.02989,0.97673,-0.19069,0.0,2023,6,7,17,34,48,192
50.08640,0.00052,-0.11532,0.00000,0.03294,0.97661,-0.18654,0.0,2023,6,7,17,34,48,197
50.08650,0.03552,-0.01032,0.00000,0.03160,0.97417,-0.18654,0.0,2023,6,7,17,34,48,203
50.08660,0.05302,-0.01032,0.00000,0.03013,0.97612,-0.18910,0.0,2023,6,7,17,34,48,208
50.08670,-0.01698,0.00718,0.00000,0.02965,0.97649,-0.18739,0.0,2023,6,7,17,34,48,213
50.08680,0.10552,0.04218,0.00000,0.03148,0.97600,-0.18788,0.0,2023,6,7,17,34,48,219
50.08690,0.19302,-0.11532,0.00000,0.03135,0.97844,-0.18995,0.0,2023,6,7,17,34,48,224
50.08700,-0.06948,-0.11532,0.00000,0.03074,0.97173,-0.18886,0.0,2023,6,7,17,34,48,229
50.08710,-0.24448,-0.02782,0.00000,0.03148,0.97710,-0.18654,0.0,2023,6,7,17,34,48,235
50.08720,-0.05198,0.02468,0.00000,0.03135,0.97649,-0.18800,0.0,2023,6,7,17,34,48,240
50.08730,0.00052,-0.20282,0.00000,0.03074,0.97929,-0.18983,0.0,2023,6,7,17,34,48,245
50.08740,-0.06948,0.02468,0.00000,0.03087,0.97722,-0.18788,0.0,2023,6,7,17,34,48,251
50.08750,0.10552,0.11218,0.00000,0.03050,0.97637,-0.18886,0.0,2023,6,7,17,34,48,256
50.08760,-0.13948,0.12968,0.00000,0.02928,0.97551,-0.18629,0.0,2023,6,7,17,34,48,261
50.08770,0.05302,0.02468,0.00000,0.03111,0.97612,-0.18837,0.0,2023,6,7,17,34,48,267
50.08780,-0.08698,0.07718,0.00000,0.03074,0.97429,-0.19117,0.0,2023,6,7,17,34,48,272
50.08790,-0.10448,0.09468,0.00000,0.02977,0.97490,-0.18861,0.0,2023,6,7,17,34,48,277
50.08800,-0.22698,-0.06282,0.00000,0.02818,0.97600,-0.18995,0.0,2023,6,7,17,34,48,283
50.08810,-0.06948,0.02468,0.00000,0.03013,0.97612,-0.18764,0.0,2023,6,7,17,34,48,288
50.08820,-0.29698,0.07718,0.00000,0.03294,0.97478,-0.18947,0.0,2023,6,7,17,34,48,293
50.08830,-0.12198,0.14718,0.00000,0.03087,0.97844,-0.18995,0.0,2023,6,7,17,34,48,299
50.08840,-0.03448,0.09468,0.00000,0.03196,0.97759,-0.18898,0.0,2023,6,7,17,34,48,304
50.08850,0.10552,-0.11532,0.00000,0.02989,0.97429,-0.18776,0.0,2023,6,7,17,34,48,309
50.08860,0.05302,-0.08032,0.00000,0.03111,0.97807,-0.18983,0.0,2023,6,7,17,34,48,315
50.08870,-0.01698,-0.08032,0.00000,0.03160,0.97380,-0.18617,0.0,2023,6,7,17,34,48,320
50.08880,-0.01698,-0.16782,0.00000,0.02818,0.97698,-0.18873,0.0,2023,6,7,17,34,48,326
50.08890,-0.24448,0.07718,0.00000,0.03135,0.97588,-0.18995,0.0,2023,6,7,17,34,48,331
50.08900,-0.05198,-0.01032,0.00000,0.03001,0.97624,-0.18983,0.0,2023,6,7,17,34,48,336
50.08910,0.01802,0.02468,0.00000,0.03135,0.97527,-0.18922,0.0,2023,6,7,17,34,48,342
50.08920,0.03552,-0.08032,0.00000,0.03099,0.97637,-0.18873,0.0,2023,6,7,17,34,48,347
50.08930,-0.24448,0.04218,0.00000,0.03209,0.97698,-0.18983,0.0,2023,6,7,17,34,48,352
50.08940,0.10552,0.04218,0.00000,0.03001,0.97649,-0.19008,0.0,2023,6,7,17,34,48,358
50.08950,0.08802,0.04218,0.00000,0.03123,0.97661,-0.18898,0.0,2023,6,7,17,34,48,363
