#2023/06/07 16:50:46
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
47.13670,0.12058,0.00420,0.00000,0.03196,0.97612,-0.19008,0.0,2023,6,7,16,50,47,769
47.13680,0.12058,-0.08330,0.00000,0.03355,0.97673,-0.18703,0.0,2023,6,7,16,50,47,781
47.13690,0.08558,0.00420,0.00000,0.03270,0.97795,-0.18812,0.0,2023,6,7,16,50,47,792
47.13700,0.12058,0.02170,0.00000,0.03123,0.97710,-0.19130,0.0,2023,6,7,16,50,47,803
47.13710,-0.05442,0.03920,0.00000,0.03087,0.97527,-0.18910,0.0,2023,6,7,16,50,47,814
47.13720,0.08558,0.16170,0.00000,0.02928,0.97576,-0.18739,0.0,2023,6,7,16,50,47,825
47.13730,-0.17692,-0.08330,0.00000,0.03001,0.97600,-0.18776,0.0,2023,6,7,16,50,47,836
47.13740,-0.08942,-0.04830,0.00000,0.03099,0.97417,-0.18959,0.0,2023,6,7,16,50,47,847
47.13750,0.03308,-0.18830,0.00000,0.03062,0.97490,-0.18703,0.0,2023,6,7,16,50,47,858
47.13760,-0.08942,0.05670,0.00000,0.02952,0.97539,-0.18715,0.0,2023,6,7,16,50,47,869
47.13770,-0.05442,-0.03080,0.00000,0.03270,0.97612,-0.18861,0.0,2023,6,7,16,50,47,880
47.13780,-0.03692,0.09170,0.00000,0.03184,0.97515,-0.18947,0.0,2023,6,7,16,50,47,892
47.13790,-0.14192,0.02170,0.00000,0.03282,0.97368,-0.18800,0.0,2023,6,7,16,50,47,903
47.13800,0.03308,-0.15330,0.00000,0.03245,0.97917,-0.18617,0.0,2023,6,7,16,50,47,914
47.13810,0.13808,-0.10080,0.00000,0.03282,0.97917,-0.18995,0.0,2023,6,7,16,50,47,925
47.13820,0.01558,-0.04830,0.00000,0.03282,0.97710,-0.18922,0.0,2023,6,7,16,50,47,936
47.13830,-0.01943,-0.03080,0.00000,0.02916,0.97612,-0.18727,0.0,2023,6,7,16,50,47,947
47.13840,-0.07192,0.07420,0.00000,0.03184,0.97515,-0.18739,0.0,2023,6,7,16,50,47,958
47.13850,-0.01943,-0.11830,0.00000,0.03099,0.97649,-0.18788,0.0,2023,6,7,16,50,47,969
47.13860,0.05058,-0.11830,0.00000,0.03123,0.97673,-0.18788,0.0,2023,6,7,16,50,47,980
47.13870,-0.22942,0.12670,0.00000,0.03343,0.97515,-0.18703,0.0,2023,6,7,16,50,47,991
47.13880,-0.00192,0.05670,0.00000,0.03160,0.97771,-0.18629,0.0,2023,6,7,16,50,47,1003
47.13890,-0.05442,-0.17080,0.00000,0.02965,0.97844,-0.19044,0.0,2023,6,7,16,50,47,1014
47.13900,0.19058,-0.15330,0.00000,0.03062,0.97502,-0.18849,0.0,2023,6,7,16,50,47,1025
47.13910,0.05058,-0.10080,0.00000,0.03160,0.97576,-0.18605,0.0,2023,6,7,16,50,47,1036
47.13920,-0.01943,0.21420,0.00000,0.03282,0.97490,-0.18764,0.0,2023,6,7,16,50,47,1047
47.13930,0.33058,-0.11830,0.00000,0.02891,0.97771,-0.18898,0.0,2023,6,7,16,50,47,1058
47.13940,0.01558,-0.03080,0.00000,0.03062,0.97795,-0.18678,0.0,2023,6,7,16,50,48,9
47.13950,0.08558,0.05670,0.00000,0.03331,0.97588,-0.18898,0.0,2023,6,7,16,50,48,20
47.13960,-0.01943,0.12670,0.00000,0.03062,0.97734,-0.19056,0.0,2023,6,7,16,50,48,31
