#2023/06/07 16:57:03
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
47.65850,-0.05005,0.02555,0.00000,0.03062,0.97637,-0.18642,0.0,2023,6,7,16,57,4,449
47.65860,0.10745,0.04305,0.00000,0.03184,0.97868,-0.18825,0.0,2023,6,7,16,57,4,461
47.65870,0.24745,-0.28945,0.00000,0.03099,0.97807,-0.18861,0.0,2023,6,7,16,57,4,472
47.65880,-0.06755,0.02555,0.00000,0.03099,0.97490,-0.18837,0.0,2023,6,7,16,57,4,483
47.65890,-0.20755,0.00805,0.00000,0.03135,0.97746,-0.18861,0.0,2023,6,7,16,57,4,494
47.65900,0.12495,-0.06195,0.00000,0.03135,0.97685,-0.18886,0.0,2023,6,7,16,57,4,505
47.65910,-0.13755,-0.09695,0.00000,0.03135,0.97710,-0.18654,0.0,2023,6,7,16,57,4,516
47.65920,-0.19005,0.20055,0.00000,0.03221,0.97673,-0.18776,0.0,2023,6,7,16,57,4,527
47.65930,0.00245,-0.16695,0.00000,0.02989,0.97600,-0.18959,0.0,2023,6,7,16,57,4,538
47.65940,-0.17255,-0.02695,0.00000,0.03160,0.97759,-0.18959,0.0,2023,6,7,16,57,4,549
47.65950,-0.05005,-0.07945,0.00000,0.03245,0.97551,-0.18739,0.0,2023,6,7,16,57,4,560
47.65960,-0.06755,0.06055,0.00000,0.03111,0.97490,-0.18751,0.0,2023,6,7,16,57,4,571
47.65970,-0.08505,-0.13195,0.00000,0.03318,0.97661,-0.18788,0.0,2023,6,7,16,57,4,582
47.65980,-0.17255,0.18305,0.00000,0.03111,0.97612,-0.18983,0.0,2023,6,7,16,57,4,593
47.65990,0.01995,0.06055,0.00000,0.03148,0.97576,-0.18886,0.0,2023,6,7,16,57,4,604
47.66000,-0.06755,0.16555,0.00000,0.03001,0.97661,-0.19056,0.0,2023,6,7,16,57,4,615
47.66010,-0.05005,-0.06195,0.00000,0.03233,0.97710,-0.18837,0.0,2023,6,7,16,57,4,626
47.66020,0.00245,-0.00945,0.00000,0.03245,0.97600,-0.18800,0.0,2023,6,7,16,57,4,637
47.66030,-0.08505,-0.06195,0.00000,0.03135,0.97624,-0.18690,0.0,2023,6,7,16,57,4,648
47.66040,-0.06755,0.20055,0.00000,0.03026,0.97795,-0.18873,0.0,2023,6,7,16,57,4,659
47.66050,-0.01505,-0.07945,0.00000,0.03172,0.97746,-0.18751,0.0,2023,6,7,16,57,4,670
47.66060,-0.20755,0.11305,0.00000,0.03013,0.97344,-0.18898,0.0,2023,6,7,16,57,4,682
47.66070,-0.01505,-0.00945,0.00000,0.03160,0.97527,-0.19044,0.0,2023,6,7,16,57,4,693
47.66080,0.03745,0.06055,0.00000,0.03160,0.97515,-0.18910,0.0,2023,6,7,16,57,4,704
47.66090,0.01995,0.00805,0.00000,0.03013,0.97563,-0.18617,0.0,2023,6,7,16,57,4,715
47.66100,-0.19005,0.13055,0.00000,0.02904,0.97527,-0.18715,0.0,2023,6,7,16,57,4,726
47.66110,-0.17255,0.06055,0.00000,0.03062,0.97393,-0.18703,0.0,2023,6,7,16,57,4,737
47.66120,0.19495,-0.04445,0.00000,0.03148,0.97868,-0.18825,0.0,2023,6,7,16,57,4,748
47.66130,0.24745,-0.18445,0.00000,0.03111,0.97502,-0.18751,0.0,2023,6,7,16,57,4,759
47.66140,-0.10255,-0.02695,0.00000,0.03318,0.97649,-0.18629,0.0,2023,6,7,16,57,4,770
47.66150,0.03745,0.11305,0.00000,0.03209,0.97441,-0.18922,0.0,2023,6,7,16,57,4,781
47.66160,0.10745,0.02555,0.00000,0.02952,0.97478,-0.18605,0.0,2023,6,7,16,57,4,792
47.66170,-0.13755,0.04305,0.00000,0.02977,0.97612,-0.18886,0.0,2023,6,7,16,57,4,803
47.66180,-0.06755,-0.07945,0.00000,0.03209,0.97673,-0.18971,0.0,2023,6,7,16,57,4,814
47.66190,-0.01505,0.23555,0.00000,0.03172,0.97661,-0.18544,0.0,2023,6,7,16,57,4,825
47.66200,-0.10255,0.14805,0.00000,0.03221,0.97771,-0.18812,0.0,2023,6,7,16,57,4,836
47.66210,0.05495,-0.14945,0.00000,0.03196,0.97527,-0.18837,0.0,2023,6,7,16,57,4,847
47.66220,-0.10255,0.04305,0.00000,0.03123,0.97649,-0.18825,0.0,2023,6,7,16,57,4,858
47.66230,0.10745,0.06055,0.00000,0.03184,0.97649,-0.18825,0.0,2023,6,7,16,57,4,869
47.66240,0.00245,0.00805,0.00000,0.03306,0.97637,-0.18703,0.0,2023,6,7,16,57,4,880
47.66250,-0.08505,0.09555,0.00000,0.03111,0.97698,-0.18703,0.0,2023,6,7,16,57,4,891
47.66260,0.03745,0.04305,0.00000,0.03026,0.97563,-0.18459,0.0,2023,6,7,16,57,4,903
47.66270,0.01995,0.02555,0.00000,0.03160,0.97734,-0.18837,0.0,2023,6,7,16,57,4,914
47.66280,0.07245,0.18305,0.00000,0.03172,0.97576,-0.18483,0.0,2023,6,7,16,57,4,925
47.66290,-0.01505,-0.07945,0.00000,0.03209,0.97734,-0.18678,0.0,2023,6,7,16,57,4,936
47.66300,0.08995,-0.00945,0.00000,0.03196,0.97515,-0.18739,0.0,2023,6,7,16,57,4,947
47.66310,0.08995,0.00805,0.00000,0.03184,0.97893,-0.18703,0.0,2023,6,7,16,57,4,958
47.66320,0.03745,-0.00945,0.00000,0.03221,0.97807,-0.18995,0.0,2023,6,7,16,57,4,969
47.66330,0.10745,-0.20195,0.00000,0.03233,0.97673,-0.18947,0.0,2023,6,7,16,57,5,0
47.66340,-0.03255,0.28805,0.00000,0.03062,0.97563,-0.18825,0.0,2023,6,7,16,57,5,11
47.66350,0.05495,0.11305,0.00000,0.03062,0.97478,-0.18837,0.0,2023,6,7,16,57,5,22
47.66360,-0.15505,0.02555,0.00000,0.03123,0.97539,-0.18715,0.0,2023,6,7,16,57,5,33
47.66370,0.14245,0.00805,0.00000,0.03257,0.97929,-0.18690,0.0,2023,6,7,16,57,5,44
47.66380,0.00245,-0.04445,0.00000,0.03221,0.97332,-0.18837,0.0,2023,6,7,16,57,5,55
47.66390,-0.12005,0.07805,0.00000,0.03111,0.98112,-0.18581,0.0,2023,6,7,16,57,5,66
47.66400,-0.05005,-0.06195,0.00000,0.03172,0.97344,-0.18751,0.0,2023,6,7,16,57,5,77
47.66410,0.01995,0.07805,0.00000,0.03026,0.97698,-0.18983,0.0,2023,6,7,16,57,5,88
47.66420,0.00245,-0.14945,0.00000,0.03099,0.97319,-0.18642,0.0,2023,6,7,16,57,5,99
47.66430,-0.17255,-0.21945,0.00000,0.03184,0.97490,-0.19020,0.0,2023,6,7,16,57,5,110
47.66440,0.10745,-0.34195,0.00000,0.02977,0.97759,-0.18812,0.0,2023,6,7,16,57,5,121
47.66450,-0.12005,0.13055,0.00000,0.03172,0.97612,-0.18971,0.0,2023,6,7,16,57,5,132
47.66460,0.15995,-0.39445,0.00000,0.03099,0.97515,-0.18947,0.0,2023,6,7,16,57,5,144
47.66470,-0.06755,0.32305,0.00000,0.03270,0.97624,-0.18703,0.0,2023,6,7,16,57,5,155
47.66480,-0.12005,-0.27195,0.00000,0.03282,0.97710,-0.18556,0.0,2023,6,7,16,57,5,166
47.66490,0.07245,-0.00945,0.00000,0.02989,0.97771,-0.18910,0.0,2023,6,7,16,57,5,177
47.66500,0.10745,-0.09695,0.00000,0.03184,0.97698,-0.18886,0.0,2023,6,7,16,57,5,188
47.66510,-0.34755,0.13055,0.00000,0.03001,0.97734,-0.18703,0.0,2023,6,7,16,57,5,199
47.66520,0.07245,0.18305,0.00000,0.03074,0.97917,-0.19093,0.0,2023,6,7,16,57,5,210
47.66530,-0.03255,-0.00945,0.00000,0.03099,0.97502,-0.18947,0.0,2023,6,7,16,57,5,221
47.66540,0.01995,0.04305,0.00000,0.03135,0.97807,-0.18776,0.0,2023,6,7,16,57,5,232
47.66550,-0.10255,0.35805,0.00000,0.03123,0.97624,-0.18959,0.0,2023,6,7,16,57,5,243
47.66560,-0.17255,-0.16695,0.00000,0.03160,0.97649,-0.18800,0.0,2023,6,7,16,57,5,254
47.66570,0.07245,0.09555,0.00000,0.03074,0.97612,-0.18581,0.0,2023,6,7,16,57,5,265
47.66580,0.15995,-0.07945,0.00000,0.03123,0.97685,-0.18861,0.0,2023,6,7,16,57,5,276
47.66590,0.01995,-0.18445,0.00000,0.03245,0.97783,-0.18837,0.0,2023,6,7,16,57,5,287
47.66600,0.07245,-0.02695,0.00000,0.03184,0.97466,-0.18898,0.0,2023,6,7,16,57,5,298
47.66610,0.01995,-0.04445,0.00000,0.03111,0.97563,-0.18715,0.0,2023,6,7,16,57,5,309
47.66620,0.01995,-0.09695,0.00000,0.02940,0.97576,-0.18873,0.0,2023,6,7,16,57,5,320
47.66630,-0.10255,-0.02695,0.00000,0.03148,0.97673,-0.18849,0.0,2023,6,7,16,57,5,331
47.66640,0.00245,-0.13195,0.00000,0.03111,0.97868,-0.18861,0.0,2023,6,7,16,57,5,342
47.66650,-0.17255,-0.00945,0.00000,0.03135,0.97588,-0.18727,0.0,2023,6,7,16,57,5,353
47.66660,0.12495,0.02555,0.00000,0.03172,0.97832,-0.18934,0.0,2023,6,7,16,57,5,365
47.66670,-0.12005,0.06055,0.00000,0.03184,0.97710,-0.18995,0.0,2023,6,7,16,57,5,376
47.66680,-0.08505,-0.06195,0.00000,0.03123,0.97405,-0.18764,0.0,2023,6,7,16,57,5,387
47.66690,-0.12005,-0.11445,0.00000,0.02989,0.97502,-0.18764,0.0,2023,6,7,16,57,5,398
47.66700,-0.08505,-0.13195,0.00000,0.03318,0.97673,-0.18764,0.0,2023,6,7,16,57,5,409
47.66710,0.24745,-0.30695,0.00000,0.03123,0.97490,-0.18666,0.0,2023,6,7,16,57,5,420
47.66720,-0.03255,0.20055,0.00000,0.03111,0.97746,-0.18837,0.0,2023,6,7,16,57,5,431
47.66730,-0.01505,0.06055,0.00000,0.03318,0.97771,-0.18861,0.0,2023,6,7,16,57,5,442
47.66740,0.19495,0.04305,0.00000,0.03160,0.97624,-0.18532,0.0,2023,6,7,16,57,5,453
