#2023/06/07 18:07:10
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
51.08630,0.02205,0.01593,0.00000,0.03245,0.97527,-0.18959,0.0,2023,6,7,18,7,11,623
51.08640,-0.06545,0.08593,0.00000,0.03294,0.97624,-0.18861,0.0,2023,6,7,18,7,11,634
51.08650,-0.04795,0.05093,0.00000,0.03270,0.97624,-0.18776,0.0,2023,6,7,18,7,11,645
51.08660,-0.17045,0.05093,0.00000,0.03062,0.97759,-0.18861,0.0,2023,6,7,18,7,11,656
51.08670,0.02205,0.17343,0.00000,0.03111,0.97746,-0.19142,0.0,2023,6,7,18,7,11,667
51.08680,0.17955,-0.12407,0.00000,0.03013,0.97624,-0.18934,0.0,2023,6,7,18,7,11,678
51.08690,0.00455,-0.15907,0.00000,0.03135,0.97515,-0.18898,0.0,2023,6,7,18,7,11,689
51.08700,0.03955,-0.10657,0.00000,0.03343,0.97771,-0.18886,0.0,2023,6,7,18,7,11,700
51.08710,0.16205,-0.15907,0.00000,0.03087,0.97551,-0.18886,0.0,2023,6,7,18,7,11,711
51.08720,-0.03045,0.26093,0.00000,0.03135,0.97698,-0.18764,0.0,2023,6,7,18,7,11,723
51.08730,0.00455,-0.03657,0.00000,0.03111,0.97759,-0.18886,0.0,2023,6,7,18,7,11,734
51.08740,-0.01295,0.06843,0.00000,0.03099,0.97576,-0.18849,0.0,2023,6,7,18,7,11,745
51.08750,0.09205,-0.10657,0.00000,0.03038,0.97515,-0.18959,0.0,2023,6,7,18,7,11,756
51.08760,-0.06545,0.06843,0.00000,0.02830,0.97661,-0.18825,0.0,2023,6,7,18,7,11,767
51.08770,-0.06545,0.12093,0.00000,0.02940,0.97380,-0.18727,0.0,2023,6,7,18,7,11,778
51.08780,0.03955,-0.03657,0.00000,0.03367,0.97661,-0.18995,0.0,2023,6,7,18,7,11,789
51.08790,0.05705,-0.17657,0.00000,0.03038,0.97881,-0.18959,0.0,2023,6,7,18,7,11,800
51.08800,-0.17045,0.12093,0.00000,0.03221,0.97588,-0.18886,0.0,2023,6,7,18,7,11,811
51.08810,0.09205,-0.12407,0.00000,0.03233,0.97612,-0.18849,0.0,2023,6,7,18,7,11,823
51.08820,-0.11795,0.13843,0.00000,0.03148,0.97734,-0.18861,0.0,2023,6,7,18,7,11,834
51.08830,-0.18795,0.17343,0.00000,0.02952,0.97868,-0.18959,0.0,2023,6,7,18,7,11,845
51.08840,-0.13545,0.06843,0.00000,0.03318,0.97588,-0.18715,0.0,2023,6,7,18,7,11,856
51.08850,0.05705,-0.01907,0.00000,0.03123,0.97722,-0.18666,0.0,2023,6,7,18,7,11,867
51.08860,-0.11795,-0.05407,0.00000,0.03245,0.97795,-0.18971,0.0,2023,6,7,18,7,11,878
51.08870,0.03955,0.08593,0.00000,0.03062,0.97393,-0.18678,0.0,2023,6,7,18,7,11,889
51.08880,-0.11795,0.15593,0.00000,0.03013,0.97685,-0.18593,0.0,2023,6,7,18,7,11,900
51.08890,0.14455,-0.19407,0.00000,0.03233,0.97368,-0.18971,0.0,2023,6,7,18,7,11,911
51.08900,-0.03045,0.03343,0.00000,0.03172,0.97417,-0.19008,0.0,2023,6,7,18,7,11,923
51.08910,0.00455,0.19093,0.00000,0.03245,0.97624,-0.18739,0.0,2023,6,7,18,7,11,934
51.08920,-0.01295,-0.07157,0.00000,0.03148,0.97759,-0.18812,0.0,2023,6,7,18,7,11,945
51.08930,-0.06545,-0.05407,0.00000,0.02977,0.97771,-0.18739,0.0,2023,6,7,18,7,11,956
51.08940,-0.04795,0.15593,0.00000,0.03074,0.97746,-0.18593,0.0,2023,6,7,18,7,11,967
51.08950,0.03955,-0.08907,0.00000,0.03111,0.97539,-0.19117,0.0,2023,6,7,18,7,11,978
51.08960,-0.01295,0.10343,0.00000,0.03160,0.97600,-0.19032,0.0,2023,6,7,18,7,12,9
51.08970,0.16205,0.05093,0.00000,0.03160,0.97563,-0.18825,0.0,2023,6,7,18,7,12,20
51.08980,0.00455,-0.03657,0.00000,0.03148,0.97624,-0.18776,0.0,2023,6,7,18,7,12,31
51.08990,-0.01295,0.17343,0.00000,0.03428,0.97649,-0.18959,0.0,2023,6,7,18,7,12,43
51.09000,-0.20545,0.06843,0.00000,0.03087,0.97893,-0.18922,0.0,2023,6,7,18,7,12,54
51.09010,0.02205,0.01593,0.00000,0.03245,0.97710,-0.18593,0.0,2023,6,7,18,7,12,65
51.09020,-0.24045,-0.03657,0.00000,0.03135,0.97734,-0.18800,0.0,2023,6,7,18,7,12,76
51.09030,-0.11795,0.24343,0.00000,0.03245,0.97649,-0.19008,0.0,2023,6,7,18,7,12,87
51.09040,0.14455,0.05093,0.00000,0.03135,0.97490,-0.18788,0.0,2023,6,7,18,7,12,98
51.09050,0.02205,0.15593,0.00000,0.03294,0.97563,-0.18971,0.0,2023,6,7,18,7,12,109
51.09060,0.23205,0.06843,0.00000,0.03099,0.97783,-0.18825,0.0,2023,6,7,18,7,12,120
51.09070,0.02205,0.10343,0.00000,0.03026,0.97551,-0.18776,0.0,2023,6,7,18,7,12,131
51.09080,-0.10045,0.20843,0.00000,0.03123,0.97600,-0.18983,0.0,2023,6,7,18,7,12,143
51.09090,-0.17045,0.06843,0.00000,0.03172,0.97685,-0.18788,0.0,2023,6,7,18,7,12,154
51.09100,-0.13545,0.12093,0.00000,0.03257,0.97588,-0.18861,0.0,2023,6,7,18,7,12,165
