#2023/06/07 13:58:27
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
40.29110,0.14647,0.02782,0.00000,0.03440,0.98076,-0.16275,0.0,2023,6,7,13,58,27,93
40.29120,-0.04603,-0.00717,0.00000,0.03257,0.98234,-0.16336,0.0,2023,6,7,13,58,27,103
40.29130,0.14647,-0.09467,0.00000,0.03318,0.98308,-0.16482,0.0,2023,6,7,13,58,27,113
40.29140,0.00647,0.06283,0.00000,0.03245,0.97917,-0.16153,0.0,2023,6,7,13,58,27,123
40.29150,0.09397,-0.05967,0.00000,0.03318,0.98356,-0.16055,0.0,2023,6,7,13,58,27,133
40.29160,0.05897,0.02782,0.00000,0.03257,0.97942,-0.16116,0.0,2023,6,7,13,58,27,143
40.29170,-0.09853,0.16783,0.00000,0.03489,0.98173,-0.16165,0.0,2023,6,7,13,58,27,153
40.29180,0.07647,-0.12967,0.00000,0.03050,0.98076,-0.16116,0.0,2023,6,7,13,58,27,163
40.29190,0.02397,0.08033,0.00000,0.03453,0.98112,-0.16421,0.0,2023,6,7,13,58,27,173
40.29200,-0.08103,0.02782,0.00000,0.03282,0.97990,-0.16214,0.0,2023,6,7,13,58,28,183
40.29210,0.11147,-0.11217,0.00000,0.03306,0.97917,-0.16104,0.0,2023,6,7,13,58,28,193
40.29220,0.07647,-0.05967,0.00000,0.03453,0.98222,-0.16092,0.0,2023,6,7,13,58,28,203
40.29230,0.02397,0.29033,0.00000,0.03636,0.98344,-0.16226,0.0,2023,6,7,13,58,28,213
40.29240,-0.04603,0.04533,0.00000,0.03318,0.98186,-0.16458,0.0,2023,6,7,13,58,28,223
40.29250,-0.08103,0.04533,0.00000,0.03526,0.98295,-0.16080,0.0,2023,6,7,13,58,28,233
40.29260,-0.08103,-0.18217,0.00000,0.03209,0.98064,-0.16238,0.0,2023,6,7,13,58,28,243
40.29270,0.05897,-0.02467,0.00000,0.03477,0.97954,-0.16421,0.0,2023,6,7,13,58,28,253
40.29280,-0.01103,-0.11217,0.00000,0.03526,0.98027,-0.15970,0.0,2023,6,7,13,58,28,263
40.29290,0.11147,-0.11217,0.00000,0.03233,0.98088,-0.16141,0.0,2023,6,7,13,58,28,273
40.29300,0.04147,-0.12967,0.00000,0.03331,0.98149,-0.15982,0.0,2023,6,7,13,58,28,283
40.29310,0.00647,-0.32217,0.00000,0.03062,0.98259,-0.16324,0.0,2023,6,7,13,58,28,293
40.29320,0.02397,0.06283,0.00000,0.03221,0.98271,-0.16141,0.0,2023,6,7,13,58,28,303
40.29330,-0.15103,0.06283,0.00000,0.03233,0.98356,-0.15994,0.0,2023,6,7,13,58,28,313
40.29340,-0.08103,0.01032,0.00000,0.03343,0.98222,-0.15994,0.0,2023,6,7,13,58,28,323
40.29350,0.16397,-0.26967,0.00000,0.03550,0.98283,-0.16263,0.0,2023,6,7,13,58,28,333
40.29360,0.02397,0.06283,0.00000,0.03111,0.98173,-0.16141,0.0,2023,6,7,13,58,28,343
40.29370,0.00647,-0.11217,0.00000,0.03196,0.98161,-0.16165,0.0,2023,6,7,13,58,28,353
40.29380,-0.06353,-0.05967,0.00000,0.03416,0.98247,-0.16275,0.0,2023,6,7,13,58,28,363
40.29390,-0.01103,-0.11217,0.00000,0.03514,0.97966,-0.16043,0.0,2023,6,7,13,58,28,373
40.29400,0.04147,-0.18217,0.00000,0.03477,0.98173,-0.16141,0.0,2023,6,7,13,58,28,383
40.29410,-0.11603,-0.05967,0.00000,0.03379,0.98039,-0.16092,0.0,2023,6,7,13,58,28,393
40.29420,-0.11603,-0.05967,0.00000,0.03306,0.98222,-0.16287,0.0,2023,6,7,13,58,28,403
40.29430,-0.01103,0.06283,0.00000,0.03209,0.98161,-0.16031,0.0,2023,6,7,13,58,28,413
40.29440,0.11147,-0.11217,0.00000,0.03404,0.98149,-0.15970,0.0,2023,6,7,13,58,28,423
40.29450,-0.01103,0.02782,0.00000,0.03343,0.98076,-0.16287,0.0,2023,6,7,13,58,28,433
40.29460,-0.04603,-0.07717,0.00000,0.03440,0.98369,-0.16336,0.0,2023,6,7,13,58,28,443
40.29470,-0.02853,0.02782,0.00000,0.03526,0.98210,-0.16385,0.0,2023,6,7,13,58,28,453
40.29480,-0.01103,0.08033,0.00000,0.03306,0.98039,-0.16275,0.0,2023,6,7,13,58,28,463
40.29490,0.02397,-0.02467,0.00000,0.03209,0.98088,-0.16214,0.0,2023,6,7,13,58,28,473
40.29500,-0.06353,-0.05967,0.00000,0.03343,0.98064,-0.16104,0.0,2023,6,7,13,58,28,483
40.29510,0.26897,0.04533,0.00000,0.03514,0.98125,-0.16238,0.0,2023,6,7,13,58,28,493
40.29520,0.16397,-0.09467,0.00000,0.03148,0.98332,-0.16019,0.0,2023,6,7,13,58,28,503
40.29530,-0.02853,-0.19968,0.00000,0.03453,0.98149,-0.16189,0.0,2023,6,7,13,58,28,513
40.29540,0.00647,-0.14717,0.00000,0.03160,0.98198,-0.15750,0.0,2023,6,7,13,58,28,523
40.29550,-0.01103,0.09783,0.00000,0.03282,0.98186,-0.16287,0.0,2023,6,7,13,58,28,533
40.29560,0.11147,0.01032,0.00000,0.03282,0.98088,-0.15933,0.0,2023,6,7,13,58,28,543
40.29570,-0.09853,-0.02467,0.00000,0.03221,0.98125,-0.16165,0.0,2023,6,7,13,58,28,553
40.29580,0.16397,-0.26967,0.00000,0.03404,0.98027,-0.16067,0.0,2023,6,7,13,58,28,563
40.29590,0.04147,0.06283,0.00000,0.03245,0.98332,-0.16165,0.0,2023,6,7,13,58,28,573
40.29600,0.19897,-0.16467,0.00000,0.03184,0.98076,-0.16397,0.0,2023,6,7,13,58,28,583
40.29610,-0.02853,0.08033,0.00000,0.03294,0.98173,-0.16202,0.0,2023,6,7,13,58,28,593
40.29620,-0.13353,0.13283,0.00000,0.03111,0.98295,-0.16043,0.0,2023,6,7,13,58,28,603
40.29630,0.16397,-0.14717,0.00000,0.03282,0.97905,-0.16104,0.0,2023,6,7,13,58,28,613
40.29640,-0.06353,0.09783,0.00000,0.03196,0.98015,-0.16141,0.0,2023,6,7,13,58,28,623
40.29650,0.00647,-0.14717,0.00000,0.03282,0.97942,-0.16141,0.0,2023,6,7,13,58,28,633
40.29660,0.00647,0.16783,0.00000,0.03355,0.98088,-0.16299,0.0,2023,6,7,13,58,28,643
40.29670,-0.04603,-0.02467,0.00000,0.03392,0.98234,-0.16006,0.0,2023,6,7,13,58,28,653
40.29680,-0.08103,-0.11217,0.00000,0.03331,0.98039,-0.16006,0.0,2023,6,7,13,58,28,663
40.29690,0.07647,0.09783,0.00000,0.03477,0.98259,-0.16214,0.0,2023,6,7,13,58,28,673
40.29700,0.02397,0.09783,0.00000,0.03428,0.98222,-0.15982,0.0,2023,6,7,13,58,28,683
40.29710,0.07647,-0.09467,0.00000,0.03282,0.98393,-0.15933,0.0,2023,6,7,13,58,28,693
40.29720,-0.08103,0.02782,0.00000,0.03172,0.98198,-0.16177,0.0,2023,6,7,13,58,28,703
40.29730,0.00647,-0.11217,0.00000,0.03501,0.98283,-0.16336,0.0,2023,6,7,13,58,28,713
40.29740,0.04147,0.01032,0.00000,0.03318,0.98051,-0.16263,0.0,2023,6,7,13,58,28,723
40.29750,0.09397,-0.16467,0.00000,0.03453,0.98125,-0.16263,0.0,2023,6,7,13,58,28,733
40.29760,-0.06353,-0.11217,0.00000,0.03453,0.98003,-0.16226,0.0,2023,6,7,13,58,28,743
40.29770,0.07647,-0.18217,0.00000,0.03294,0.98064,-0.16275,0.0,2023,6,7,13,58,28,753
40.29780,0.21647,-0.11217,0.00000,0.03538,0.97868,-0.16080,0.0,2023,6,7,13,58,28,763
40.29790,0.00647,-0.04217,0.00000,0.03404,0.98161,-0.16409,0.0,2023,6,7,13,58,28,773
40.29800,-0.15103,-0.02467,0.00000,0.03404,0.98259,-0.16214,0.0,2023,6,7,13,58,28,783
40.29810,-0.11603,-0.14717,0.00000,0.03148,0.98186,-0.16189,0.0,2023,6,7,13,58,28,793
40.29820,0.00647,0.11533,0.00000,0.03331,0.98271,-0.16080,0.0,2023,6,7,13,58,28,803
40.29830,-0.09853,-0.26967,0.00000,0.03440,0.97990,-0.15994,0.0,2023,6,7,13,58,28,813
40.29840,0.12897,-0.19968,0.00000,0.03428,0.98149,-0.16080,0.0,2023,6,7,13,58,28,823
40.29850,0.07647,0.11533,0.00000,0.03367,0.98222,-0.16104,0.0,2023,6,7,13,58,28,833
40.29860,-0.01103,-0.02467,0.00000,0.03636,0.98173,-0.16287,0.0,2023,6,7,13,58,28,843
40.29870,-0.18603,-0.04217,0.00000,0.03270,0.98259,-0.16080,0.0,2023,6,7,13,58,28,853
40.29880,-0.09853,-0.11217,0.00000,0.03489,0.97954,-0.16116,0.0,2023,6,7,13,58,28,863
40.29890,-0.11603,0.09783,0.00000,0.03306,0.98186,-0.15994,0.0,2023,6,7,13,58,28,873
40.29900,0.07647,-0.04217,0.00000,0.03172,0.98027,-0.16153,0.0,2023,6,7,13,58,28,883
40.29910,-0.01103,-0.11217,0.00000,0.03209,0.98149,-0.16214,0.0,2023,6,7,13,58,28,893
40.29920,-0.11603,-0.18217,0.00000,0.03099,0.98320,-0.15909,0.0,2023,6,7,13,58,28,903
40.29930,0.02397,-0.05967,0.00000,0.03221,0.98198,-0.16250,0.0,2023,6,7,13,58,28,913
40.29940,0.07647,0.02782,0.00000,0.03562,0.98112,-0.16141,0.0,2023,6,7,13,58,28,923
40.29950,0.12897,-0.02467,0.00000,0.03294,0.98417,-0.16153,0.0,2023,6,7,13,58,28,933
40.29960,0.02397,-0.18217,0.00000,0.03099,0.98137,-0.16141,0.0,2023,6,7,13,58,28,943
40.29970,-0.02853,-0.25217,0.00000,0.03270,0.98222,-0.16177,0.0,2023,6,7,13,58,28,953
40.29980,-0.02853,0.04533,0.00000,0.03172,0.98344,-0.16385,0.0,2023,6,7,13,58,28,963
40.29990,-0.04603,0.04533,0.00000,0.03087,0.98271,-0.16250,0.0,2023,6,7,13,58,28,973
40.30000,0.21647,0.11533,0.00000,0.03282,0.98186,-0.16385,0.0,2023,6,7,13,58,28,983
40.30010,-0.09853,-0.14717,0.00000,0.03135,0.98198,-0.16214,0.0,2023,6,7,13,58,28,993
40.30020,0.05897,0.08033,0.00000,0.03367,0.98112,-0.16263,0.0,2023,6,7,13,58,28,3
40.30030,0.07647,0.23782,0.00000,0.03282,0.97881,-0.16250,0.0,2023,6,7,13,58,28,13
