#2023/06/07 17:03:53
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
48.40820,0.10027,-0.01838,0.00000,0.03123,0.97820,-0.18873,0.0,2023,6,7,17,3,54,-395
48.40830,0.10027,-0.07088,0.00000,0.02794,0.97685,-0.18922,0.0,2023,6,7,17,3,54,-384
48.40840,0.22277,-0.10588,0.00000,0.03221,0.97832,-0.19032,0.0,2023,6,7,17,3,54,-373
48.40850,0.01277,-0.10588,0.00000,0.03111,0.97637,-0.18971,0.0,2023,6,7,17,3,54,-362
48.40860,-0.00473,-0.12338,0.00000,0.03453,0.97466,-0.18849,0.0,2023,6,7,17,3,54,-351
48.40870,0.01277,-0.08838,0.00000,0.03111,0.97600,-0.18910,0.0,2023,6,7,17,3,54,-339
48.40880,0.01277,0.01662,0.00000,0.03257,0.97405,-0.18800,0.0,2023,6,7,17,3,54,-328
48.40890,0.17027,-0.05338,0.00000,0.03050,0.97783,-0.18812,0.0,2023,6,7,17,3,54,-317
48.40900,0.15277,-0.00088,0.00000,0.02965,0.97746,-0.19056,0.0,2023,6,7,17,3,54,-306
48.40910,0.04777,-0.01838,0.00000,0.03233,0.97759,-0.18703,0.0,2023,6,7,17,3,54,-295
48.40920,-0.09223,0.08662,0.00000,0.03257,0.97539,-0.18751,0.0,2023,6,7,17,3,54,-283
48.40930,-0.03973,-0.05338,0.00000,0.03160,0.97917,-0.18971,0.0,2023,6,7,17,3,54,-272
48.40940,-0.10973,-0.08838,0.00000,0.03294,0.97612,-0.18983,0.0,2023,6,7,17,3,54,-261
48.40950,-0.31973,-0.07088,0.00000,0.03160,0.97527,-0.18947,0.0,2023,6,7,17,3,54,-250
48.40960,-0.21473,0.08662,0.00000,0.03099,0.97612,-0.18788,0.0,2023,6,7,17,3,54,-239
48.40970,-0.14473,0.17412,0.00000,0.03294,0.97771,-0.18703,0.0,2023,6,7,17,3,54,-227
48.40980,0.03027,-0.00088,0.00000,0.03257,0.97454,-0.18947,0.0,2023,6,7,17,3,54,-216
48.40990,0.01277,-0.12338,0.00000,0.03196,0.97454,-0.18812,0.0,2023,6,7,17,3,54,-205
48.41000,0.11777,0.03412,0.00000,0.03160,0.97417,-0.18642,0.0,2023,6,7,17,3,54,-194
48.41010,0.18777,0.03412,0.00000,0.03172,0.97734,-0.18886,0.0,2023,6,7,17,3,54,-183
48.41020,-0.14473,-0.07088,0.00000,0.03087,0.97429,-0.19044,0.0,2023,6,7,17,3,54,-171
48.41030,-0.09223,-0.21088,0.00000,0.03013,0.97673,-0.19032,0.0,2023,6,7,17,3,54,-160
48.41040,0.10027,-0.00088,0.00000,0.03111,0.97734,-0.18812,0.0,2023,6,7,17,3,54,-149
48.41050,-0.21473,0.06912,0.00000,0.03318,0.97588,-0.18715,0.0,2023,6,7,17,3,54,-138
48.41060,0.15277,-0.00088,0.00000,0.03160,0.97637,-0.18934,0.0,2023,6,7,17,3,54,-127
48.41070,0.03027,0.05162,0.00000,0.03257,0.97637,-0.19069,0.0,2023,6,7,17,3,54,-115
48.41080,-0.12723,0.06912,0.00000,0.03099,0.97807,-0.18739,0.0,2023,6,7,17,3,54,-104
48.41090,-0.09223,-0.14088,0.00000,0.03148,0.97771,-0.18910,0.0,2023,6,7,17,3,54,-93
48.41100,0.01277,0.03412,0.00000,0.02977,0.97807,-0.18934,0.0,2023,6,7,17,3,54,-82
48.41110,-0.03973,-0.08838,0.00000,0.03245,0.97515,-0.18886,0.0,2023,6,7,17,3,54,-71
48.41120,0.15277,-0.29838,0.00000,0.03074,0.97478,-0.18861,0.0,2023,6,7,17,3,54,-59
48.41130,0.04777,0.01662,0.00000,0.03196,0.97551,-0.18556,0.0,2023,6,7,17,3,54,-48
48.41140,-0.09223,0.20912,0.00000,0.03270,0.97661,-0.19032,0.0,2023,6,7,17,3,54,-37
48.41150,-0.00473,0.10412,0.00000,0.03074,0.97759,-0.19142,0.0,2023,6,7,17,3,54,-26
48.41160,-0.00473,-0.05338,0.00000,0.02891,0.97893,-0.18800,0.0,2023,6,7,17,3,54,-15
48.41170,-0.28473,0.10412,0.00000,0.03172,0.97527,-0.18666,0.0,2023,6,7,17,3,54,-3
48.41180,-0.30223,0.03412,0.00000,0.03233,0.97698,-0.18776,0.0,2023,6,7,17,3,54,7
48.41190,0.06527,0.03412,0.00000,0.03026,0.97637,-0.18800,0.0,2023,6,7,17,3,54,18
48.41200,0.18777,0.03412,0.00000,0.03148,0.97612,-0.18873,0.0,2023,6,7,17,3,54,29
48.41210,-0.02223,-0.00088,0.00000,0.02977,0.97600,-0.19130,0.0,2023,6,7,17,3,54,40
48.41220,-0.05723,-0.24588,0.00000,0.03172,0.97710,-0.18861,0.0,2023,6,7,17,3,54,52
48.41230,-0.16223,-0.15838,0.00000,0.03099,0.97710,-0.18800,0.0,2023,6,7,17,3,54,63
48.41240,0.11777,-0.01838,0.00000,0.03013,0.97917,-0.19117,0.0,2023,6,7,17,3,54,74
48.41250,-0.03973,-0.12338,0.00000,0.03343,0.97588,-0.18898,0.0,2023,6,7,17,3,54,85
48.41260,-0.03973,-0.00088,0.00000,0.03026,0.97624,-0.18837,0.0,2023,6,7,17,3,54,96
48.41270,0.08277,0.01662,0.00000,0.03148,0.97746,-0.18886,0.0,2023,6,7,17,3,54,108
48.41280,0.04777,-0.05338,0.00000,0.03172,0.97685,-0.18727,0.0,2023,6,7,17,3,54,119
48.41290,-0.10973,-0.00088,0.00000,0.03050,0.97722,-0.18715,0.0,2023,6,7,17,3,54,130
48.41300,0.11777,0.01662,0.00000,0.03026,0.97637,-0.19276,0.0,2023,6,7,17,3,54,141
48.41310,-0.02223,-0.10588,0.00000,0.03160,0.97539,-0.18800,0.0,2023,6,7,17,3,54,152
48.41320,0.01277,-0.31588,0.00000,0.03038,0.97734,-0.18812,0.0,2023,6,7,17,3,54,164
48.41330,-0.00473,-0.05338,0.00000,0.02965,0.97685,-0.18764,0.0,2023,6,7,17,3,54,175
48.41340,-0.00473,-0.01838,0.00000,0.02904,0.97661,-0.18800,0.0,2023,6,7,17,3,54,186
48.41350,0.18777,0.01662,0.00000,0.03050,0.97759,-0.19105,0.0,2023,6,7,17,3,54,197
48.41360,0.06527,0.01662,0.00000,0.03233,0.97600,-0.18800,0.0,2023,6,7,17,3,54,208
48.41370,-0.21473,-0.08838,0.00000,0.03135,0.97698,-0.18483,0.0,2023,6,7,17,3,54,220
48.41380,0.20527,0.20912,0.00000,0.03196,0.97588,-0.18947,0.0,2023,6,7,17,3,54,231
48.41390,-0.07473,0.10412,0.00000,0.03160,0.97612,-0.18971,0.0,2023,6,7,17,3,54,242
48.41400,-0.03973,0.03412,0.00000,0.03221,0.97649,-0.18812,0.0,2023,6,7,17,3,54,253
48.41410,0.08277,-0.17588,0.00000,0.03209,0.97710,-0.18849,0.0,2023,6,7,17,3,54,264
48.41420,-0.02223,-0.12338,0.00000,0.03160,0.97746,-0.18861,0.0,2023,6,7,17,3,54,276
48.41430,-0.07473,-0.08838,0.00000,0.03038,0.97710,-0.18861,0.0,2023,6,7,17,3,54,287
48.41440,0.01277,-0.00088,0.00000,0.03087,0.97783,-0.19008,0.0,2023,6,7,17,3,54,298
48.41450,0.04777,-0.07088,0.00000,0.03343,0.97515,-0.18898,0.0,2023,6,7,17,3,55,-690
48.41460,-0.03973,-0.07088,0.00000,0.03099,0.97612,-0.19130,0.0,2023,6,7,17,3,55,-679
48.41470,-0.02223,0.05162,0.00000,0.03135,0.97612,-0.18861,0.0,2023,6,7,17,3,55,-667
48.41480,-0.28473,-0.10588,0.00000,0.03148,0.97783,-0.19081,0.0,2023,6,7,17,3,55,-656
48.41490,0.06527,-0.05338,0.00000,0.03026,0.97710,-0.18690,0.0,2023,6,7,17,3,55,-645
48.41500,0.04777,-0.03588,0.00000,0.02965,0.97832,-0.19044,0.0,2023,6,7,17,3,55,-634
