#2023/06/07 16:32:12
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
45.76430,0.00000,-0.06423,0.00000,0.03074,0.97344,-0.19264,0.0,2023,6,7,16,32,13,109
45.76440,-0.07000,-0.02923,0.00000,0.02855,0.97454,-0.19239,0.0,2023,6,7,16,32,13,121
45.76450,-0.07000,-0.02923,0.00000,0.03013,0.97429,-0.18995,0.0,2023,6,7,16,32,13,132
45.76460,-0.28000,0.09327,0.00000,0.02879,0.97734,-0.19191,0.0,2023,6,7,16,32,13,144
45.76470,-0.05250,0.09327,0.00000,0.02806,0.97527,-0.19117,0.0,2023,6,7,16,32,13,155
45.76480,0.05250,0.09327,0.00000,0.03050,0.97515,-0.19252,0.0,2023,6,7,16,32,13,166
45.76490,-0.08750,0.00577,0.00000,0.03221,0.97527,-0.19215,0.0,2023,6,7,16,32,13,178
45.76500,0.05250,-0.02923,0.00000,0.03245,0.97698,-0.19154,0.0,2023,6,7,16,32,13,189
45.76510,0.17500,0.02327,0.00000,0.03111,0.97698,-0.19386,0.0,2023,6,7,16,32,13,201
45.76520,-0.14000,0.21577,0.00000,0.03050,0.97722,-0.19081,0.0,2023,6,7,16,32,13,212
45.76530,-0.10500,-0.15173,0.00000,0.02830,0.97466,-0.19044,0.0,2023,6,7,16,32,13,223
45.76540,-0.08750,-0.09923,0.00000,0.03001,0.97673,-0.19447,0.0,2023,6,7,16,32,13,235
45.76550,-0.03500,-0.02923,0.00000,0.02977,0.97527,-0.19239,0.0,2023,6,7,16,32,13,246
45.76560,-0.10500,-0.02923,0.00000,0.03062,0.97417,-0.19044,0.0,2023,6,7,16,32,13,258
45.76570,-0.17500,0.19827,0.00000,0.02977,0.97527,-0.19081,0.0,2023,6,7,16,32,13,269
45.76580,-0.03500,-0.06423,0.00000,0.03233,0.97539,-0.19276,0.0,2023,6,7,16,32,13,280
45.76590,0.38500,-0.06423,0.00000,0.03123,0.97490,-0.19264,0.0,2023,6,7,16,32,13,292
45.76600,-0.03500,0.19827,0.00000,0.03123,0.97771,-0.19142,0.0,2023,6,7,16,32,13,303
45.76610,-0.03500,-0.18673,0.00000,0.03111,0.97624,-0.19142,0.0,2023,6,7,16,32,13,315
45.76620,0.05250,-0.06423,0.00000,0.02879,0.97576,-0.19227,0.0,2023,6,7,16,32,13,326
45.76630,0.12250,-0.06423,0.00000,0.03074,0.97527,-0.19093,0.0,2023,6,7,16,32,13,337
45.76640,-0.10500,-0.09923,0.00000,0.03038,0.97868,-0.19276,0.0,2023,6,7,16,32,13,349
45.76650,0.08750,0.04078,0.00000,0.03026,0.97637,-0.19032,0.0,2023,6,7,16,32,13,360
45.76660,0.05250,0.02327,0.00000,0.03135,0.97710,-0.19154,0.0,2023,6,7,16,32,13,372
45.76670,0.00000,-0.01173,0.00000,0.03148,0.97502,-0.19105,0.0,2023,6,7,16,32,13,383
45.76680,0.08750,0.11077,0.00000,0.03050,0.97673,-0.19130,0.0,2023,6,7,16,32,13,394
45.76690,-0.01750,0.04078,0.00000,0.02989,0.97624,-0.18898,0.0,2023,6,7,16,32,13,406
45.76700,0.12250,0.05827,0.00000,0.03038,0.97685,-0.19227,0.0,2023,6,7,16,32,13,417
45.76710,-0.12250,-0.09923,0.00000,0.03172,0.97563,-0.19020,0.0,2023,6,7,16,32,13,429
45.76720,-0.21000,0.09327,0.00000,0.03209,0.97637,-0.19398,0.0,2023,6,7,16,32,13,440
45.76730,-0.10500,0.04078,0.00000,0.03013,0.97368,-0.19142,0.0,2023,6,7,16,32,13,451
45.76740,0.05250,-0.11673,0.00000,0.03062,0.97576,-0.19020,0.0,2023,6,7,16,32,13,463
45.76750,-0.05250,0.14577,0.00000,0.03148,0.97380,-0.18995,0.0,2023,6,7,16,32,13,474
45.76760,0.01750,0.28577,0.00000,0.03160,0.97527,-0.19252,0.0,2023,6,7,16,32,13,486
45.76770,0.10500,-0.15173,0.00000,0.03148,0.97405,-0.18995,0.0,2023,6,7,16,32,13,497
45.76780,0.00000,-0.18673,0.00000,0.03135,0.97612,-0.19105,0.0,2023,6,7,16,32,13,508
45.76790,0.17500,0.07577,0.00000,0.02977,0.97673,-0.18886,0.0,2023,6,7,16,32,13,520
45.76800,0.01750,-0.08173,0.00000,0.02977,0.97795,-0.19227,0.0,2023,6,7,16,32,13,531
45.76810,0.12250,-0.02923,0.00000,0.02928,0.97502,-0.19105,0.0,2023,6,7,16,32,13,543
45.76820,0.01750,0.07577,0.00000,0.03196,0.97393,-0.19178,0.0,2023,6,7,16,32,13,554
45.76830,-0.05250,-0.15173,0.00000,0.02965,0.97685,-0.19154,0.0,2023,6,7,16,32,13,565
45.76840,0.21000,-0.09923,0.00000,0.03184,0.97380,-0.18861,0.0,2023,6,7,16,32,13,577
45.76850,0.00000,-0.01173,0.00000,0.03013,0.97710,-0.19239,0.0,2023,6,7,16,32,13,588
45.76860,0.15750,-0.11673,0.00000,0.03026,0.97649,-0.19081,0.0,2023,6,7,16,32,13,600
45.76870,-0.10500,0.09327,0.00000,0.02977,0.97539,-0.19154,0.0,2023,6,7,16,32,13,611
45.76880,0.01750,-0.02923,0.00000,0.02940,0.97563,-0.18971,0.0,2023,6,7,16,32,13,622
45.76890,-0.10500,0.00577,0.00000,0.03038,0.97807,-0.19069,0.0,2023,6,7,16,32,13,634
45.76900,-0.21000,0.07577,0.00000,0.03233,0.97710,-0.19069,0.0,2023,6,7,16,32,13,645
