#2023/06/07 17:08:00
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
48.80790,-0.08995,0.15750,0.00000,0.03184,0.97649,-0.18922,0.0,2023,6,7,17,8,1,620
48.80800,0.22505,-0.07000,0.00000,0.03294,0.97771,-0.18910,0.0,2023,6,7,17,8,1,632
48.80810,-0.12495,-0.01750,0.00000,0.03282,0.97795,-0.18727,0.0,2023,6,7,17,8,1,643
48.80820,-0.05495,0.00000,0.00000,0.03087,0.97844,-0.18800,0.0,2023,6,7,17,8,1,654
48.80830,0.05005,0.07000,0.00000,0.03184,0.97661,-0.19093,0.0,2023,6,7,17,8,1,665
48.80840,-0.19495,-0.05250,0.00000,0.03099,0.97771,-0.18922,0.0,2023,6,7,17,8,1,676
48.80850,0.15505,0.07000,0.00000,0.03294,0.97698,-0.18861,0.0,2023,6,7,17,8,1,687
48.80860,-0.08995,0.05250,0.00000,0.03221,0.97539,-0.18788,0.0,2023,6,7,17,8,1,699
48.80870,-0.17745,-0.01750,0.00000,0.03196,0.97624,-0.18800,0.0,2023,6,7,17,8,1,710
48.80880,0.01505,0.12250,0.00000,0.03209,0.97649,-0.19130,0.0,2023,6,7,17,8,1,721
48.80890,0.01505,-0.24500,0.00000,0.03172,0.97539,-0.19044,0.0,2023,6,7,17,8,1,732
48.80900,0.12005,0.17500,0.00000,0.03135,0.97698,-0.18654,0.0,2023,6,7,17,8,1,743
48.80910,-0.26495,0.01750,0.00000,0.03160,0.97649,-0.18849,0.0,2023,6,7,17,8,1,754
48.80920,-0.08995,0.10500,0.00000,0.03196,0.97588,-0.19069,0.0,2023,6,7,17,8,1,765
48.80930,-0.00245,0.08750,0.00000,0.02989,0.97576,-0.19130,0.0,2023,6,7,17,8,1,777
48.80940,-0.10745,0.36750,0.00000,0.03074,0.97893,-0.19081,0.0,2023,6,7,17,8,1,788
48.80950,-0.12495,0.14000,0.00000,0.03245,0.97539,-0.18812,0.0,2023,6,7,17,8,1,799
48.80960,0.13755,0.00000,0.00000,0.02867,0.97771,-0.19154,0.0,2023,6,7,17,8,1,810
48.80970,-0.00245,0.12250,0.00000,0.03074,0.97710,-0.19093,0.0,2023,6,7,17,8,1,821
48.80980,0.06755,-0.07000,0.00000,0.03282,0.97441,-0.19191,0.0,2023,6,7,17,8,1,832
48.80990,-0.12495,-0.07000,0.00000,0.03245,0.97698,-0.18654,0.0,2023,6,7,17,8,1,843
48.81000,-0.07245,0.05250,0.00000,0.03148,0.97893,-0.18739,0.0,2023,6,7,17,8,1,855
48.81010,0.20755,-0.14000,0.00000,0.03172,0.97490,-0.18959,0.0,2023,6,7,17,8,1,866
48.81020,0.12005,-0.08750,0.00000,0.03111,0.97637,-0.19252,0.0,2023,6,7,17,8,1,877
48.81030,0.03255,0.05250,0.00000,0.03135,0.97649,-0.18910,0.0,2023,6,7,17,8,1,888
48.81040,-0.14245,0.22750,0.00000,0.03233,0.97539,-0.18959,0.0,2023,6,7,17,8,1,899
48.81050,0.15505,-0.01750,0.00000,0.03160,0.97771,-0.18776,0.0,2023,6,7,17,8,1,910
48.81060,-0.00245,-0.08750,0.00000,0.03184,0.97905,-0.18764,0.0,2023,6,7,17,8,1,922
48.81070,0.05005,-0.03500,0.00000,0.03257,0.97588,-0.19008,0.0,2023,6,7,17,8,1,933
48.81080,-0.05495,0.07000,0.00000,0.03331,0.97612,-0.18837,0.0,2023,6,7,17,8,1,944
48.81090,-0.10745,0.10500,0.00000,0.03453,0.97685,-0.18764,0.0,2023,6,7,17,8,1,955
48.81100,-0.12495,0.07000,0.00000,0.03050,0.97624,-0.18556,0.0,2023,6,7,17,8,1,966
48.81110,-0.10745,-0.01750,0.00000,0.03038,0.97710,-0.19056,0.0,2023,6,7,17,8,1,977
48.81120,-0.07245,0.00000,0.00000,0.03221,0.97820,-0.19081,0.0,2023,6,7,17,8,1,988
48.81130,0.12005,0.08750,0.00000,0.03062,0.97624,-0.18629,0.0,2023,6,7,17,8,2,10
48.81140,0.17255,-0.17500,0.00000,0.03257,0.97710,-0.18715,0.0,2023,6,7,17,8,2,21
