#2023/06/07 17:25:12
time,wx,wy,wz,ax,ay,az,yy,MM,dd,hh,mm,ss,ms
49.69330,0.05215,0.21297,0.00000,0.03257,0.97502,-0.18886,0.0,2023,6,7,17,25,13,218
49.69340,-0.15785,-0.01453,0.00000,0.03148,0.97722,-0.18751,0.0,2023,6,7,17,25,13,229
49.69350,0.17465,0.02047,0.00000,0.03257,0.97393,-0.19032,0.0,2023,6,7,17,25,13,240
49.69360,0.17465,-0.06703,0.00000,0.03111,0.97978,-0.19093,0.0,2023,6,7,17,25,13,251
49.69370,-0.01785,0.17797,0.00000,0.03135,0.97722,-0.18898,0.0,2023,6,7,17,25,13,262
49.69380,-0.00035,-0.24203,0.00000,0.03257,0.97820,-0.19166,0.0,2023,6,7,17,25,13,273
49.69390,0.06965,0.16047,0.00000,0.03209,0.97637,-0.19020,0.0,2023,6,7,17,25,13,284
49.69400,0.06965,0.03797,0.00000,0.03099,0.97698,-0.18703,0.0,2023,6,7,17,25,13,295
49.69410,-0.12285,0.10797,0.00000,0.03111,0.97807,-0.19154,0.0,2023,6,7,17,25,13,306
49.69420,-0.01785,-0.01453,0.00000,0.03184,0.97478,-0.18764,0.0,2023,6,7,17,25,13,317
49.69430,-0.08785,0.17797,0.00000,0.03318,0.97588,-0.18788,0.0,2023,6,7,17,25,13,328
49.69440,-0.05285,0.09047,0.00000,0.03270,0.97759,-0.18959,0.0,2023,6,7,17,25,13,339
49.69450,-0.01785,-0.11953,0.00000,0.03257,0.97466,-0.18739,0.0,2023,6,7,17,25,13,350
49.69460,-0.05285,-0.25953,0.00000,0.03038,0.97576,-0.19032,0.0,2023,6,7,17,25,13,361
49.69470,-0.03535,-0.10203,0.00000,0.03111,0.97807,-0.18995,0.0,2023,6,7,17,25,13,372
49.69480,-0.10535,0.33547,0.00000,0.03440,0.97844,-0.19069,0.0,2023,6,7,17,25,13,383
49.69490,-0.14035,0.30047,0.00000,0.03111,0.97783,-0.18971,0.0,2023,6,7,17,25,13,394
49.69500,-0.00035,0.02047,0.00000,0.03209,0.97600,-0.19020,0.0,2023,6,7,17,25,13,405
